SWIN,SWOUT,SWNET,LWNET,EH,EE,melt [cm ice eq. day]
897,-457.47,439.53,-64.119,40.26,-8.1483,11.496
779.3,-397.44,381.86,-65.585,48.034,-4.4546,10.151
622.1,-317.27,304.83,-63.051,26.978,-4.2726,7.461
439.5,-224.15,215.35,-63.585,67.408,-10.932,5.8745
253.5,-129.29,124.22,-33.279,60.013,-11.985,3.9201
89.8,-45.798,44.002,-33.81,34.772,-14.462,0.86045
2.091,-1.0664,1.0246,-40.884,25.365,-14.329,-0.81309
-0.91,0.4641,-0.4459,-35.3,6.8361,-5.6927,-0.97612
-4.453,2.271,-2.182,-43.676,14.646,-9.916,-1.1602
-3.519,1.7947,-1.7243,-42.297,9.3196,-4.5638,-1.1077
-0.172,0.08772,-0.08428,-34.723,16.16,-6.3929,-0.70637
-5.094,2.5979,-2.4961,-38.098,14.108,-5.3612,-0.8984
-3.002,1.531,-1.471,-38.833,4.2882,-2.1275,-1.076
-1.944,0.99144,-0.95256,-4.64,29.614,-6.1662,0.50369
0.96,-0.4896,0.4704,13.513,51.79,-29.84,1.0137
22.71,-11.582,11.128,-2.2076,0,0,0.25164
281.3,-143.46,137.84,-16.578,31.807,-16.721,3.8462
479.5,-244.55,234.95,-38,85.719,-46.473,6.6631
664.1,-338.69,325.41,-46.433,96.338,-52.105,9.1176
834,-425.34,408.66,-56.039,46.873,-25.203,10.559
992,-505.92,486.08,-64.993,62.898,-17.373,13.163
1130,-576.3,553.7,-59.892,83.909,-24.072,15.618
1183,-603.33,579.67,-48.707,20.657,-3.0782,15.474
454,-231.54,222.46,-19.611,0,0,5.7223
368.2,-187.78,180.42,-14.959,0,0,4.6675
295.2,-150.55,144.65,-27.265,27.468,1.7562,4.1357
857,-437.07,419.93,-52.879,120.5,20.194,14.323
636.4,-324.56,311.84,-54.088,149.53,20.461,12.066
344.1,-175.49,168.61,-16.517,141.04,22.554,8.9055
101.5,-51.765,49.735,-20.024,101.77,18.211,4.2229
26.69,-13.612,13.078,-25.285,68.718,15.839,2.041
-2.386,1.2169,-1.1691,-24.228,84.586,3.6573,1.7729
-2.607,1.3296,-1.2774,-28.695,90.623,27.556,2.4882
-3.149,1.606,-1.543,-32.811,54.713,15.343,1.0071
-2.952,1.5055,-1.4465,-32.098,96.637,20.121,2.3474
-2.534,1.2923,-1.2417,-35.402,71.424,11.765,1.313
-3.198,1.631,-1.567,-36.035,65.549,13.509,1.1695
-2.165,1.1042,-1.0609,-3.7677,69.266,19.646,2.372
-0.025,0.01275,-0.01225,-7.1278,57.426,21.454,2.0238
35.84,-18.278,17.562,-12.796,58.88,21.03,2.3887
88.4,-45.084,43.316,-17.937,43.573,12.67,2.3025
331.3,-168.96,162.34,-37.782,67.015,26.3,6.146
528.3,-269.43,258.87,-47.996,38.899,14.678,7.46
827,-421.77,405.23,-66.561,56.261,18.435,11.661
947,-482.97,464.03,-67.34,61.937,13.887,13.329
684.2,-348.94,335.26,-46.26,0,0,8.1525
940,-479.4,460.6,-56.049,52.939,5.0706,13.049
847,-431.97,415.03,-54.508,34.491,4.1439,11.26
747.1,-381.02,366.08,-54.182,42.7,5.5749,10.16
677.4,-345.47,331.93,-54.307,45.497,7.1015,9.3153
627.8,-320.18,307.62,-57.281,66.408,10.595,9.2342
459.9,-234.55,225.35,-54.222,86.526,17.991,7.7759
272.4,-138.92,133.48,-19.832,66.496,18.177,5.5945
92.6,-47.226,45.374,-17.2,55.466,13.303,2.7347
3.001,-1.5305,1.4705,-21.365,27.175,4.1569,0.32264
-2.632,1.3423,-1.2897,-22.817,22.534,3.6164,0.057662
-1.894,0.96594,-0.92806,-25.22,38.807,4.6388,0.48795
-1.845,0.94095,-0.90405,-26.28,48.166,3.657,0.69506
-2.312,1.1791,-1.1329,-30.448,42.966,2.5047,0.39184
-2.706,1.3801,-1.3259,-30.084,29.204,3.8192,0.045522
-1.402,0.71502,-0.68698,-18.541,0,0,-0.54241
-0.935,0.47685,-0.45815,23.66,32.047,2.5818,1.6314
2.484,-1.2668,1.2172,20.831,52.115,-5.2989,1.9426
17.19,-8.7669,8.4231,5.9689,16.215,-0.46798,0.85021
269.9,-137.65,132.25,-1.5264,0,0,3.6877
463,-236.13,226.87,-26.27,19.388,-4.5377,6.0778
645.8,-329.36,316.44,-32.196,70.343,-11.562,9.6767
801.2,-408.61,392.59,-39.028,58.729,-9.8798,11.352
916,-467.16,448.84,-56.182,18.572,-5.5403,11.444
987,-503.37,483.63,-48.116,67.712,-20.73,13.611
1001,-510.51,490.49,-42.242,137.56,-28.994,15.707
970,-494.7,475.3,-48.389,0,0,12.043
905,-461.55,443.45,-54.137,88.047,-18.702,12.939
779.2,-397.39,381.81,-54.766,70.994,-10.643,10.928
617.8,-315.08,302.72,-57.905,67.137,-9.6992,8.5265
431,-219.81,211.19,-55.809,65.637,-6.1453,6.0615
245,-124.95,120.05,-14.677,92.56,-8.8296,5.3345
83.8,-42.738,41.062,-26.031,63.595,-5.5618,2.0611
2.263,-1.1541,1.1089,-28.172,58.602,-4.6171,0.75946
-2.534,1.2923,-1.2417,-20.302,81.105,-2.5792,1.6075
-1.845,0.94095,-0.90405,-16.466,63.906,-5.91,1.146
-2.361,1.2041,-1.1569,-11.952,92.79,-3.9279,2.137
-3.443,1.7559,-1.6871,-9.9867,107.53,-5.7764,2.5412
-3.025,1.5428,-1.4822,-7.0715,117.68,-15.215,2.6493
-3.05,1.5555,-1.4945,-9.156,102.55,-22.123,1.9685
-6.788,3.4619,-3.3261,25.276,115.35,-23.91,3.1986
-0.664,0.33864,-0.32536,30.747,152.66,-45.081,3.8931
25.46,-12.985,12.475,20.424,103.43,-28.571,3.0398
268.2,-136.78,131.42,-6.4589,131.64,-39.416,6.1267
448.6,-228.79,219.81,-18.349,100.96,-29.151,7.7089
834,-425.34,408.66,-43.028,129.21,-19.127,13.42
127.8,-65.178,62.622,1.7808,42.983,-2.9248,2.9468
137.1,-69.921,67.179,6.2233,116.09,-1.8022,5.2946
127.8,-65.178,62.622,3.218,25.673,2.344,2.6477
145.6,-74.256,71.344,2.7503,62.765,14.007,4.2559
308.6,-157.39,151.21,-12.798,15.264,5.5559,4.492
423.1,-215.78,207.32,-34.185,60.244,23.969,7.2597
370.9,-189.16,181.74,-47.139,27.345,10.917,4.8764
395.7,-201.81,193.89,-50.113,0,0,4.056
375.2,-191.35,183.85,-45.879,0,0,3.892
75.45,-38.48,36.971,-22.084,32.411,15.059,1.759
44.99,-22.945,22.045,-21.586,58.168,27.233,2.4221
3.075,-1.5683,1.5068,-12.983,52.473,22.429,1.7892
-1.082,0.55182,-0.53018,-6.4963,0,0,-0.19822
-2.853,1.455,-1.398,-19.776,0,0,-0.59732
-4.427,2.2578,-2.1692,-18.186,73.437,23.508,2.1606
-4.206,2.1451,-2.0609,-34.121,0,0,-1.0207
-1.476,0.75276,-0.72324,-23.458,0,0,-0.68214
-2.509,1.2796,-1.2294,-25.4,25.001,1.0407,-0.016574
-2.288,1.1669,-1.1211,1.2993,39.022,0.27035,1.1134
-0.689,0.35139,-0.33761,5.4867,23.017,1.6628,0.84146
29.25,-14.918,14.333,6.2025,47.606,1.372,1.9609
265.7,-135.51,130.19,-26.101,30.931,0.54588,3.8243
452.7,-230.88,221.82,-25.582,0,0,5.5359
635,-323.85,311.15,-37.028,0,0,7.7329
801,-408.51,392.49,-53.891,59.517,-10.637,10.931
936,-477.36,458.64,-50.791,105.98,-18.214,13.981
975,-497.25,477.75,-54.244,27.529,-2.0405,12.666
1004,-512.04,491.96,-55.47,17.469,0.17539,12.811
991,-505.41,485.59,-54.503,96.575,3.394,14.981
883,-450.33,432.67,-50.113,77.78,-0.72306,12.966
266.8,-136.07,130.73,-35.237,53.096,-3.0459,4.1058
239.2,-121.99,117.21,-45.225,74.156,4.3291,4.2447
265.9,-135.61,130.29,-61.796,71.156,6.6953,4.1284
94.7,-48.297,46.403,-29.036,45.771,7.8453,2.0024
80.66,-41.137,39.523,-27.692,48.641,9.7455,1.9808
1.82,-0.9282,0.8918,-30.708,50.12,10.475,0.86824
1.033,-0.52683,0.50617,-24.198,43.706,13.276,0.9391
2.288,-1.1669,1.1211,-17.078,55.785,15.593,1.5634
-0.418,0.21318,-0.20482,-20.357,65.721,20.365,1.8484
-0.763,0.38913,-0.37387,-20.922,89.366,30.362,2.7767
-0.098,0.04998,-0.04802,-23.248,51.87,12.504,1.1588
-3.616,1.8442,-1.7718,-16.058,63.86,11.433,1.621
-3.862,1.9696,-1.8924,14.342,0,0,0.3512
-3.247,1.656,-1.591,7.8491,70.538,19.865,2.7268
7.576,-3.8638,3.7122,9.7433,0,0,0.37958
41.03,-20.925,20.105,-2.8996,28.15,3.6924,1.3836
43.39,-22.129,21.261,11.123,7.5685,2.0538,1.185
173.8,-88.638,85.162,-12.052,59.519,13.969,4.1355
256.9,-131.02,125.88,-14.727,0,0,3.1356
1066,-543.66,522.34,-61.648,10.359,2.6965,13.364
1164,-593.64,570.36,-66.472,37.097,6.3846,15.441
1120,-571.2,548.8,-64.565,55.988,6.9806,15.436
1087,-554.37,532.63,-62.646,59.592,5.1479,15.084
922,-470.22,451.78,-64.565,10.802,0.31527,11.237
306.6,-156.37,150.23,-43.338,6.5703,0.25351,3.208
339.3,-173.04,166.26,-57.259,0,0,3.0748
212.1,-108.17,103.93,-66.691,0.79596,0.0069332,1.0731
133,-67.83,65.17,-31.996,40.253,-2.15,2.0107
54.49,-27.79,26.7,-37.887,0,0,-0.31557
0.861,-0.43911,0.42189,-37.343,21.179,-3.3905,-0.53971
-3.814,1.9451,-1.8689,-38.458,15.891,-4.532,-0.81717
-3.371,1.7192,-1.6518,-39.728,16.166,-4.1654,-0.82878
-1.083,0.55233,-0.53067,-43.529,2.9638,-1.4814,-1.2011
-1.55,0.7905,-0.7595,-35.261,9.4022,-2.216,-0.81341
-2.141,1.0919,-1.0491,-37.314,9.7974,-3.6445,-0.90864
-3.986,2.0329,-1.9531,-46.196,16.455,-13.203,-1.2665
-2.411,1.2296,-1.1814,-16.917,12.065,-12.801,-0.53129
0.984,-0.50184,0.48216,-8.1653,11.323,-6.9238,-0.092631
24.65,-12.572,12.078,-14.525,13.125,-2.3589,0.23469
148.3,-75.633,72.667,-27.396,19.515,-5.1845,1.6813
223.2,-113.83,109.37,-29.835,15.827,-3.7391,2.5846
214.1,-109.19,104.91,-27.51,0,0,2.1834
276.6,-141.07,135.53,-28.785,23.031,-4.7592,3.5268
511.5,-260.87,250.63,-39.992,37.085,-8.7384,6.7418
542.5,-276.68,265.82,-44.098,28.391,-5.4279,6.9026
503,-256.53,246.47,-44.432,48.898,-13.885,6.6871
255.6,-130.36,125.24,-36.099,16.24,-4.3496,2.8502
267,-136.17,130.83,-31.084,0,0,2.8138
407.2,-207.67,199.53,-63.354,30.763,-5.0676,4.5663
272.3,-138.87,133.43,-64.82,5.6192,-0.59707,2.077
257.8,-131.48,126.32,-65.718,16.088,-0.38113,2.1527
195.8,-99.858,95.942,-30.56,0,0,1.8444
51.76,-26.398,25.362,-29.794,15.087,0.0050534,0.30073
3.001,-1.5305,1.4705,-32.24,53.378,-9.5241,0.3691
1.378,-0.70278,0.67522,-26.424,0,0,-0.72636
0.787,-0.40137,0.38563,-26.826,18.181,-0.26085,-0.24035
-1.009,0.51459,-0.49441,-33.372,9.4662,-0.026924,-0.68907
0.886,-0.45186,0.43414,-35.503,9.4657,-1.0867,-0.75292
0.541,-0.27591,0.26509,-34.272,24.86,-2.0963,-0.31714
-0.295,0.15045,-0.14455,-38.881,12.729,-1.4658,-0.78314
-1.353,0.69003,-0.66297,-0.085077,25.28,1.2945,0.72857
-3.346,1.7065,-1.6395,-5.0271,16.169,1.7799,0.31826
21.99,-11.215,10.775,7.1227,85.16,7.6464,3.1229
63.27,-32.268,31.002,-3.9679,46.248,3.6607,2.1705
134.7,-68.697,66.003,-10.401,55.288,15.356,3.5613
623.9,-318.19,305.71,-50.551,84.873,14.365,9.9974
892,-454.92,437.08,-68.953,55.872,3.5862,12.062
988,-503.88,484.12,-68.974,57.568,3.2556,13.427
1003,-511.53,491.47,-66.029,23.144,-1.376,12.616
861,-439.11,421.89,-69.503,11.298,-0.027622,10.259
1179,-601.29,577.71,-66.205,38.809,2.5243,15.595
630.4,-321.5,308.9,-69.592,18.795,0.73122,7.3015
428.7,-218.64,210.06,-65.446,27.592,1.0686,4.8881
279.1,-142.34,136.76,-66.498,22.644,3.8518,2.7295
249.1,-127.04,122.06,-56.688,0,0,1.8441
284.7,-145.2,139.5,-31.022,40.236,1.4758,4.2369
21.87,-11.154,10.716,-32.504,63.403,-5.1543,1.0286
-0.025,0.01275,-0.01225,-37.685,21.141,-0.15675,-0.47145
-3.395,1.7314,-1.6636,-32.996,7.2678,0.77274,-0.75093
0.467,-0.23817,0.22883,-42.89,12.433,1.9314,-0.79825
-0.271,0.13821,-0.13279,-43.841,17.289,2.7149,-0.67619
-0.443,0.22593,-0.21707,-44.762,17.007,3.5027,-0.69026
-0.714,0.36414,-0.34986,-44.95,21.302,0.60592,-0.65988
-0.172,0.08772,-0.08428,-48.797,8.4726,0.14311,-1.1359
0.025,-0.01275,0.01225,-16.888,11.502,0.44856,-0.13894
0.123,-0.06273,0.06027,-17.167,3.0407,-0.1151,-0.40004
14.2,-7.242,6.958,-2.1369,47.567,2.7222,1.5546
99.6,-50.796,48.804,-20.552,7.6502,-0.22298,1.0065
144.8,-73.848,70.952,-18.64,21.018,1.6911,2.1163
436.9,-222.82,214.08,-40.183,44.16,-0.0572,6.1497
763.1,-389.18,373.92,-55.73,11.495,-0.97625,9.2727
514.5,-262.39,252.1,-37.418,30.404,-1.7924,6.8633
923,-470.73,452.27,-62.014,40.916,2.5148,12.234
1098,-559.98,538.02,-63.247,52.343,1.567,14.914
973,-496.23,476.77,-64.911,32.296,2.4361,12.598
497.6,-253.78,243.82,-59.061,75.154,7.4232,7.5416
272.8,-139.13,133.67,-41.73,46.429,4.2236,4.0225
311,-158.61,152.39,-64.881,72.659,10.427,4.8124
187.2,-95.472,91.728,-64.872,39.666,9.1106,2.1336
135.4,-69.054,66.346,-31.061,38.745,7.4232,2.2978
72.81,-37.133,35.677,-32.675,7.0943,1.6872,0.33242
-0.984,0.50184,-0.48216,-33.858,21.509,6.135,-0.18891
-4.133,2.1078,-2.0252,-30.835,64.251,14.756,1.3018
-4.059,2.0701,-1.9889,-33.941,52.978,9.4467,0.74741
-1.525,0.77775,-0.74725,-34.131,52.133,7.739,0.70506
-3.149,1.606,-1.543,-35.818,75.011,29.477,1.8936
-1.796,0.91596,-0.88004,-37.16,36.642,11.974,0.29835
-1.23,0.6273,-0.6027,-36.707,54.063,12.27,0.81874
-2.411,1.2296,-1.1814,-5.3977,49.187,7.8605,1.4237
-2.928,1.4933,-1.4347,-3.4064,70.873,5.77,2.0255
24.75,-12.623,12.128,-10.324,40.106,0.80703,1.205
101.8,-51.918,49.882,-18.14,62.795,-8.0261,2.4404
142.2,-72.522,69.678,-18.769,70.955,1.7657,3.4875
269.5,-137.44,132.06,-27.309,45.24,-2.9261,4.1485
392.6,-200.23,192.37,-36.318,51.653,-6.539,5.6749
658.8,-335.99,322.81,-51.083,73.589,-7.573,9.5277
1054,-537.54,516.46,-64.582,69.189,-8.1656,14.469
1041,-530.91,510.09,-67.653,77.251,-11.063,14.348
840,-428.4,411.6,-64.643,20.327,-2.9077,10.279
413.7,-210.99,202.71,-45.816,38.885,-1.8009,5.4721
325.9,-166.21,159.69,-48.542,72.02,-0.55887,5.1514
298,-151.98,146.02,-64.049,46.013,3.0051,3.6951
562.4,-286.82,275.58,-64.305,81.244,3.3284,8.3456
236.1,-120.41,115.69,-31.149,64.213,3.2227,4.2872
22.24,-11.342,10.898,-28.291,88.688,0.64907,2.0295
-0.467,0.23817,-0.22883,-31.8,41.306,1.4512,0.30264
-2.091,1.0664,-1.0246,-29.159,45.437,2.4792,0.50024
-3.247,1.656,-1.591,-30.271,20.744,0.60006,-0.29671
-3.739,1.9069,-1.8321,-33.045,62.542,4.8127,0.91617
-1.55,0.7905,-0.7595,-32.049,82.198,5.7633,1.5558
-2.337,1.1919,-1.1451,-34.306,47.483,3.3177,0.43302
-3.493,1.7814,-1.7116,-28.917,76.113,6.1834,1.4575
-2.534,1.2923,-1.2417,0.84093,26.787,0.91794,0.77024
-1.476,0.75276,-0.72324,5.1283,29.695,0.51835,0.97659
33.56,-17.116,16.444,3.7904,47.873,2.3922,1.9888
110.7,-56.457,54.243,-8.5523,5.7499,0.13973,1.4551
157.9,-80.529,77.371,-7.7014,0,0,1.9654
182.8,-93.228,89.572,-21.11,21.212,-0.348,2.5199
766.2,-390.76,375.44,-58.914,9.0454,0.27662,9.192
1066,-543.66,522.34,-63.26,15.373,0.77903,13.406
791.2,-403.51,387.69,-56.281,16.98,-0.71263,9.8078
477.8,-243.68,234.12,-38.325,20.682,1.4783,6.1485
532.4,-271.52,260.88,-44.01,13.92,-3.1792,6.4207
922,-470.22,451.78,-55.51,28.206,-7.6404,11.759
856,-436.56,419.44,-51.629,96.352,-36.139,12.074
268,-136.68,131.32,-51.802,68.397,-10.371,3.8801
155.1,-79.101,75.999,-58.84,58.14,-9.7337,1.8496
63.61,-32.441,31.169,-16.772,112.51,0.072611,3.5822
21.67,-11.052,10.618,-17.434,75.927,4.7035,2.0823
1.5,-0.765,0.735,-23.478,61.821,8.6479,1.3463
1.796,-0.91596,0.88004,-24.373,48.242,3.4612,0.79582
1.279,-0.65229,0.62671,-19.417,82.789,6.2536,1.9818
1.008,-0.51408,0.49392,-20.841,77.936,6.0798,1.7961
0.074,-0.03774,0.03626,-23.178,88.219,0.93725,1.8623
0.098,-0.04998,0.04802,-18.576,108.25,0.9619,2.5581
0.123,-0.06273,0.06027,-21.843,36.789,3.8537,0.53204
1.623,-0.82773,0.79527,19.389,103.64,27.87,4.2793
3.591,-1.8314,1.7596,27.488,80.216,22.2,3.7142
4.501,-2.2955,2.2055,7.231,55.873,15.457,2.2784
24.28,-12.383,11.897,17.079,86.154,27.429,4.0216
68.06,-34.711,33.349,17.422,49.592,21.147,3.4278
93.8,-47.838,45.962,8.2584,68.894,23.933,4.1482
283.8,-144.74,139.06,-7.0208,82.146,28.101,6.8349
372.8,-190.13,182.67,-9.4454,102.09,30.046,8.6142
481.9,-245.77,236.13,-31.232,8.2356,2.7944,6.0913
598.5,-305.24,293.26,-43.6,58.905,27.195,9.4718
361.8,-184.52,177.28,-21.982,34.387,9.4642,5.618
874,-445.74,428.26,-44.916,50.832,-0.36879,12.238
754,-384.54,369.46,-58.915,59.474,-1.811,10.387
773.9,-394.69,379.21,-57.547,16.99,1.2212,9.5878
151.8,-77.418,74.382,-60.839,41.471,4.3854,1.6757
28.78,-14.678,14.102,-26.156,65.045,14.425,1.9018
4.673,-2.3832,2.2898,-26.751,13.191,4.467,-0.19192
0.418,-0.21318,0.20482,-20.927,36.452,12.229,0.78871
-2.632,1.3423,-1.2897,-25.046,6.7297,1.8819,-0.49999
-2.214,1.1291,-1.0849,-27.187,23.563,4.1987,-0.014391
-0.467,0.23817,-0.22883,-19.882,57.34,3.6168,1.1522
0.418,-0.21318,0.20482,-19.852,92.113,2.7773,2.1226
0.098,-0.04998,0.04802,-18.267,95.738,14.109,2.5848
-4.157,2.1201,-2.0369,-22.762,69.716,14.559,1.6778
-3.739,1.9069,-1.8321,12.099,119.62,24.485,4.3546
-3.69,1.8819,-1.8081,12.161,141.18,29.858,5.1169
1.697,-0.86547,0.83153,7.753,41.454,14.308,1.8152
47.11,-24.026,23.084,0.68214,119.95,40.592,5.1994
166.6,-84.966,81.634,-13.186,81.912,20.533,4.8208
249.6,-127.3,122.3,-21.085,100.88,83.553,8.0583
201,-102.51,98.49,-13.768,57.043,6.6032,4.1854
336.2,-171.46,164.74,-17.488,0,0,4.1539
935,-476.85,458.15,-59.382,13.223,-3.486,11.524
1122,-572.22,549.78,-55.728,32.943,-10.504,14.57
372.4,-189.92,182.48,-27.838,40.614,-10.811,5.203
886,-451.86,434.14,-55.537,17.539,-3.7308,11.07
290.2,-148,142.2,-32.337,24.284,-3.6834,3.6803
325.8,-166.16,159.64,-54.637,49.929,-7.6512,4.1548
179.7,-91.647,88.053,-56.883,146.9,-16.266,4.5645
186.2,-94.962,91.238,-25.753,0,0,1.8473
48.95,-24.965,23.986,-26.945,94.282,-12.23,2.2312
-4.625,2.3588,-2.2662,-33.318,45.852,-6.0133,0.12
-0.123,0.06273,-0.06027,-26.528,62.526,-20.399,0.43835
-2.386,1.2169,-1.1691,-33.708,50.416,-5.0088,0.29706
-3.887,1.9824,-1.9046,-37.165,69.725,0.32454,0.87395
-0.935,0.47685,-0.45815,-38.482,12.773,-0.32047,-0.74722
2.263,-1.1541,1.1089,-31.81,46.655,-5.4569,0.29612
0.517,-0.26367,0.25333,-31.937,40.541,-2.3889,0.18248
-3.296,1.681,-1.615,-4.0479,70.233,-1.8264,1.77
1.058,-0.53958,0.51842,-1.8954,46.83,-2.845,1.202
12.4,-6.324,6.076,-5.4905,31.656,-3.6663,0.8061
113.2,-57.732,55.468,-13.233,13.349,-1.0591,1.5381
179,-91.29,87.71,-20.948,67.487,-7.9578,3.5626
290.6,-148.21,142.39,-27.493,56.135,-1.1279,4.7931
698.8,-356.39,342.41,-49.691,35.525,-7.286,9.0542
334.7,-170.7,164,-20.826,24.686,-2.3422,4.6693
231.8,-118.22,113.58,-13.423,88.318,-7.6756,5.1004
361.4,-184.31,177.09,-27.353,53.128,-1.978,5.6668
146.5,-74.715,71.785,-12.29,72.619,-2.6336,3.6526
95.6,-48.756,46.844,-8.91,39.725,1.0924,2.2215
142.9,-72.879,70.021,-11.911,6.1152,0.33368,1.8212
200.6,-102.31,98.294,-42.118,79.8,2.1528,3.8966
77.28,-39.413,37.867,-42.864,86.646,4.5821,2.4326
62.92,-32.089,30.831,-23.783,57.368,2.2498,1.8806
20.22,-10.312,9.9078,-23.783,58.776,3.2433,1.3581
-1.673,0.85323,-0.81977,-20.997,95.014,12.997,2.4315
-1.008,0.51408,-0.49392,-19.963,43.882,4.8703,0.79821
-1.574,0.80274,-0.77126,-20.892,109.01,8.5749,2.7059
-1.353,0.69003,-0.66297,-19.751,54.14,3.6388,1.054
-0.836,0.42636,-0.40964,-23.723,80.862,6.1163,1.7729
-1.746,0.89046,-0.85554,-24.388,122.11,25.473,3.4512
-1.009,0.51459,-0.49441,-24.128,73.339,5.6928,1.5349
-2.263,1.1541,-1.1089,9.8013,119.82,16.158,4.0812
-3.124,1.5932,-1.5308,2.2121,23.612,4.9151,0.82397
23.79,-12.133,11.657,2.383,8.6395,1.1405,0.67196
232.7,-118.68,114.02,-19.752,33.77,1.74,3.6611
443.4,-226.13,217.27,-37.788,0,0,5.063
605.8,-308.96,296.84,-47.07,15.122,0.98516,7.5003
721,-367.71,353.29,-54.258,45.836,5.3463,9.8794
968,-493.68,474.32,-46.794,0,0,12.06
111.2,-56.712,54.488,-2.4492,63.475,8.5973,3.5011
367.6,-187.48,180.12,-18.261,118.97,24.173,8.6042
246.5,-125.72,120.79,-10.714,56.194,8.4207,4.9278
894,-455.94,438.06,-55.141,6.7476,0.56291,11.008
425.3,-216.9,208.4,-54.824,37.123,6.3143,5.5576
415,-211.65,203.35,-56.688,140.28,22.541,8.7305
20.15,-10.276,9.8735,-6.7457,74.56,10.211,2.4796
833,-424.83,408.17,-24.687,31.004,2.8417,11.773
43.27,-22.068,21.202,-24.767,88.088,12.964,2.7501
-2.558,1.3046,-1.2534,-29.966,22.774,2.7722,-0.16004
-2.091,1.0664,-1.0246,-27.059,63.8,11.431,1.33
-3.567,1.8192,-1.7478,-24.657,79.995,16.381,1.9739
-2.854,1.4555,-1.3985,-24.557,66.45,13.133,1.5128
-3.444,1.7564,-1.6876,-25.28,31.666,7.2072,0.33584
-3.026,1.5433,-1.4827,-26.141,41.478,8.6011,0.63346
-1.894,0.96594,-0.92806,-16.976,14.176,2.6346,-0.030843
-3.518,1.7942,-1.7238,7.3002,24.555,3.4493,0.9473
-3.37,1.7187,-1.6513,6.6302,98.49,17.434,3.4106
16.85,-8.5935,8.2565,2.6004,67.045,11.047,2.5092
200.2,-102.1,98.098,-19.467,65.506,11.317,4.3853
394.5,-201.19,193.31,-30.501,108.71,28.243,8.4559
588,-299.88,288.12,-49.01,81.113,17.396,9.5241
755.3,-385.2,370.1,-53.68,93.111,16.496,12.018
966,-492.66,473.34,-59.096,98.104,20.02,15.018
963,-491.13,471.87,-60.111,42.54,-5.4366,12.662
989,-504.39,484.61,-59.109,14.529,-3.055,12.327
883,-450.33,432.67,-58.73,85.134,19.283,13.494
893,-455.43,437.57,-53.506,78.227,-1.3443,13.003
772.4,-393.92,378.48,-52.6,46.584,0.12642,10.511
608.7,-310.44,298.26,-52.331,102.21,2.2199,9.8836
413.3,-210.78,202.52,-54.588,48.295,0.014358,5.5358
219.7,-112.05,107.65,-16.415,61.6,3.0892,4.3987
57.26,-29.203,28.057,-22.044,81.89,-16.451,2.0156
-3.739,1.9069,-1.8321,-10.246,144.43,-31.364,2.8489
-6.469,3.2992,-3.1698,-14.729,96.998,-23.009,1.5823
1.746,-0.89046,0.85554,7.673,62.155,-25.603,1.2717
-6.518,3.3242,-3.1938,-17.998,0,0,-0.59781
0.787,-0.40137,0.38563,-13.497,0,0,-0.36987
-1.894,0.96594,-0.92806,-12.159,0,0,-0.36917
-5.707,2.9106,-2.7964,-11.643,0,0,-0.40732
-4.625,2.3588,-2.2662,22.164,0,0,0.56132
-1.747,0.89097,-0.85603,27.712,45.004,-6.109,1.8548
34.46,-17.575,16.885,18.06,89.193,-30.612,2.6384
93.2,-47.532,45.668,14.914,130.68,-37.953,4.3248
197.8,-100.88,96.922,-1.3396,121.65,-33.654,5.1787
136.6,-69.666,66.934,8.1057,148.26,-28.124,5.5058
165.9,-84.609,81.291,9.5834,180.38,-24.283,6.9669
206.7,-105.42,101.28,-1.8512,81.054,0.85318,5.1155
183.4,-93.534,89.866,-2.2552,85.379,4.6671,5.0116
177.9,-90.729,87.171,-2.967,89.333,16.599,5.3637
783.7,-399.69,384.01,-52.057,54.878,13.507,11.294
1128,-575.28,552.72,-45.421,151.78,40.121,19.724
767.8,-391.58,376.22,-45.284,122.22,34.856,13.767
569.7,-290.55,279.15,-47.16,0,0,6.5445
448.9,-228.94,219.96,-50.052,0,0,4.7931
328.1,-167.33,160.77,-18.718,14.076,5.1628,4.5499
118.1,-60.231,57.869,-17.795,20.797,6.4398,1.8988
9.25,-4.7175,4.5325,-8.74,67.82,14.36,2.1996
-0.734,0.37434,-0.35966,-10.505,69.936,10.108,1.9515
-1.019,0.51969,-0.49931,-12.21,94.673,7.368,2.52
-2.734,1.3943,-1.3397,-17.576,114.23,10.409,2.9823
-2.552,1.3015,-1.2505,-14.677,115.94,4.8695,2.9588
-2.295,1.1705,-1.1245,-11.229,144.52,-4.0662,3.6135
-2.362,1.2046,-1.1574,-12.365,139.03,0.52321,3.5554
0.949,-0.48399,0.46501,21.654,121.15,8.516,4.2819
0.931,-0.47481,0.45619,20.133,104.93,11.034,3.852
3.216,-1.6402,1.5758,18.93,103.22,13.708,3.8771
52.53,-26.79,25.74,11.309,98.03,16.064,4.2637
129,-65.79,63.21,6.2787,111.44,21.892,5.7214
154,-78.54,75.46,7.9466,91.077,17.452,5.4144
224.4,-114.44,109.96,4.5868,91.029,16.502,6.2646
271.4,-138.41,132.99,-3.9663,90.786,21.569,6.8091
357.2,-182.17,175.03,-18.112,61.509,19.193,6.7031
298.7,-152.34,146.36,-14.754,14.75,5.5304,4.2847
371,-189.21,181.79,-20.96,0,0,4.537
995,-507.45,487.55,-47.707,35.157,1.2817,13.436
900,-459,441,-57.246,62.515,3.1956,12.679
