SW IN,SW OUT,NETSW,Si0,Li0,Lo0,NetLW,H0,E0,B0,energy0,energy_rest0,sublim0,depo0,evapo0,condens0,alphaMod0,SubM0,melt[cm ice eq.day]
0.387,0.1161,0.2709,0.05418,345.01,-315.64,29.374,63.3,45.492,-0.31875,138.06,0,0,-5.7788e-05,0,0,0.3,5.0023e-07,3.9053
46.13,13.839,32.291,6.4582,343.58,-315.64,27.939,75.039,55.74,-0.31537,184.24,0,0,-7.0806e-05,0,0,0.3,6.9526e-05,5.3883
155.3,46.59,108.71,21.742,347.55,-315.64,31.911,103.09,9.9417,-0.31199,231.6,0,0,-1.2629e-05,0,0,0.3,0.00023426,7.1556
121.9,36.57,85.33,17.066,343.28,-315.64,27.64,58.991,26.637,-0.30848,181.22,0,0,-3.3837e-05,0,0,0.3,0.00018386,5.6024
331.4,99.42,231.98,46.396,349.16,-315.64,33.522,240.55,85.79,-0.3051,545.14,0,0,-0.00010898,0,0,0.3,0.00049999,16.696
224.6,67.38,157.22,31.444,344.58,-315.64,28.941,66.258,27.282,-0.30144,247.96,0,0,-3.4655e-05,0,0,0.3,0.00033883,7.8903
291.6,87.48,204.12,40.824,341.6,-315.64,25.962,151.46,89.23,-0.29803,429.65,0,0,-0.00011335,0,0,0.3,0.00043994,13.28
396.9,119.07,277.83,55.566,341.34,-315.64,25.703,54.52,40.607,-0.29457,342.8,0,0,-5.1582e-05,0,0,0.3,0.00059883,11.246
229.9,68.97,160.93,32.186,345.3,-315.64,29.665,76.626,24.894,-0.29101,259.64,0,0,-3.1623e-05,0,0,0.3,0.00034683,8.2405
110.6,33.18,77.42,15.484,338.93,-315.64,23.297,104.38,71.934,-0.28779,261.26,0,0,-9.1377e-05,0,0,0.3,0.00016681,7.815
122.2,36.66,85.54,17.108,337.37,-315.64,21.737,26.413,19.573,-0.28483,135.87,0,0,-2.4864e-05,0,0,0.3,0.00018431,4.3235
85.7,25.71,59.99,11.998,340.11,-315.64,24.469,67.947,52.439,-0.28191,192.56,0,0,-6.6612e-05,0,0,0.3,0.00012924,5.7786
61.09,18.327,42.763,8.5526,338.76,-315.64,23.128,60.899,44.426,-0.2791,162.38,0,0,-5.6434e-05,0,0,0.3,9.21e-05,4.8299
