SW IN,SW OUT,NETSW,Si0,Li0,Lo0,NetLW,H0,E0,B0,energy0,energy_rest0,sublim0,depo0,evapo0,condens0,alphaMod0,SubM0,melt[cm ice eq.day]
281.52,84.458,198.33,37.242,220.51,-291.54,-71.037,23.624,-4.4869,1.4745,109.4,8.5972e-05,1.0049e-05,-4.3498e-06,0,0,0.30003,0.00038204,4.1306
328.82,98.659,231.34,44.761,216.69,-291.76,-75.061,15.29,-1.9779,2.1862,125.84,0.00013977,1.0179e-05,-7.6662e-06,0,0,0.30022,0.00047908,4.784
171.51,51.453,121.04,23.975,249.77,-293.43,-43.66,19.107,-10.333,0.22965,61.425,0.00018102,1.6199e-05,-3.073e-06,0,0,0.30006,0.00024932,2.4304
223.77,67.132,157.49,30.456,215.62,-285.72,-70.1,23.157,-4.9464,10.747,85.043,0.00021604,9.0744e-06,-2.791e-06,0,0,0.30005,0.00032185,2.979
119.03,35.712,84.373,13.718,275.73,-298.16,-22.435,7.7299,-8.1284,-7.2954,39.469,1.487e-05,1.2457e-05,-2.1316e-06,0,0,0.30009,0.00011948,1.736
286.35,85.906,201.66,40.121,202.72,-287.45,-84.725,36.888,-37.312,8.7193,83.897,0.00023935,4.8201e-05,-8.0409e-07,0,0,0.30001,0.00042029,3.2869
165.69,49.708,117.36,23.197,239.43,-290.47,-51.045,35.344,-35.656,3.09,44.521,0.00014005,4.5293e-05,0,0,0,0.3,0.00023161,1.862
265.41,79.622,187.06,37.224,206.4,-285.15,-78.745,35.724,-26.915,9.5376,88.164,0.00019857,3.5278e-05,-1.0886e-06,0,0,0.30001,0.00038421,3.3041
261.37,78.411,184.29,36.606,209.59,-287.22,-77.631,43.413,-31.341,5.1636,85.958,0.00012169,4.0121e-05,-3.0808e-07,0,0,0.3,0.00037152,3.3493
278.54,83.561,196.29,39.012,210.49,-286.26,-75.773,38.273,-20.478,5.9124,103.9,0.00010649,2.6058e-05,-4.4933e-08,0,0,0.3,0.00041039,3.9018
275.67,82.702,194.32,38.609,217.47,-288.7,-71.226,38.326,-17.675,2.482,106.27,0.00014665,2.2464e-05,-1.1708e-08,0,0,0.3,0.00040651,4.0551
273.93,82.18,193.18,38.39,221.74,-288.75,-67.008,28.711,-11.531,3.303,106.84,0.00019147,1.4856e-05,-2.0848e-07,0,0,0.3,0.00040393,4.0438
260.86,78.259,184.07,36.572,227.96,-293.62,-65.658,42.446,-13.99,-3.1753,105.66,0.00010525,1.8928e-05,-1.1569e-06,0,0,0.30001,0.00038501,4.143
253.41,76.024,178.52,32.699,231.22,-292.55,-61.331,27.117,-6.4708,0.35778,104.36,0.00029822,1.126e-05,-3.0398e-06,0,0,0.30006,0.00034506,3.8884
250.82,75.247,177.03,35.261,225.58,-291.43,-65.854,35.484,-8.5823,2.0472,103.41,0.0002894,1.1866e-05,-9.6439e-07,0,0,0.30004,0.00037142,3.8952
246.36,73.909,173.97,34.525,226.93,-287.24,-60.306,32.974,-16.762,7.2304,101.07,0.0001872,2.1386e-05,-9.3133e-08,0,0,0.3,0.00036661,3.6639
242.53,72.758,171.1,34.01,227.49,-285.99,-58.495,24.846,-14.115,7.473,95.468,0.00015174,1.8053e-05,-1.2308e-07,0,0,0.3,0.00035718,3.4792
241.77,72.531,170.79,33.862,214.9,-289.17,-74.264,59.629,-36.017,2.3935,87.119,0.00020291,4.5752e-05,0,0,0,0.3,0.0003576,3.389
243.51,73.053,172.04,34.112,208.38,-284.6,-76.22,43.71,-30.544,8.0773,81.369,3.2989e-05,3.9015e-05,-2.156e-07,0,0,0.3,0.00036154,3.0744
240.41,72.123,170.08,33.674,213.11,-285.43,-72.316,44.219,-21.546,5.8399,90.809,0.00014087,2.7377e-05,-7.1643e-09,0,0,0.3,0.00035874,3.3974
236.11,70.833,166.72,33.086,217.27,-287.86,-70.585,41.91,-16.575,2.2041,89.145,0.00013342,2.1269e-05,-2.144e-07,0,0,0.3,0.00035038,3.4266
231.16,69.348,162.94,32.321,220.91,-288.12,-67.214,33.408,-9.1372,2.4338,88.982,0.00014709,1.1686e-05,-7.9084e-08,0,0,0.3,0.0003428,3.3852
225.03,67.51,159.21,31.505,218.04,-288.48,-70.445,40.783,-16.529,2.2087,82.038,0.00021276,2.0996e-05,0,0,0,0.3,0.00033475,3.1883
229.9,68.969,162.26,32.209,218.62,-289.47,-70.855,38.693,-14.87,1.2777,82.965,3.3714e-05,1.8926e-05,-3.6845e-08,0,0,0.3,0.00033188,3.2507
201.34,60.402,142.28,28.161,215.24,-289.59,-74.346,41.34,-15.603,1.8969,66.066,7.1519e-05,1.9831e-05,-9.9276e-09,0,0,0.3,0.00028068,2.6423
170.2,51.059,120.38,23.827,216.98,-292.14,-75.151,46.551,-26.334,-1.2,39.174,0.00016339,3.3452e-05,0,0,0,0.3,0.00020552,1.8462
227.07,68.12,160.12,31.79,211.03,-290.88,-79.848,39.971,-27.244,1.3665,61.404,0.00021775,3.4608e-05,0,0,0,0.3,0.00030983,2.6234
120.08,36.024,84.869,16.811,246.72,-293.93,-47.206,25.24,-25.715,-1.9418,17.623,0.00015854,3.2665e-05,0,0,0,0.3,0.00014112,1.0491
60.855,18.256,43.229,8.3801,298.37,-303.73,-5.3599,1.9216,-7.4889,-12.53,10.761,0.00017707,9.5636e-06,-5.0532e-08,0,0,0.3,7.3733e-05,0.91121
159.24,47.773,112.19,19.756,212.48,-288.98,-76.502,12.605,3.1905,8.788,39.789,0.00013211,1.7405e-06,-5.7933e-06,0,0,0.30005,0.00018951,1.4523
116.02,34.82,81.955,14.414,233.49,-289.28,-55.785,5.0988,-6.2108,6.4485,16.338,0.00011511,1.1979e-05,-4.0895e-06,0,0,0.30024,0.00013588,0.70686
211.84,63.552,149.61,29.592,194.04,-281.22,-87.183,19.943,-17.16,13.995,48.29,0.00010923,2.3755e-05,-1.9571e-06,0,0,0.30001,0.00028046,1.8395
197.58,59.275,139.03,27.574,204.74,-285.77,-81.038,31.915,-12.707,5.159,54.063,0.00011281,2.0554e-05,-4.4128e-06,0,0,0.30004,0.00027307,2.1777
206.98,62.1,145.6,28.064,218.05,-291.92,-73.875,35.086,-10.039,-2.5171,65.474,5.0437e-05,1.4451e-05,-1.6985e-06,0,0,0.30017,0.00028899,2.73
116.15,34.846,82.356,16.262,227.74,-288.81,-61.064,26.006,-32.263,4.0207,1.746,0.00045305,4.0984e-05,0,0,0,0.3,6.6422e-05,0.42411
197.88,59.363,139.48,27.703,190.02,-280.11,-90.095,50.906,-39.442,13.153,45.333,0.00031884,5.0103e-05,0,0,0,0.3,0.00025499,1.7165
