NET SW,NET LW,EH,EE,melt [cm ice eq. day],hourly albedo,TEMP,RH,Pressure Air,Pressure Surface,Wind Speed,Ts
3.199,22.735,0.82231,0.67704,0.77388,NaN,3.187,107.4,824.76,500.32,0.047,-2.7276
2.136,16.478,0.96828,0.81661,0.57545,0.14696,4.636,106.6,906.39,515.07,0.047,-2.3355
8.512,19.474,7.1312,5.2576,1.139,NaN,2.472,104.2,760.63,485.89,0.431,-3.1214
35.973,18.769,0.85256,0.69645,1.588,0.15178,3.07,107.9,821.77,488.03,0.047,-3.0622
109.25,17.624,8.5047,6.1971,3.9938,0.14981,2.748,103.1,767.5,495.96,0.514,-2.8455
232.73,17.183,0.84205,0.71392,7.0939,0.16971,3.936,106.9,865.43,523.32,0.047,-2.1205
237.81,23.175,14.606,8.9536,8.0269,0.16323,3.146,96.4,738.15,524.07,0.942,-2.101
280.05,25.026,7.1741,5.5565,8.9652,0.17608,3.746,103,822.79,532.43,0.431,-1.8867
403.6,29.432,21.378,13.855,13.21,0.17984,6.278,92.5,881.47,587.09,1.06,-0.55345
323.62,25.554,37.119,30.831,11.767,0.18422,5.036,103.9,908.44,548.65,1.93,-1.4788
275,29.167,51.086,34.413,10.992,0.18567,5.435,95.4,857.59,552.56,2.541,-1.382
324.46,32.163,43.51,26.938,12.048,0.18375,5.936,91.7,853.45,562.04,2.082,-1.15
466.4,26.964,51.677,31.47,16.263,0.1658,8.28,86.5,945.29,605.35,2.085,-0.13245
297.59,22.999,1.338,0.79074,9.1038,0.16548,8.131,85.7,927.12,584.63,0.052,-0.61101
214.62,14.187,25.685,13.479,7.5594,0.1623,5.869,86.9,805.03,554.13,1.21,-1.3433
69.13,24.497,36.489,24.085,4.35,0.15282,7.871,90,956.57,558.87,1.364,-1.2273
26.734,22.382,1.0054,0.53853,1.4291,0.09407,5.174,88.6,782.14,524.07,0.047,-2.101
3.508,20.972,0.95347,0.52111,0.73218,NaN,4.564,90.4,764.79,515.07,0.047,-2.3355
3.368,33.573,12.031,7.938,1.6054,NaN,4.597,96.6,819.13,507.66,0.574,-2.5313
3.258,34.631,12.653,9.0494,1.681,NaN,3.609,101.2,800.65,499.59,0.677,-2.7472
2.73,25.643,16.517,13.086,1.6355,NaN,4.623,103.9,882.63,507.66,0.786,-2.5313
3.349,27.229,0.95466,0.72272,0.90991,NaN,4.122,102.7,842.36,503.25,0.048,-2.649
1.356,10.839,1.068,1.0788,0.40457,0.68849,7.134,107.3,1084.5,617.19,0.052,0.13445
1.007,15.156,44.633,45.742,3.0054,NaN,6.386,108.3,1039.7,618.89,2.448,0.17251
2.112,6.8733,26.676,34.466,1.9783,NaN,11.59,104.6,1426.9,892.62,1.453,5.3334
2.296,13.042,14.673,16.595,1.3147,NaN,11.99,100,1400.6,847.71,0.676,4.5929
11.242,11.72,45.972,48.558,3.3144,0.18299,10.44,101.6,1284,736.37,1.997,2.5948
38.75,7.3139,36.109,35.367,3.3158,0.37023,12.6,97.1,1415.7,637.01,1.023,0.57124
84.19,21.677,101.28,105.87,8.8302,0.16395,12.36,100.4,1440.9,659.07,3.05,1.0436
177.9,-2.8198,102.54,82.013,10.145,0.1832,13.76,84.4,1327.3,707.7,2.981,2.0371
638.4,-5.904,271.78,177.29,30.511,0.19098,15.07,74.5,1275.3,742.2,7.491,2.7059
799.2,-10.222,400.98,237.04,40.255,0.17438,14.28,73.13,1189.6,722.89,11.44,2.335
358.13,-10.839,130.86,63.939,15.292,0.16636,14.55,67.23,1112.9,709.59,3.571,2.0744
0,-13.306,202.67,59.007,7.0066,NaN,15.58,57.02,1008.5,770.88,5.592,3.2411
808.6,11.544,85.415,28.882,26.36,0.15152,15.5,59.56,1048.1,775.9,2.39,3.3331
831.7,12.777,153.89,76.764,30.329,0.14959,15.24,67.99,1176.6,794.19,4.521,3.6634
724.4,0.79307,122.25,56.208,25.492,0.14475,15.2,65.43,1129.4,758.92,3.417,3.02
130.71,26.788,125.86,86.998,10.448,0.17792,12.79,81.2,1198.7,686.29,3.824,1.6073
124.62,1.3218,132.14,92.419,9.8876,0.18067,12.15,82.9,1173.4,656.4,4.026,0.98708
93.66,9.3406,136.74,106.35,9.7633,0.18415,12.09,87.2,1229.4,644.89,4.098,0.74158
16.126,-11.279,284.7,195.51,13.683,0.12644,12.29,81.9,1170,641.38,8.33,0.66591
0,0.96931,150.53,116.7,7.5656,NaN,11.88,87.6,1218.1,637.88,4.53,0.59018
0,8.1069,130.3,103.51,6.8243,NaN,11.33,89.8,1204.1,633.53,4.086,0.49542
0,-3.7891,141.64,117.78,7.2114,0.62576,11.09,92.5,1220.7,618.89,4.408,0.17251
0,19.562,132.53,99.294,7.0916,0.40288,11.05,88,1158.2,622.31,4.173,0.2486
1.209,10.134,160.15,120.22,8.2291,NaN,11.54,87,1182.9,630.06,4.898,0.41955
0.655,10.222,158.77,147.74,8.9533,0,11.3,97.3,1302,625.75,4.92,0.32461
0.67,12.689,157.49,121,8.233,NaN,11.21,88.7,1179.9,623.17,4.895,0.26761
0.224,-4.1416,116.81,86.343,5.6204,NaN,10.82,88,1140.7,607.87,3.65,-0.07519
0,3.5248,295.83,225.92,14.818,NaN,11.54,87.7,1192.4,625.75,8.98,0.32461
21.605,-4.3178,101.42,80.312,5.6141,0.14605,11.11,90.3,1193.2,611.25,3.108,0.0010989
80.99,2.8198,108.41,82.495,7.7495,0.20442,11.28,88.1,1177.4,624.89,3.363,0.30562
128.89,12.689,170.75,140.34,12.77,0.15036,11.78,90,1243.2,652.84,5.354,0.91162
180.02,17.183,177.65,130.94,14.268,0.15642,11.75,85.7,1181.5,638.75,5.434,0.60912
175.88,21.413,158.53,126.19,13.597,0.15968,13.23,85.5,1299,670.77,4.524,1.2883
116.47,24.056,147.09,105.15,11.08,0.16389,12.26,83.4,1189.1,666.25,4.53,1.1943
294.51,10.662,187.76,77.452,16.09,0.16498,14.43,63.37,1040.9,697.4,5.079,1.8318
83.46,28.374,112.72,70.724,8.3297,0.16036,13.44,76.28,1174.9,672.58,3.171,1.3259
176.62,27.053,167.47,104.81,13.426,0.16963,12.64,78.08,1141.4,678.04,5.095,1.4386
592.7,19.651,137.36,100.22,23.976,0.14854,11.96,84.8,1185.4,668.96,4.371,1.2507
40.41,26.259,94.818,69.111,6.5051,0.22199,11.67,85.4,1171.1,651.07,2.993,0.87386
127.29,22.206,90.82,68.599,8.7144,0.17237,11.17,87.9,1166.2,636.14,2.915,0.55229
70.23,26.612,41.728,35.658,4.9149,0.16591,9.29,97.6,1142,590.38,1.456,-0.47676
25.707,22.647,17.375,16.337,2.315,0.17128,8.79,102.9,1164,595.34,0.647,-0.36184
5.06,22.294,24.687,23.352,2.1268,NaN,8.31,104.3,1142.1,583.81,0.942,-0.6302
2.309,16.214,43.18,44.583,2.9983,NaN,8.86,104.9,1192.3,658.18,1.88,1.0248
1.928,14.363,25.034,24.395,1.8539,NaN,8.173,102.3,1109.9,682.61,1.286,1.5324
1.978,10.927,0.93913,1.0713,0.42075,0.027054,9.35,105.8,1242.9,740.26,0.048,2.6689
1.438,8.5475,17.195,20.124,1.3345,0.42572,9.42,106.3,1254.7,754.96,0.907,2.9462
1.596,9.9574,25.268,27.64,1.8184,NaN,8.44,104.4,1153.4,748.07,1.536,2.8169
1.268,5.4634,49.975,59.518,3.2786,NaN,9.46,105.5,1248.6,794.19,2.95,3.6634
1.025,7.0495,44.137,52.8,2.9624,0,9.99,104.5,1281.5,822.21,2.589,4.1566
0.755,0,51.614,59.491,3.1555,NaN,10.63,102.1,1306.8,842.35,2.885,4.5021
1.115,3.0842,41.948,47.788,2.6499,NaN,10.12,102.4,1266.8,829.59,2.462,4.2841
9.364,3.5248,54.875,71.005,3.9146,0.1829,10.5,107.1,1359,828.53,3.015,4.2659
43.295,1.498,77.271,90.492,5.9961,0.14673,10.67,102.7,1318,840.22,4.266,4.4658
83.8,2.2911,97.208,103.2,8.0821,0.16367,11.08,100.3,1322.7,756.94,4.108,2.9831
126.68,-4.3178,239.17,193.71,15.663,0.15827,11.22,90.6,1206,629.2,7.564,0.40057
213.7,14.54,104.81,83.608,11.754,0.15165,11.06,90.2,1188,635.26,3.407,0.53334
172.52,16.566,187.27,110.54,13.735,0.16576,11.25,78.83,1051.4,630.93,5.921,0.43852
253.24,10.134,206.87,116.45,16.55,0.16422,10.63,78.79,1008.4,628.33,6.9,0.38159
258.41,-9.6931,182.07,82.326,14.475,0.16046,11.29,71.63,957.9,641.38,5.858,0.66591
735.8,-2.6436,216.54,113.07,29.98,0.14936,11.69,74.91,1028.6,670.77,7.116,1.2883
515,8.7238,81.084,47.897,18.413,0.15212,11.29,79.13,1058.2,660.86,2.715,1.0813
357.74,14.804,173.73,89.459,17.934,0.15508,12,73.29,1027.2,647.53,5.307,0.7983
133.05,9.1644,143.05,71.27,10.058,0.17309,11.39,73.6,990.79,633.53,4.493,0.49542
72.62,19.915,132.08,78.04,8.5379,0.19668,10.71,80,1029.4,624.03,4.336,0.28661
18.366,23.792,68.156,47.082,4.4401,0.15907,9.11,88.8,1026.5,580.55,2.378,-0.70702
2.456,21.149,1.3656,1.0527,0.73409,NaN,7.37,97.2,998.38,542.43,0.052,-1.634
1.739,16.39,34.387,31.324,2.3651,NaN,7.627,103.1,1077.7,582.99,1.426,-0.6494
1.939,17.8,21.277,18.604,1.6819,NaN,6.788,103.8,1024.5,543.98,0.872,-1.5952
0,-5.199,130.27,68.602,5.4635,NaN,9.5,78.62,932.97,578.92,4.364,-0.74546
0,-42.914,49.383,22.139,0.80702,NaN,8.61,75.55,844.3,543.2,1.656,-1.6146
0,-38.86,107.75,50.258,3.3612,0.081845,8.82,76.45,866.58,559.66,3.688,-1.2079
0,7.402,128.51,80.656,6.1093,NaN,8.33,86.9,952.89,565.23,4.686,-1.0728
0,15.068,105.88,59.712,5.0963,NaN,8.069,83.8,902.75,553.35,3.849,-1.3626
0.967,15.245,24.797,20.152,1.7253,NaN,5.949,102.5,954.82,522.57,1.05,-2.1401
0,10.751,71.444,51.767,3.779,NaN,6.55,96.2,934.06,533.96,2.914,-1.8477
6.038,7.3139,99.77,68.571,5.1255,0.33575,6.405,94.3,906.52,539.33,4.206,-1.7117
34.938,4.7584,74.922,60.634,4.9438,0.18768,6.489,101.2,978.49,533.96,3.072,-1.8477
103.3,14.363,45.717,28.604,5.4158,0.18661,6.921,89.9,895.43,543.2,1.829,-1.6146
169.66,-8.1069,15.969,9.1319,5.2654,0.16752,4.865,91.1,787.08,524.07,0.782,-2.101
61.58,14.187,22.971,13.555,3.1678,0.16343,3.7,94.3,750.86,503.25,1.233,-2.649
322.94,11.103,32.141,18.279,10.846,0.17785,7.681,85.2,893.9,557.29,1.223,-1.2659
168.15,14.892,72.118,45.495,8.4814,0.16757,8.22,87.6,953.42,574.06,2.701,-0.86086
170.12,19.827,46.61,27.029,7.4357,0.17096,5.711,90,824.68,547.09,2.193,-1.5176
167.74,21.06,54.025,29.022,7.6687,0.18216,6.023,87.1,815.52,546.31,2.428,-1.537
181.58,20.884,56.536,34.308,8.2741,0.17049,8.64,85.4,956.32,575.68,2.03,-0.82238
189.48,20.884,127.87,74.41,11.64,0.15373,8.134,85.2,921.9,583.81,4.957,-0.6302
171.74,21.942,17.023,12.035,6.2834,0.16591,11.45,84.9,1147.5,618.04,0.512,0.15348
150.98,19.827,46.165,21.184,6.7183,0.15935,8.54,77.49,861.89,579.73,1.691,-0.72624
75.11,24.409,32.579,19.033,4.2633,0.11217,7.518,86.6,898.54,564.43,1.283,-1.0921
13.949,21.589,12.497,9.4046,1.6203,0.06758,6.649,97.9,957.07,540.11,0.508,-1.6922
0,-0.35248,22.088,16.393,1.0756,0.76196,3.774,102.9,823.61,493.07,1.117,-2.9242
0,-6.0802,0.81649,0.55851,-0.13273,0.5619,2.441,101.9,742.2,474.56,0.047,-3.4376
0.951,1.1455,9.3483,6.9894,0.52003,0.22494,3.338,104.3,809.55,480.91,0.479,-3.2596
1.564,17.536,7.6411,5.2092,0.9013,NaN,3.088,100.7,767.92,485.89,0.416,-3.1214
1.542,21.853,15.469,10.024,1.3791,NaN,3.047,98.8,751.24,492.34,0.872,-2.9439
1.82,15.685,0.98864,0.7697,0.54342,NaN,3.497,105.8,830.46,483.75,0.05,-3.1806
1.885,20.444,0.9299,0.68631,0.67548,NaN,2.845,104.1,780.3,483.04,0.052,-3.2003
2.635,20.796,0.82212,0.60446,0.70123,NaN,2.707,104.1,772.69,483.04,0.047,-3.2003
2.476,22.647,13.103,9.3865,1.3431,NaN,1.762,104.4,724.46,470.37,0.832,-3.5565
8.531,21.501,0.69632,0.46475,0.87995,NaN,1.427,102.2,692.38,469.67,0.047,-3.5764
40.164,21.853,0.72456,0.51573,1.7845,0.12535,1.803,103.9,723.11,475.97,0.047,-3.3981
120.04,17.448,16.751,11.386,4.6722,0.15879,3.095,100.4,766.01,493.79,0.942,-2.9046
178.92,14.892,0.81462,0.58217,5.5068,0.16157,3.33,101.5,787.37,508.39,0.047,-2.5117
343.29,10.839,23.672,15.222,11.087,0.16738,4.206,96.3,794.53,529.38,1.293,-1.9646
427.2,16.478,35.97,21.106,14.126,0.17941,4.318,93.3,775.85,544.75,2.057,-1.5758
557.5,16.919,23.111,12.605,17.212,0.17639,5.031,90.2,788.38,570.84,1.305,-0.93787
297.09,18.417,8.6429,4.1289,9.2606,0.18605,4.333,88.1,733.38,544.75,0.493,-1.5758
325.61,20.62,26.3,13.806,10.898,0.18638,4.535,89.9,759.02,543.98,1.446,-1.5952
331.54,20.708,20.429,8.3134,10.748,0.17915,5.503,82.3,743.33,563.63,1.042,-1.1114
271.91,21.765,27.529,14.719,9.4763,0.18468,4.898,89.6,775.91,545.53,1.439,-1.5564
189.18,23.352,35.853,18.736,7.5354,0.18281,4.627,89.4,759.67,532.43,1.857,-1.8867
169.87,12.16,0.90473,0.45445,5.1734,0.17096,4.219,89.1,735.8,522.57,0.048,-2.1401
97.69,7.5782,21.58,11.634,3.9065,0.17142,4.978,89.4,778.5,518.81,1.009,-2.2377
13.601,-19.122,21.046,11.58,0.76462,0.20182,3.639,92.6,734.16,490.18,1.069,-3.003
0,-15.861,13.429,8.1402,0.16102,NaN,2.957,97.1,733.63,472.46,0.702,-3.4971
0,-35.6,1.0414,0.578,-0.95858,NaN,2.942,94.3,711.72,461.37,0.052,-3.8147
0,-37.186,0.91536,0.54342,-1.0079,NaN,2.043,98.2,695.26,450.47,0.05,-4.1334
0,-37.715,15.373,9.9436,-0.34975,NaN,1.356,102.4,690.21,441.09,0.899,-4.4133
0,-38.244,11.585,7.6195,-0.53708,NaN,1.052,103.4,681.89,437.78,0.703,-4.5134
0,-36.041,0.78263,0.49984,-0.98052,NaN,0.809,103,667.47,427.95,0.047,-4.8145
0,-37.362,0.75162,0.51686,-1.0182,NaN,0.672,105.7,678.23,430.55,0.047,-4.7341
0,-35.159,0.85166,0.57755,-0.95152,NaN,1.07,104.8,692.02,431.86,0.05,-4.694
0,-32.604,0.71877,0.47602,-0.88604,NaN,-0.422,106.5,631.26,403.15,0.047,-5.6023
4.987,-26.348,0.77319,0.47113,-0.56747,0.46434,-0.202,103,620.37,408.15,0.05,-5.4401
22.04,-24.145,0.56995,0.41215,-0.031665,0.71298,0.074,106,651.36,453.86,0.047,-4.0337
108.34,-40.535,0.54263,0.034376,1.929,0.42372,1.634,77.63,533.78,517.31,0.047,-2.2768
279.2,-45.91,6.4341,1.4292,6.8029,0.29209,2.842,78.44,587.83,509.13,0.409,-2.4921
472.3,-43.619,10.562,3.9624,12.503,0.23564,3.828,84.4,678.11,541.65,0.654,-1.6534
639.8,-37.803,11.215,4.2254,17.418,0.20787,3.771,85.3,682.6,555.71,0.75,-1.3046
769.9,-32.34,37.949,17.106,22.359,0.18958,5.035,86,751.88,579.73,2.238,-0.72624
858.8,-27.757,35.032,16.181,24.888,0.17582,6.408,83.3,800.94,589.55,1.724,-0.49592
883.4,-29.255,10.78,3.2128,24.49,0.16582,6.651,76.23,745.32,616.34,0.561,0.11541
848.9,-23.968,20.127,4.7788,23.974,0.16693,8.21,69.6,757,637.01,0.897,0.57124
781.9,-18.857,214.7,-0.63257,27.564,0.15195,20.2,34.44,814.87,818.01,4.54,4.0837
658.1,-17.976,216.22,-5.6226,23.999,0.14265,19.71,34.61,794.4,821.16,4.732,4.1384
493.81,-20.972,215.66,-12.382,19.073,0.13835,20.34,31.69,756.33,818.01,4.521,4.0837
26.925,-24.938,202.28,-8.6532,5.5183,0.19723,17.86,33.31,681.02,724.8,4.451,2.3721
14.815,-21.677,170.8,7.9094,4.8477,0.11815,16.29,40.12,742.57,698.33,4.027,1.8505
0,-20.972,114.34,19.945,3.1965,0.60464,14.79,48.32,812.33,651.95,2.801,0.89274
0,-27.141,172.97,49.675,5.515,NaN,14.77,54.55,915.88,651.95,4.239,0.89274
0,-17.8,84.892,31.267,2.7747,0.070229,12.9,62.66,931.68,624.03,2.289,0.28661
0,-26.964,15.599,4.5038,-0.19355,0.76406,8.45,67.56,746.87,564.43,0.556,-1.0921
0,-21.765,7.5366,3.3604,-0.30659,0.67018,4.579,84.5,715.62,498.14,0.348,-2.7865
1.543,13.218,0.91533,0.5427,0.45753,0.023418,3.085,95.7,729.63,485.17,0.05,-3.1411
2.675,22.382,33.348,19.899,2.209,NaN,4.322,93.6,778.56,501.05,1.615,-2.7079
2.837,26.876,23.062,12.669,1.8461,NaN,2.983,93.5,707.73,488.75,1.303,-3.0425
2.046,22.999,0.92717,0.55817,0.74841,NaN,3.903,94.7,764.89,497.41,0.047,-2.8062
2.389,11.015,23.06,13.13,1.399,NaN,2.922,94.7,713.72,486.6,1.302,-3.1016
15.666,21.149,0.98596,0.66853,1.0852,0.10786,4.271,98.3,814.74,501.05,0.048,-2.7079
36.32,24.321,22.439,16.789,2.8173,0.2196,5.858,99.4,920.13,519.56,0.944,-2.2182
69.53,25.378,0.94951,0.66436,2.7229,0.15207,3.496,100.5,788.8,501.05,0.052,-2.7079
129.44,28.727,80.598,47.347,8.0711,0.17816,10.42,80.5,1016,602.84,2.581,-0.18974
142.75,29.96,79.456,50.338,8.5335,0.16569,11.9,79.92,1112.7,630.93,2.353,0.43852
179.95,31.635,90.45,58.538,10.172,0.16146,12.78,78.87,1163.5,663.55,2.637,1.1378
213.51,29.608,138.64,97.59,13.522,0.15875,12.65,82.1,1200.9,669.86,4.139,1.2695
295.29,32.075,52.462,35.097,11.705,0.15535,13.27,78.99,1203.2,683.53,1.521,1.5511
270.25,33.573,114.14,80.134,14.051,0.15388,13.14,81,1223.4,693.68,3.407,1.7571
264.71,32.868,70.635,49.467,11.783,0.15536,14.12,78.75,1267.8,703.95,1.976,1.9625
309.76,28.727,136.69,91.125,15.975,0.15088,14.19,76.96,1244.6,710.53,3.843,2.0931
92.85,33.309,116.8,79.316,9.0913,0.16049,13.94,77.99,1241,687.21,3.226,1.6261
44.361,34.895,72.76,56.144,5.8721,0.13137,13.24,84.3,1281.6,668.96,2.064,1.2507
8.553,33.661,100.52,94.096,6.681,0.016897,12.53,94.6,1372.9,651.07,2.936,0.87386
0,0,108.16,100.56,5.8881,NaN,12.63,94.3,1377.5,640.5,3.073,0.64699
0,-6.4327,95.201,74.436,4.6039,NaN,12.67,86.2,1262.5,634.4,2.669,0.51438
0,0.26436,149.75,125.56,7.774,NaN,13.58,87,1352.3,668.06,4.133,1.2319
1.865,30.842,143.19,126.48,8.53,NaN,13.93,88.3,1404.1,694.61,4.015,1.7758
0,2.0267,74.143,58.02,3.7855,NaN,12.32,87,1245.3,631.79,2.13,0.45749
0,18.857,260.62,219.06,14.064,NaN,13.53,87,1347.9,686.29,7.457,1.6073
0,26.964,162.12,157.55,9.7783,NaN,13.06,94.6,1421.4,685.37,4.821,1.5886
0,2.5554,150.34,128.48,7.9376,NaN,12.28,90.6,1293.4,657.29,4.549,1.0059
0,-26.7,206.02,158.99,9.5436,NaN,11.76,87.6,1208.5,630.06,6.191,0.41955
10.051,-24.409,99.848,59.566,4.092,0.21415,11.65,78.21,1071.1,616.34,2.95,0.11541
45.49,0.088119,106.79,57.574,5.9223,0.17276,12.43,73.48,1059.4,634.4,3.051,0.51438
59.34,-16.566,184.69,110.03,9.5207,0.15434,12.51,76.52,1109,644.01,5.329,0.72267
252.4,-1.8505,263.54,147.87,18.673,0.18947,12.37,75.24,1080.5,661.76,7.953,1.1002
509.3,1.0574,183.69,98.533,22.359,0.18303,13.58,71.82,1116.3,703.01,5.369,1.9439
388.83,-5.8159,171.22,89.772,18.167,0.16934,13.53,71.36,1105.6,703.95,5.034,1.9625
559.5,13.747,204.06,129.72,25.587,0.15941,13.8,76.39,1204.5,717.17,5.995,2.2234
852.7,-2.2911,217.16,136.73,33.973,0.1507,13.98,75.89,1210.7,734.43,6.466,2.5577
0,2.9079,193.26,137,9.3986,NaN,13.92,79.82,1268.4,740.26,5.842,2.6689
918.8,15.597,179.43,122.13,34.866,0.1461,14.45,77.54,1275.2,765.88,5.4,3.149
469.17,12.16,262.8,201.07,26.664,0.14416,14.05,82.2,1317.3,750.03,7.983,2.8538
778.6,9.7812,220.62,177.97,33.484,0.13393,13.69,84.9,1329.1,733.47,6.729,2.5392
535.54,-2.5554,277.99,239.06,29.621,0.13231,13.46,88,1357.2,716.22,8.4,2.2048
47.54,-17.448,172.73,140.74,9.6919,0.16229,13.1,86.8,1307.6,680.78,5.057,1.4949
14.863,-17.448,156.94,120.49,7.7533,0.11687,13.08,84.5,1271.3,664.45,4.472,1.1567
0,-17.448,206.6,150.82,9.5907,0.035509,12.84,83.1,1230.8,650.18,5.851,0.85497
0,-18.593,70.911,57.025,3.0845,NaN,12.86,87.1,1291.7,644.01,1.983,0.72267
0,-22.823,41.575,18.945,1.0634,0.58974,7.875,78.36,833.08,554.92,1.534,-1.3239
0,-18.946,60.737,29.551,2.0126,0.74348,7.968,79.95,855.38,555.71,2.221,-1.3046
0,-21.589,20.98,16.044,0.4354,0.34916,8.65,94.7,1061.2,556.5,0.716,-1.2853
0,-9.9574,14.265,9.6613,0.39405,0.7527,8.78,89.4,1010.6,548.65,0.471,-1.4788
0.854,5.199,46.117,32.659,2.393,NaN,7.709,93.4,981.81,545.53,1.686,-1.5564
0.387,-2.9079,1.1371,0.65061,-0.020683,NaN,5.446,90.2,811.46,506.18,0.048,-2.5705
0.613,3.7891,21.139,15.124,1.1471,NaN,6.901,95.9,953.88,521.06,0.787,-2.1791
10.075,7.3139,25.552,15.055,1.636,0.097222,3.831,94.4,758.61,491.62,1.27,-2.9636
48.869,12.777,13.709,8.4939,2.3654,0.13705,3.279,97,749.76,490.18,0.737,-3.003
115.78,-9.7812,20.732,13.205,3.9475,0.16344,4.488,95.9,807.02,501.05,0.972,-2.7079
202.51,-8.7238,10.989,6.1508,5.9502,0.17444,3.552,93.3,735.19,505.45,0.603,-2.5901
225.54,-23.88,29.85,15.415,6.9656,0.18134,4.405,89.6,749.63,533.19,1.604,-1.8672
657.7,-10.134,15.193,6.1566,18.87,0.18722,5.102,83.2,730.8,560.45,0.814,-1.1886
479.9,-4.0535,41.766,18.772,15.131,0.1733,5.319,85.4,761.53,580.55,2.336,-0.70702
864.1,-30.93,45.065,12.948,25.14,0.16993,5.899,77.28,717.4,598.66,2.456,-0.28531
871.4,-31.458,42.216,13.15,25.256,0.16372,6.244,77.45,736.32,602,2.205,-0.20885
828.4,-36.217,1.2253,0.3039,22.39,0.16827,9.02,68.12,782.66,645.77,0.05,0.76049
692.7,-29.696,1.352,0.22077,18.747,0.15131,9.92,62.27,760.08,664.45,0.052,1.1567
688.5,-24.673,104.41,29.4,22.501,0.14905,14.8,56.7,953.82,717.17,2.798,2.2234
394.21,-27.229,91.731,24.454,13.63,0.14265,13.92,57.25,909.77,692.76,2.538,1.7384
73.67,-21.677,53.79,18.208,3.4977,0.18866,9.47,68.51,811.36,581.36,1.783,-0.68781
19.384,-24.145,29.819,14.092,1.1044,0.22834,5.174,85.1,751.24,507.66,1.303,-2.5313
0,-29.96,26.868,14.186,0.31293,NaN,4.197,90.3,744.56,483.75,1.225,-3.1806
0,-30.225,26.432,16.002,0.34441,NaN,3.545,96.3,758.45,468.97,1.245,-3.5962
0,-32.78,11.936,5.8531,-0.42289,NaN,1.989,92.4,651.68,449.8,0.653,-4.1534
0,-33.485,16.873,10.745,-0.16551,NaN,1.923,101.1,709.68,447.78,0.924,-4.2133
0,-33.309,19.671,11.767,-0.052774,NaN,2.13,98.5,701.72,449.8,1.052,-4.1534
0,-33.045,4.535,3.0289,-0.7188,NaN,1.933,103,723.54,445.09,0.245,-4.2932
0,-35.248,0.88436,0.59668,-0.95254,NaN,1.796,103.3,718.57,449.8,0.05,-4.1534
0.547,3.5248,0.72408,0.49367,0.14922,0.61261,0.914,104.5,682.33,445.76,0.047,-4.2732
2.196,11.896,0.70304,0.49102,0.43122,NaN,2.191,102.2,731.25,495.96,0.047,-2.8455
4.762,15.773,5.0508,3.3417,0.81604,NaN,1.616,101.5,697.02,479.49,0.346,-3.2991
31.661,18.241,9.2907,6.166,1.8437,0.16616,1.961,101.6,715.13,471.06,0.569,-3.5367
76.91,17.712,0.79739,0.49068,2.7056,0.15669,1.864,99,692.02,479.49,0.052,-3.2991
171.63,17.8,0.75841,0.44111,5.3776,0.16603,3.006,95.4,723.29,502.51,0.045,-2.6686
287.83,19.827,20.592,10.071,9.5439,0.16619,3.902,89.3,721.22,530.14,1.187,-1.9451
418.8,15.685,25.257,14.749,13.385,0.18331,4.408,93,778.24,543.98,1.418,-1.5952
761.6,-32.252,25.224,14.355,21.691,0.18371,4.842,91.6,790.13,567.63,1.453,-1.015
832.2,-31.811,41.622,23.91,24.427,0.17685,4.857,91.9,793.55,578.92,2.509,-0.74546
852.8,-25.907,35.453,15.913,24.775,0.17284,5.059,85.9,752.26,578.11,2.058,-0.76468
826.8,-23.175,38.93,17.499,24.262,0.16988,5.769,84.4,776.48,587.91,2.09,-0.53427
749.1,-19.298,45.929,18.637,22.409,0.16674,6.595,80.3,782.1,592.85,2.218,-0.41928
621.7,-19.21,11.386,3.1116,17.405,0.15998,6.372,75.08,720.12,599.49,0.581,-0.26619
464.1,-21.413,1.0769,0.18678,12.524,0.15572,6.425,69.66,670.58,591.2,0.053,-0.45759
26.15,-20.532,21.641,11.931,1.1055,0.25921,4.995,89.9,783.79,515.07,1,-2.3355
10.323,-22.206,24.086,14.616,0.75656,0.30811,4.414,94.3,789.45,490.18,1.1,-3.003
0,-22.911,25.316,14.44,0.47519,NaN,3.704,93.6,745.49,477.38,1.213,-3.3585
0,-25.29,10.048,6.2844,-0.25269,NaN,3.19,97.8,751.2,470.37,0.504,-3.5565
0,-28.11,6.0218,3.784,-0.51635,NaN,2.089,99.9,709.62,455.22,0.335,-3.9938
0,-31.635,0.85105,0.54647,-0.85298,NaN,2.273,100.3,721.87,460,0.047,-3.8545
0,-32.956,0.82703,0.5527,-0.89077,NaN,1.703,102.4,707.59,458.63,0.05,-3.8943
0,-29.608,13.124,9.182,-0.206,NaN,1.724,103.5,716.27,470.37,0.841,-3.5565
1.83,9.8693,0.67406,0.50056,0.36317,NaN,1.596,104.9,719.33,484.46,0.048,-3.1608
2.415,16.39,8.4519,7.0932,0.96901,NaN,1.979,108.1,761.86,502.51,0.616,-2.6686
2.848,18.329,0.72613,0.51367,0.63236,NaN,1.936,102.8,722.29,490.9,0.05,-2.9833
4.37,13.835,10.322,7.5575,1.0179,NaN,1.731,104.4,722.86,484.46,0.714,-3.1608
28.06,13.218,3.4654,2.3781,1.3293,0.131,1.803,102,709.89,489.47,0.243,-3.0228
81.78,15.861,0.78555,0.58959,2.7932,0.1919,2.416,105.1,764.15,481.62,0.047,-3.2398
