SW IN,SW OUT,NETSW,Si0,Li0,Lo0,NetLW,H0,E0,B0,energy0,energy_rest0,sublim0,depo0,evapo0,condens0,alphaMod0,SubM0,melt[cm ice eq.day]
-5.154,-1.5462,0,-0.72156,195.98,-268.49,-72.509,50.456,-18.374,43.315,0.00090943,0.00079728,2.334e-05,0,0,0,0.3,0,-1.1404
-5.966,-1.7898,0,-0.83524,195.89,-270.95,-75.067,71.709,-32.048,38.749,0.001154,0.00082522,4.071e-05,0,0,0,0.3,0,-0.9988
-6.268,-1.8804,0,-0.87752,195.25,-269.56,-74.307,59.505,-21.952,40.264,0.00022511,0,2.7886e-05,0,0,0,0.3,0,-1.0368
-7.615,-2.2845,0,-1.0661,192.25,-267.56,-75.311,60.477,-23.602,42.699,0,-0.00011905,2.9981e-05,0,0,0,0.3,0,-1.0843
5.34,1.602,3.738,0.7476,192.65,-266.73,-74.088,45.047,-17.23,43.28,0,-0.00012193,2.1887e-05,0,0,0,0.3,0,-1.1998
22.64,6.792,15.848,3.1696,194.23,-271.34,-77.116,54.541,-25.512,35.408,0,-4.3248e-05,3.2408e-05,0,0,0,0.3,0,-0.90945
527.3,158.19,369.11,73.822,200.18,-315.64,-115.45,1.0352,-48.673,-29.683,102.51,0,6.1829e-05,0,0,0,0.3,0.0007956,5.8117
773.8,232.14,541.66,108.33,214.69,-315.64,-100.94,2.2646,-8.8922,-29,296.76,0,1.1296e-05,0,0,0,0.3,0.0011676,12.245
973,291.9,681.1,136.22,202.78,-315.64,-112.86,3.5602,-14.887,-28.339,392.35,0,1.8911e-05,0,0,0,0.3,0.0014682,15.71
1132,339.6,792.4,158.48,204.09,-315.64,-111.55,16.143,-69.915,-27.7,440.9,0,8.8812e-05,0,0,0,0.3,0.0017081,17.69
1222,366.6,855.4,171.08,214.77,-315.64,-100.86,9.0753,-29.694,-27.081,535.76,0,3.7721e-05,0,0,0,0.3,0.0018439,20.704
1242,372.6,869.4,173.88,218.39,-315.64,-97.246,8.1072,-21.334,-26.482,558.57,0,2.71e-05,0,0,0,0.3,0.0018741,21.409
1194,358.2,835.8,167.16,221.2,-315.64,-94.432,17.271,-42.192,-25.903,523.38,0,5.3596e-05,0,0,0,0.3,0.0018016,20.211
1077,323.1,753.9,150.78,223.32,-315.64,-92.322,10.615,-22.2,-25.342,473.87,0,2.82e-05,0,0,0,0.3,0.0016251,18.336
914,274.2,639.8,127.96,226.33,-315.64,-89.308,7.1428,-12.758,-24.8,392.12,0,1.6206e-05,0,0,0,0.3,0.0013791,15.371
689,206.7,482.3,96.46,225.43,-315.64,-90.211,19.496,-37.727,-24.275,253.12,0,4.7924e-05,0,0,0,0.3,0.0010396,10.546
446.1,133.83,312.27,62.454,224.77,-315.64,-90.865,15.547,-32.184,-23.767,118.55,0,4.0883e-05,0,0,0,0.3,0.00067307,5.7765
42.47,12.741,29.729,5.9458,221.07,-289.14,-68.075,33.49,-3.6418,14.442,0,-0.00031701,4.6262e-06,0,0,0,0.3,0,-0.23971
-2.992,-0.8976,0,-0.41888,217.95,-283.62,-65.673,41.286,3.6613,22.401,0.00038182,2.9435e-05,0,-4.6509e-06,0,0,0.3,0,-0.58464
-5.731,-1.7194,0,-0.40116,215.37,-271.04,-55.67,16.248,1.9138,41.119,0.00022172,0,0,-2.4311e-06,0,0,0.30001,0,-1.0581
-5.407,-1.6222,0,-0.37848,212.81,-267.44,-54.629,10.634,1.4238,45.977,0,-0.00013587,0,-1.8086e-06,0,0,0.30002,0,-1.2009
-4.271,-1.2814,0,-0.29896,206.76,-271.02,-64.255,35.772,-8.4358,39.61,0.00084557,0.00057911,1.0716e-05,0,0,0,0.30002,0,-1.0415
-5.733,-1.7199,0,-0.80262,204.92,-270.32,-65.394,37.409,-8.8096,40.006,0.0009585,0.00059464,1.1191e-05,0,0,0,0.3,0,-1.038
-4.433,-1.3299,0,-0.62062,203.99,-270.88,-66.884,46.757,-15.844,38.452,0,-2.5957e-05,2.0126e-05,0,0,0,0.3,0,-1.0147
-4.479,-1.3437,0,-0.62706,206.45,-272.08,-65.629,44.175,-11.995,35.957,6.3247e-05,0,1.5237e-05,0,0,0,0.3,0,-0.94358
-5.593,-1.6779,0,-0.78302,203.08,-272.82,-69.734,61.74,-23.099,34.226,0.0010741,0.00099581,2.9342e-05,0,0,0,0.3,0,-0.87711
-4.851,-1.4553,0,-0.67914,199.34,-272.44,-73.099,73.217,-31.662,34.262,0.0010598,0.00096423,4.022e-05,0,0,0,0.3,0,-0.88987
-5.315,-1.5945,0,-0.7441,199.11,-273.73,-74.623,86.05,-40.176,31.725,2.1586e-05,0,5.1035e-05,0,0,0,0.3,0,-0.811
6.243,1.8729,4.3701,0.87402,201.22,-275.96,-74.742,83.643,-40.222,27.825,0,-6.9307e-05,5.1094e-05,0,0,0,0.3,0,-0.76031
25,7.5,17.5,3.5,202.1,-270.59,-68.491,28.923,-10.093,35.663,0.00064516,0.00053752,1.2822e-05,0,0,0,0.3,0,-0.90728
508.7,152.61,356.09,71.218,209.63,-315.64,-106.01,4.3568,-22.126,-30.595,130.5,0,2.8106e-05,0,0,0,0.3,0.00076754,6.5535
752.5,225.75,526.75,105.35,222.61,-315.64,-93.028,0,-0,-29.892,298.48,0,0,0,0,0,0.3,0.0011354,12.235
962,288.6,673.4,134.68,211.5,-315.64,-104.13,4.2766,-11.362,-29.212,398.29,0,1.4433e-05,0,0,0,0.3,0.0014516,15.859
