NET SW,NET LW,EH,EE,melt [cm ice eq. day],hourly albedo,TEMP,RH,Pressure Air,Pressure Surface,Wind Speed,Ts
0.325,11.819,45.651,-11.554,1.3044,0.78841,7.965,44.25,473.33,603.44,2,-0.17586
0,14.869,53.722,-12.161,1.5919,0.15865,5.757,54.75,503.28,591.75,3.096,-0.44485
0,12.2,26.709,1.2165,1.1319,NaN,2.695,77.26,572.98,561.95,2.484,-1.1522
0,14.488,32.834,10.655,1.6355,NaN,3.22,84.8,652.73,565.4,2.748,-1.0687
0.498,19.921,44.272,27.173,2.5914,0.55176,4.861,92.1,795.5,588.19,2.952,-0.52778
2.088,20.969,55.755,38.888,3.3203,0.49916,5.758,93.8,862.3,601.63,3.36,-0.21719
6.84,22.399,61.989,33.212,3.5104,0.59261,7.294,83.7,855.26,610.72,3.059,-0.010722
10.13,21.922,106.05,41.387,5.0634,0.66368,8.12,75.32,814.22,622.69,4.867,0.25699
54.04,21.065,105.8,41.057,6.2614,0.48088,6.863,78.56,779.37,616.23,5.668,0.11294
149.9,9.7221,113.46,48.674,9.0767,0.42012,7.616,78.47,819.65,624.55,5.619,0.29811
334.4,9.9127,109.57,47.033,14.131,0.36691,6.301,81.9,781.69,618.07,6.474,0.15412
207.9,18.586,141.63,57.559,12.008,0.38527,6.586,80.3,781.61,621.77,8.11,0.23643
163.1,7.1486,195.71,37.523,11.382,0.38243,6.977,70.62,706.1,627.34,10.73,0.35975
555.9,-32.788,160.33,-1.7813,19.229,0.3229,7.065,61.53,618.94,623.62,8.57,0.27755
320.5,-4.6704,107.41,6.2305,12.115,0.37206,5.997,67.39,629.84,607.99,6.42,-0.072614
226.6,6.3861,95.901,18.13,9.7892,0.39557,4.997,75.63,659.47,597.13,6.55,-0.3206
184,-9.8174,154.58,6.7912,9.4659,0.40453,6.043,66.62,624.63,607.99,9.19,-0.072614
86.38,-9.3409,150.79,15.01,6.8503,0.44307,5.795,69.38,639.45,602.54,9.16,-0.19652
15.93,10.103,141.27,32.99,5.6501,0.60735,5.048,77.3,676.43,599.83,9.7,-0.25854
32.58,6.7674,143.81,19.776,5.7248,0.48814,5.376,72.35,647.72,599.83,9.3,-0.25854
1.961,-2.9548,127.76,9.1161,3.8331,0.68305,5.151,70.58,622.07,598.03,8.54,-0.29991
0,1.9063,136.97,14.586,4.3292,NaN,4.399,74.21,620.61,588.19,10.13,-0.52778
0,-1.4297,160.93,0.4408,4.5118,0.25441,4.22,71.21,588.1,587.3,12.31,-0.54852
0,-1.7157,156.44,-7.0539,4.1656,NaN,4.671,67.42,574.66,589.07,11.02,-0.50704
0,-2.6688,165.99,-12.155,4.2644,0.84543,4.412,67.95,568.78,590.86,12.4,-0.46558
0.078,-6.1955,169.37,-16.187,4.1486,NaN,4.088,68.55,560.92,588.19,13.37,-0.52778
0,-4.5751,137.57,-7.0486,3.5529,0.65021,3.519,72.1,566.81,580.22,11.84,-0.71464
0,-0.6672,120.76,-3.6333,3.2852,0.28903,3.396,73.35,571.66,579.34,10.65,-0.73543
0,3.5266,101.64,-4.5221,2.839,NaN,3.531,72.14,567.61,579.34,8.68,-0.73543
0,4.4798,78.216,2.5694,2.4053,NaN,3.532,74.41,585.51,576.71,6.575,-0.79782
10.335,5.0517,114.65,13.66,4.0536,0.38077,3.151,79.28,607.27,578.46,10.68,-0.75622
46.77,3.1454,99.242,6.3562,4.387,0.38061,2.67,79.44,588.11,574.09,10.21,-0.86025
218.4,-2.3829,105.29,-0.89993,9.0387,0.34177,2.606,77.41,570.48,572.34,10.89,-0.90189
164.3,0.38126,96.634,-1.7869,7.3212,0.35845,2.443,78.04,568.5,572.34,10.47,-0.90189
84.55,1.525,62.439,7.7248,4.4074,0.41609,1.785,83.9,583.16,560.24,7.588,-1.1939
155.9,2.0016,86.585,-3.2695,6.8046,0.39149,2.501,76.9,562.51,570.6,9.1,-0.94355
80.29,2.9548,74.197,17.269,4.9285,0.43537,1.798,87,605.27,562.81,9.16,-1.1313
85.65,0.95315,62.579,-0.85999,4.1841,0.45061,1.954,80,562.81,565.4,7.487,-1.0687
90.2,2.0016,45.615,6.3756,4.0676,0.43342,1.42,86.1,583.01,560.24,6.304,-1.1939
95.79,2.7641,57.176,18.386,4.9117,0.41981,1.695,89.7,619.48,562.81,7.308,-1.1313
152,-8.3877,88.4,2.5299,6.6164,0.41918,2.066,80.4,570.17,564.54,10.12,-1.0895
166.4,-25.926,99.468,-7.7643,6.5497,0.45425,2.396,75.55,548.52,565.4,10.36,-1.0687
84.13,-21.922,90.849,-5.6475,4.1584,0.46243,2,78.15,551.61,563.67,10.54,-1.1104
44.61,-0.19063,52.646,-1.6216,2.6924,0.40169,1.881,79.59,557.02,562.81,6.3,-1.1313
8.826,-0.28594,31.191,-0.2675,1.1132,0.47589,2.09,78.25,555.87,557.67,3.356,-1.2566
0,0.57189,41.453,2.291,1.2501,NaN,1.982,80.7,568.87,557.67,4.604,-1.2566
0,0,43.758,26.308,1.9765,NaN,1.366,97.3,656.31,555.11,5.855,-1.3194
0,-0.76252,48.889,3.5389,1.4575,NaN,1.904,81.6,572.02,557.67,5.552,-1.2566
0,0.47657,53.249,-3.131,1.4273,NaN,2.316,75.94,548.22,561.09,5.478,-1.173
0,0.85783,48.849,-2.2813,1.3379,NaN,2.363,76.16,551.65,561.95,4.988,-1.1522
0,1.811,47.882,2.4652,1.4714,NaN,2.39,79.01,573.4,561.95,4.852,-1.1522
0,1.811,60.045,3.1058,1.8325,NaN,2.69,77.91,577.6,565.4,5.734,-1.0687
0,2.4782,66.328,4.6652,2.0726,NaN,2.715,78.69,584.42,568,6.398,-1.0061
0,3.622,57.343,4.331,1.842,NaN,2.824,78.11,584.61,566.26,5.316,-1.0478
19.13,3.622,60.41,2.6494,2.4207,0.47818,2.831,77.48,580.19,569.73,5.707,-0.96439
59.05,3.9079,63.657,4.2341,3.6912,0.39436,2.882,78.26,588.15,572.34,6.032,-0.90189
148.4,5.3376,70.492,22.968,6.9734,0.36527,2.765,87.1,649.18,575.83,7.053,-0.81862
123.72,5.7189,77.779,8.4764,6.0847,0.38294,2.995,79.46,601.97,575.83,7.305,-0.81862
143.1,5.9095,85.558,5.9441,6.7847,0.38715,3.209,77.36,595,577.59,7.688,-0.77701
176.9,6.5767,83.494,7.9974,7.7568,0.3847,3.301,77.98,603.68,579.34,7.401,-0.73543
198.3,7.0533,85.154,8.9801,8.4484,0.37583,3.507,77.91,611.97,584.64,7.399,-0.61078
181.7,3.1454,107.42,5.4914,8.3997,0.37624,3.957,74.53,604.26,589.97,8.65,-0.48631
149.4,1.525,113.29,11.961,7.7907,0.39734,4.311,75.09,624.11,592.64,8.56,-0.42413
223.8,-12.01,101.29,8.4532,9.0705,0.3966,4.561,73.07,618.05,591.75,7.24,-0.44485
329.3,-19.158,133.96,2.2985,12.593,0.40377,4.988,68.78,599.36,593.54,8.89,-0.40342
304,-21.446,114.2,7.2869,11.398,0.45373,5.118,70.02,615.72,593.54,7.4,-0.40342
157.3,-24.305,94.079,8.9623,6.6585,0.55096,5.073,71.46,626.41,593.54,6.14,-0.40342
88.9,-25.926,120.32,7.0482,5.3694,0.50666,4.983,69.67,606.91,586.41,7.745,-0.56927
31.3,-16.489,66.632,2.0978,2.3567,0.39306,5.752,65.92,605.75,593.54,3.869,-0.40342
0.821,-4.7657,80.28,4.1292,2.2699,0.43844,5.448,67.71,609.22,589.97,4.83,-0.48631
0,-27.546,80.766,-3.3246,1.4075,NaN,5.552,63.16,572.4,588.19,4.743,-0.52778
0,-35.743,124.52,5.4219,2.6573,0.1331,5.28,67.56,600.82,584.64,7.547,-0.61078
0,-40.89,103.53,3.5409,1.8671,NaN,5.236,67.27,596.41,583.75,6.3,-0.63154
0,-32.788,65.534,0.24982,0.9308,NaN,5.289,65.76,585.18,583.75,3.952,-0.63154
0,-10.58,66.219,0.48138,1.5831,0.035011,5.713,64.59,591.93,589.07,3.801,-0.50704
0,-12.677,44.065,-0.669,0.86658,NaN,5.925,62.68,582.91,589.07,2.446,-0.50704
0,-11.914,45.885,2.1639,1.0193,0.15953,5.385,67.53,604.95,587.3,2.761,-0.54852
5.742,-14.678,72.12,13.494,2.163,0.39302,4.75,75.29,645.29,581.1,4.735,-0.69386
45.18,-0.6672,79.506,12.865,3.8614,0.37058,5.243,73.25,649.75,591.75,4.996,-0.44485
113.91,-13.916,81.426,19.894,5.679,0.36646,4.946,77.46,673.03,589.07,5.337,-0.50704
132.65,2.0969,33.796,11.099,5.0676,0.37723,3.415,85.3,665.68,580.22,2.925,-0.71464
114.4,8.3877,31.222,5.0673,4.4875,0.39916,3.898,78.12,630.75,584.64,2.475,-0.61078
182.3,6.2908,43.203,2.9432,6.6218,0.38743,6.706,65.25,640.39,611.64,2.306,0.0098991
225.3,9.3409,39.1,1.8248,7.7736,0.37951,5.304,69.93,622.93,607.08,2.592,-0.093254
158.2,14.488,34.489,1.781,5.8946,0.42888,5.258,69.29,615.26,597.13,2.212,-0.3206
128.6,16.489,66.184,1.51,6.0025,0.43473,7.044,62.25,625.28,615.31,3.41,0.092338
170.8,19.063,43.214,2.5552,6.6471,0.41124,6.3,66.1,630.85,607.08,2.421,-0.093254
125,18.3,53.523,5.2258,5.6997,0.4101,5.798,69.27,638.56,601.63,3.187,-0.21719
59.83,17.157,59.118,6.9566,4.0357,0.48019,6.367,68.06,652.56,604.35,3.25,-0.1552
43.63,17.538,24.031,4.5705,2.5324,0.4903,6.595,70.06,682.36,600.73,1.261,-0.23787
35.93,15.441,40.766,9.7574,2.8744,0.4474,4.312,78.76,654.66,578.46,2.884,-0.75622
20.15,13.821,37.383,10.908,2.3206,0.44136,3.105,84.2,642.86,567.13,3.244,-1.0269
3.105,12.772,36.153,18.046,1.9768,0.60218,3.083,91.2,695.22,564.54,3.11,-1.0895
0,14.107,32.123,16.264,1.7629,NaN,3.416,90.7,707.88,565.4,2.571,-1.0687
0,16.68,29.936,14.182,1.7151,NaN,4.199,87.7,723.22,569.73,2.081,-0.96439
0,13.535,30.157,15.704,1.6755,NaN,2.754,92.6,689.63,562.81,2.789,-1.1313
0,13.725,27.771,15.4,1.605,NaN,2.857,93.5,701.44,562.81,2.502,-1.1313
0.196,14.678,28.663,17.837,1.7313,0.57112,2.954,95.6,722.14,565.4,2.563,-1.0687
0.881,15.918,29.241,20.88,1.8878,0.23855,3.459,98,767.17,571.47,2.403,-0.92272
0.484,15.822,32.867,23.289,2.0441,0.62683,3.301,98,758.67,571.47,2.802,-0.92272
0.467,18.396,33.22,24.347,2.1561,0.67365,5.161,96.2,848.46,596.23,2.174,-0.3413
3.162,22.59,33.889,20.18,2.2517,0.57471,7.254,86.5,881.45,613.47,1.696,0.051128
14.33,23.352,16.624,7.5478,1.7449,0.4749,8.08,78.25,843.59,619.92,0.76,0.19528
37.59,24.21,38.738,16.401,3.2988,0.45363,8.15,76.69,830.72,620.84,1.76,0.21586
88.05,24.401,38.095,15.365,4.6803,0.40346,9.01,73.79,847.23,631.08,1.601,0.44187
104.37,23.257,36.446,17.993,5.136,0.41134,7.247,82.3,838.25,621.77,1.872,0.23643
100.26,23.257,64.797,28.814,6.1251,0.44424,6.232,82.5,783.68,608.9,3.713,-0.051979
141.8,21.922,42.446,19.315,6.3608,0.4037,6.893,81.5,810.21,618.99,2.275,0.1747
338.5,14.964,52.607,21.365,12.058,0.34437,9.62,73.42,878.32,661.57,2.22,1.0962
330.4,8.2924,41.067,17.878,11.217,0.34327,10.06,74.04,912.25,676.23,1.706,1.4013
323.7,-14.011,39.568,16.626,10.321,0.35863,9.98,73.34,898.8,669.36,1.632,1.2591
221.2,-10.771,67.839,27.709,8.6315,0.38298,9.48,73.49,870.93,650.01,2.825,0.85138
173.1,-9.5315,64.718,20.64,7.0221,0.39686,8.94,70.76,808.61,644.29,2.829,0.72872
191,-11.724,76.011,12.534,7.5551,0.4438,8.97,63.2,723.68,636.72,3.246,0.56492
126.2,-10.961,74.559,1.2806,5.3903,0.51777,10.05,53.37,657.14,647.15,2.887,0.79007
71.67,-17.061,78.501,8.1415,3.9847,0.39056,6.21,68.09,645.82,604.35,4.422,-0.1552
15.72,-16.394,67.591,17.631,2.3851,0.39258,4.957,77.79,676.41,585.52,4.369,-0.59002
0,-11.914,68.052,22.36,2.2144,NaN,5.541,78.9,714.5,589.97,4.044,-0.48631
0,-24.401,43.271,19.242,1.0751,NaN,6.029,82.5,772.77,591.75,2.394,-0.44485
0.684,7.1486,63.321,23.247,2.663,NaN,7.083,76.7,772.49,606.17,3.148,-0.1139
0,-21.065,83.003,27.587,2.5255,0.72962,6.842,75.64,749.32,601.63,4.207,-0.21719
0,-46.704,88.683,30.499,2.0446,NaN,5.352,79.84,713.59,584.64,5.327,-0.61078
0,-46.418,76.046,19.233,1.3783,NaN,5.646,74.89,683.14,582.87,4.32,-0.65231
0,-39.937,73.87,17.289,1.445,NaN,5.947,73.33,683,587.3,4.069,-0.54852
0,-30.405,82.696,16.061,1.9282,NaN,6.535,70.07,679.65,595.33,4.29,-0.362
6.672,-39.174,54.329,8.2692,0.84898,0.4628,6.792,67.6,667.38,599.83,2.757,-0.25854
87.21,-39.079,91.076,12.84,4.2892,0.35304,6.04,69.19,648.59,590.86,5.009,-0.46558
215.6,-24.877,82.725,9.8321,7.9912,0.34027,5.286,71.42,635.41,592.64,5.178,-0.42413
230.2,-18.396,78.664,10.524,8.4909,0.35752,5.464,71.54,644.4,595.33,4.831,-0.362
176.3,-0.28594,79.598,10.756,7.5142,0.38891,5.94,70.33,654.74,602.54,4.641,-0.19652
171.3,16.775,85.527,14.954,8.1401,0.39916,6.135,71.53,674.94,606.17,4.897,-0.1139
244.3,12.2,68.616,13.551,9.5537,0.38849,5.757,73.67,677.2,603.44,4.138,-0.17586
488.4,3.0501,128.72,18.544,18.018,0.36149,7.123,67.89,685.63,623.62,6.735,0.27755
342.1,8.769,159.99,20.599,14.992,0.36987,7.796,65.02,687.55,627.34,7.706,0.35975
146.3,12.677,170.11,17.568,9.7791,0.4162,8.37,61.86,680.16,628.27,7.626,0.38029
157.1,7.8158,86.339,14.051,7.4842,0.4308,7.51,66.86,693.34,618.07,4.204,0.15412
289.6,-1.525,142.01,21.866,12.749,0.43603,7.358,67.09,688.54,618.99,7.081,0.1747
251,0.57189,125.02,25.479,11.342,0.42759,6.856,70.85,702.55,616.23,6.648,0.11294
160.8,5.6236,111.84,26.369,8.5936,0.39481,6.546,72.92,707.83,610.72,6.116,-0.010722
73.83,10.199,86.897,25.043,5.5282,0.40983,5.762,77.14,709.34,600.73,5.193,-0.23787
16.03,8.6737,76.423,24.588,3.5464,0.46691,5.277,79.56,707.39,591.75,4.789,-0.44485
0,-3.622,100.38,26.223,3.4693,NaN,5.887,75.48,700.11,598.93,5.837,-0.27922
0,5.5283,101.14,24.517,3.7008,NaN,5.853,74.75,691.71,598.03,5.894,-0.29991
0,9.7221,105.29,27.204,4.0118,NaN,5.957,75.24,701.27,600.73,6.094,-0.23787
0,12.486,52.333,15.309,2.2604,NaN,4.825,79.45,684.52,584.64,3.452,-0.61078
0,13.63,43.54,14.859,2.0319,NaN,5.166,80.4,709.36,586.41,2.722,-0.56927
0,5.2423,68.344,15.259,2.5063,NaN,3.887,79.78,643.65,578.46,5.272,-0.75622
0,0.6672,97.014,11.073,3.0679,0.59681,3.608,77.27,611.28,580.22,8.03,-0.71464
0.296,-22.685,73.697,1.7847,1.4977,0.71262,4.227,70.52,582.69,574.96,5.199,-0.83943
4.61,-48.897,96.359,5.7383,1.6308,0.032326,4.332,71.31,593.57,574.09,6.633,-0.86025
30.73,-57.761,108.55,5.0963,2.4435,0.36938,3.995,71.89,584.42,569.73,7.815,-0.96439
104.65,-31.359,61.819,1.0344,3.8406,0.34016,4.195,70.49,581.14,575.83,4.393,-0.81862
504.4,-63.67,45.044,-11.817,13.37,0.27414,4.773,59.13,507.6,593.54,3.097,-0.40342
565.5,-63.098,74.579,-20.499,15.698,0.29629,4.584,59.82,506.79,593.54,5.322,-0.40342
643,-58.142,47.791,-9.6716,17.574,0.31009,4.505,64.64,544.61,604.35,3.646,-0.1552
698,-56.045,35.56,-6.5961,18.926,0.31636,4.886,65,562.41,618.07,2.669,0.15412
703,-41.939,30.734,-4.9033,19.377,0.33428,4.632,68.98,586.35,629.21,2.577,0.40082
502.7,-16.585,53.837,0.24151,15.239,0.37052,4.573,71.87,608.41,607.08,4.089,-0.093254
395.5,-12.391,76.919,4.4767,13.104,0.38549,4.998,71.49,623.41,604.35,5.29,-0.1552
302.3,2.2876,81.007,6.211,11.053,0.39805,5.369,70.19,628.08,600.73,5.115,-0.23787
235.5,-13.058,70.186,0.6684,8.2738,0.42081,5.799,66.14,609.75,606.17,4.198,-0.1139
154.5,-11.152,66.413,-3.9469,5.806,0.47359,6.34,60.89,582.73,607.08,3.651,-0.093254
74.67,-22.971,57.256,0.1896,3.0789,0.44607,6.06,63.66,597.58,596.23,3.16,-0.3413
35.61,-20.397,38.264,0.3986,1.5198,0.43169,5.613,64.98,591.39,587.3,2.194,-0.54852
3.99,-25.64,42.569,-0.045208,0.58886,0.61782,4.777,67.22,577.21,577.59,2.705,-0.77701
0,-47.562,56.104,-1.1699,0.20796,NaN,4.563,67.01,566.87,574.09,3.651,-0.86025
0,-52.328,52.21,-0.18148,-0.0084384,NaN,4.447,67.65,567.66,568.86,3.392,-0.98524
0,-47.657,41.153,1.3508,-0.14537,NaN,4.135,70,574.67,563.67,2.766,-1.1104
0,-41.653,30.497,3.0046,-0.22995,NaN,3.766,73.57,588.52,556.81,2.134,-1.2775
0,-38.412,32.06,3.0027,-0.094492,NaN,4.974,69.01,600.78,564.54,1.866,-1.0895
0,-31.645,43.36,0.45578,0.34336,0.28029,5.208,65.63,580.74,576.71,2.548,-0.79782
0,-18.682,48.361,-7.5265,0.62492,NaN,6.147,55.38,522.99,589.07,2.565,-0.50704
0,-10.961,83.444,-23.437,1.3835,NaN,6.493,48.85,472.46,595.33,4.296,-0.362
1.116,-10.866,39.796,-15.649,0.40614,0.66151,6.754,42.18,415.34,594.43,1.968,-0.38271
34.34,-20.111,47.097,-17.615,1.2331,0.36945,6.351,44.56,426.77,589.97,2.431,-0.48631
268.4,-46.132,14.922,-6.0975,6.519,0.29646,6.998,42.45,425.05,608.9,0.747,-0.051979
484,-50.136,41.389,-17.494,12.913,0.29916,7.041,44.67,448.6,628.27,2.193,0.38029
506.9,-44.703,53.827,-24.347,13.87,0.31941,7.148,43.7,442.09,633.89,2.859,0.50341
310.6,-45.084,56.109,-26.706,8.3196,0.3472,8.22,36.85,401.07,634.83,2.573,0.52392
532.1,-33.074,42.121,-16.695,14.795,0.33678,8.4,41,451.72,645.24,1.943,0.74917
700.4,-32.407,52.904,-22.138,19.712,0.33104,8.7,42.13,473.7,671.32,2.523,1.2997
691.6,-38.603,45.708,-19.772,19.152,0.33818,8.32,44.3,485.44,676.23,2.334,1.4013
580.7,-47.276,78.664,-28.27,16.469,0.35976,6.622,50.02,488.09,630.14,4.482,0.42135
421.5,-48.706,65.113,-21.491,11.747,0.39134,6.798,48.7,480.99,619.92,3.484,0.19528
316.7,-47.181,68.407,-17.467,9.0401,0.44154,6.489,52.48,507.42,612.55,3.742,0.030516
158.3,-37.268,59.156,-14.917,4.6622,0.51397,6.603,51.76,504.41,610.72,3.16,-0.010722
42.88,-30.977,94.387,-16.566,2.5311,0.47393,6.207,55.14,522.88,596.23,5.087,-0.3413
28.93,-27.069,98.329,-4.3938,2.7024,0.45364,6.516,59.63,577.63,597.13,5.076,-0.3206
10.79,-30.119,76.961,1.9277,1.6801,0.44267,6.035,64.07,600.39,589.97,4.165,-0.48631
0,-21.732,69.245,1.979,1.3962,0.15435,6.179,63.89,604.69,592.64,3.701,-0.42413
0,-25.735,52.082,1.4634,0.78452,NaN,6.041,64.18,601.67,589.97,2.816,-0.48631
0,-20.302,53.247,2.7638,1.0073,0.12328,5.677,66.77,610.38,589.97,3.049,-0.48631
0,-19.635,78.602,3.2137,1.7541,0.24539,5.981,65.36,610.2,593.54,4.345,-0.40342
0,-12.772,81.639,6.988,2.1398,NaN,6.17,66.63,630.23,594.43,4.397,-0.38271
0,-18.015,91.566,11.006,2.3853,NaN,6.326,67.55,645.84,594.43,4.822,-0.38271
0,-17.824,77.833,8.7123,1.9386,0.39381,6.178,67.6,639.76,592.64,4.165,-0.42413
0.225,-2.0016,78.987,7.1415,2.3795,NaN,6.402,66.16,635.87,597.13,4.151,-0.3206
6.257,-2.1922,77.253,3.5134,2.3931,0.35295,6.452,64.04,617.62,598.03,4.038,-0.29991
48.37,0.76252,79.692,-0.27707,3.6263,0.36456,6.481,62.01,599.24,600.73,4.186,-0.23787
102.72,0.95315,68.6,3.0853,4.9468,0.36278,6.377,64.59,619.72,600.73,3.66,-0.23787
215.7,-15.727,76.281,1.0787,7.8235,0.3567,6.702,62.68,614.99,608.9,3.986,-0.051979
203.9,3.4313,38.779,3.9028,7.0528,0.36182,7.999,63.84,684.46,636.72,1.841,0.56492
186.4,9.5315,26.58,3.5573,6.3773,0.37133,8.53,64.17,713.25,647.15,1.212,0.79007
273.4,5.4329,32.057,5.899,8.9365,0.36596,9.45,64.17,758.94,660.6,1.351,1.0758
338.1,-2.1922,19.847,2.9583,10.119,0.35452,8.39,66.46,731.73,662.54,0.963,1.1166
293.4,-4.4798,27.848,4.9699,9.0761,0.37361,10.32,61.92,776.3,674.26,1.097,1.3607
346.7,-13.058,44.729,8.0476,10.901,0.36409,11.29,59.51,795.82,684.14,1.623,1.5636
228.3,-17.347,61.491,10.589,7.9843,0.38063,8.12,66.25,716.17,632.02,2.834,0.46239
92.79,-22.113,63.247,10.559,4.0758,0.43832,5.501,72.46,654.36,590.86,3.745,-0.46558
54.4,-24.305,52.158,8.5271,2.5609,0.48042,5.077,73.36,643.25,583.75,3.228,-0.63154
35.94,-18.682,53.109,8.6486,2.229,0.68639,5.752,71.39,656.01,591.75,3.031,-0.44485
0,-30.024,75.356,12.339,1.6269,NaN,6.884,68.01,675.68,601.63,3.753,-0.21719
4.71,-11.819,89.133,11.465,2.6373,0.46477,6.333,68.04,650.84,596.23,4.728,-0.3413
0.197,-3.2407,118.28,3.6842,3.3547,0.44507,9.14,55.28,640.3,622.69,4.714,0.25699
1.572,1.6204,124.48,-2.7461,3.5241,NaN,8.61,54.5,609.06,620.84,5.25,0.21586
0.253,-5.9095,124.42,-4.3923,3.2264,NaN,8.39,54.02,594.76,613.47,5.288,0.051128
0,-18.11,86.947,-1.5412,1.8984,NaN,7.934,55.59,593.38,602.54,3.79,-0.19652
0,-29.357,59.943,-1.5335,0.81955,NaN,10.57,48.29,615.6,632.02,2.104,0.46239
0,-36.696,81.428,2.0243,1.319,0.22111,7.561,59.33,617.4,605.26,3.754,-0.13455
0,-36.696,97.189,3.0115,1.7914,NaN,7.481,59.76,618.49,603.44,4.508,-0.17586
0,-34.027,93.552,2.3075,1.7443,0.30364,7.001,61.2,612.92,601.63,4.603,-0.21719
3.049,-26.021,71.479,1.6609,1.4152,0.49453,6.787,61.39,605.86,595.33,3.551,-0.362
30.98,-19.825,76.788,-3.424,2.3842,0.4117,6.988,58.09,581.26,601.63,3.785,-0.21719
133.52,-20.874,68.56,-7.9949,4.8862,0.37637,7.734,53.17,559.87,616.23,3.195,0.11294
259.7,-10.294,80.961,-10.843,9.0137,0.36782,8.1,51.92,560.5,626.41,3.705,0.33921
379.8,0.28594,64.792,-11.065,12.238,0.35616,7.703,53.35,560.58,637.66,3.233,0.58541
396.9,2.2876,37.715,-8.9692,12.072,0.35495,8.98,47.36,542.67,661.57,1.699,1.0962
231.2,13.153,65.684,-7.0288,8.5478,0.38033,10.48,46.66,591.26,655.77,2.454,0.97388
232.6,12.868,74.44,-6.1444,8.8512,0.37791,9.31,51.61,604.67,649.06,3.118,0.83095
270.4,23.257,109.45,-3.5687,11.271,0.3791,8.47,56.13,621.36,637.66,4.93,0.58541
198.9,30.691,113.87,-10.34,9.3972,0.388,8.51,53.24,590.96,636.72,5.09,0.56492
178.1,34.027,111.94,-9.6336,8.87,0.39298,7.729,55.48,583.99,624.55,5.35,0.29811
115.2,31.454,107.74,2.4774,7.2462,0.41848,8.67,57.07,640.38,628.27,4.611,0.38029
136.4,26.688,123.25,14.431,8.4846,0.39726,7.963,63.94,683.86,627.34,5.751,0.35975
73.67,29.452,89.694,15.733,5.8831,0.3991,7.351,68.2,699.6,619.92,4.447,0.19528
32.4,26.879,69.111,17.055,4.1029,0.32556,9.58,65.73,784.22,646.19,2.783,0.76963
7.656,30.691,70.279,20.911,3.6542,NaN,6.111,76.61,721.68,602.54,3.953,-0.19652
2.641,21.636,58.59,20.221,2.9081,NaN,5.517,80,723.25,593.54,3.511,-0.40342
2.674,20.016,50.725,18.347,2.5886,NaN,4.755,82.8,709.9,589.07,3.42,-0.50704
2.062,11.724,57.919,19.709,2.5788,NaN,5.295,80.2,713.97,588.19,3.529,-0.52778
1.194,11.533,58.675,22.134,2.6386,0.53341,11.31,67.6,905.21,659.63,2.03,1.0554
2.629,-0.85783,73.572,31.924,3.026,NaN,9.5,74.31,881.83,634.83,2.911,0.52392
2.229,10.58,56.887,25.051,2.6728,NaN,5.948,82.9,772.18,597.13,3.223,-0.3206
1.243,0.38126,52.333,22.629,2.1605,NaN,5.596,83.3,757.23,591.75,3.08,-0.44485
1.079,2.3829,46.424,20.383,1.9823,NaN,4.93,85.1,738.58,584.64,2.982,-0.61078
3.52,11.914,42.447,18.13,2.1442,NaN,4.258,86.3,714.63,580.22,3.038,-0.71464
21.43,5.2423,44.346,20.014,2.568,0.38295,3.999,87.7,713.14,574.96,3.262,-0.83943
64.55,1.3344,45.461,18.747,3.6699,0.40834,3.853,86.8,698.62,578.46,3.514,-0.75622
113.36,3.2407,41.725,15.745,4.9105,0.41081,4.449,84,704.95,583.75,2.926,-0.63154
353.5,-14.964,42.988,15.797,11.208,0.35983,5.543,81,733.62,598.03,2.624,-0.29991
463.5,-13.439,46.511,16.19,14.465,0.34828,5.138,82,722.07,607.08,3.171,-0.093254
677.4,-26.783,51.87,14.985,20.24,0.33063,4.665,82,698.64,615.31,4.05,0.092338
707.5,-14.297,61.939,15.118,21.729,0.32619,5.289,78.88,701.93,625.48,4.454,0.31866
508.8,-4.3845,57.685,12.642,16.213,0.33879,5.367,77.19,690.62,618.99,3.975,0.1747
428.7,7.9111,64.303,12.33,14.478,0.34897,5.662,75.25,687.19,621.77,4.245,0.23643
183.4,27.546,75.75,15.838,8.5344,0.3907,5.792,74.27,684.37,607.08,4.615,-0.093254
185,25.926,81.54,25.464,8.9687,0.37961,6.465,76.64,739.8,614.39,4.573,0.071735
68.82,23.447,78.458,22.419,5.4485,0.40467,6.684,74.64,731.43,611.64,4.215,0.0098991
52.92,2.0016,116.86,19.018,5.3825,0.45556,7.113,67.66,682.84,609.81,5.865,-0.031348
27.31,13.535,109.6,6.8865,4.4381,0.41345,6.819,64.22,635.19,607.99,5.702,-0.072614
4.677,17.633,142.51,2.8519,4.7299,0.12284,8.17,58.49,634.43,624.55,6.498,0.29811
1.432,8.8643,158.45,-0.91553,4.7345,NaN,8.24,56.87,619.8,622.69,7.132,0.25699
1.249,5.7189,93.078,18.672,3.349,NaN,6.853,70.12,695.16,607.99,4.824,-0.072614
0.844,9.6268,113.07,36.062,4.5023,NaN,5.283,79.4,706.26,591.75,7.093,-0.44485
0.879,6.1955,99.874,20.643,3.5993,NaN,5.73,73.35,673,593.54,5.851,-0.40342
0.749,6.672,22.179,5.0744,0.97816,NaN,4.983,76.39,665.44,585.52,1.43,-0.59002
0.381,7.9111,47.475,14.722,1.9885,NaN,5.026,79.55,695.05,586.41,3.052,-0.56927
