NET SW,NET LW,EH,EE,melt [cm ice eq. day],hourly albedo,TEMP,RH,Pressure Air,Pressure Surface,Wind Speed,Ts
617,-79.325,32.886,-59.728,14.41,0.22214,5.885,20.99,194.66,621.59,3.151,0.23243
426.8,-78.933,25.302,-33.844,9.5722,0.21602,5.843,32.33,298.96,616.84,2.398,0.12657
16.5,-78.835,24.582,-24.998,-1.7702,0.35798,4.137,38.14,313.16,549.62,2.381,-1.4547
0,-81.286,33.984,-27.584,-2.1125,NaN,2.366,42.05,304.65,487.96,3.389,-3.0641
0,-73.344,47.952,-38.466,-1.8014,NaN,3.445,33.25,260.03,482.41,3.896,-3.2179
0,-72.167,37.43,-25.981,-1.7128,NaN,2.685,42.08,311.86,482.41,3.431,-3.2179
0,-74.423,31.832,-18.429,-1.7213,NaN,2.324,43.95,317.46,463.71,2.838,-3.747
0,-77.266,29.667,-19.653,-1.8972,NaN,2.428,34.89,253.89,441.85,2.355,-4.3905
0,-77.953,32.553,-23.437,-1.9419,NaN,3.279,24.01,185.58,427.94,2.178,-4.8147
0,-78.051,32.234,-23.967,-1.9686,NaN,1.997,27.21,192.02,415.07,2.42,-5.2183
0,-76.58,30.543,-24.176,-1.9807,NaN,3.462,18.22,142.66,421.47,1.953,-5.0163
0,-76.972,55.733,-47.668,-1.9439,NaN,3.181,16.58,127.27,420.04,3.667,-5.0611
0,-81.09,62.72,-44.324,-1.7686,NaN,2.795,20.97,156.63,403.18,4.049,-5.6013
0,-81.777,61.866,-43.65,-1.793,NaN,3.32,17.22,133.49,399.05,3.702,-5.7368
11.1,-81.286,68.634,-54.651,-1.5855,0.42636,3.729,14,111.7,411.55,4.105,-5.3308
195.4,-93.445,42.509,-66.146,2.2093,0.4406,4.851,15.37,132.66,546.15,3.603,-1.541
438.5,-93.935,26.409,-46.957,9.1404,0.28279,6.639,11.28,110.2,607.42,2.127,-0.085519
660.9,-91.288,22.447,-44.566,15.445,0.21879,7.37,9.19,94.394,643.78,1.827,0.71781
850,-85.208,33.922,-62.805,20.76,0.18504,7.324,14.97,153.28,650.65,2.844,0.86502
979.6,-82.757,39.175,-64.639,24.581,0.16488,8.06,16.59,178.61,659.56,3.027,1.0539
1044.7,-79.816,34.95,-63.188,26.422,0.15065,8.32,13.15,144.1,671.58,2.698,1.3052
1049.2,-76.874,34.355,-65.659,26.546,0.1463,7.932,15.08,160.95,677.65,2.862,1.4306
983.4,-71.677,39.648,-60.68,25.126,0.14038,8.65,22.19,248.65,690.94,3.09,1.7017
843.2,-70.108,16.203,-22.859,21.621,0.14309,8.22,28.14,306.27,689.91,1.342,1.6809
668,-69.324,40.464,-45.185,16.755,0.16238,7.509,34.69,359.71,659.56,3.394,1.0539
458.6,-72.658,37.305,-35.675,10.933,0.16053,7.407,36.69,377.81,643.78,3.021,0.71781
19.004,-80.796,25.211,-16.029,-1.4841,0.2741,4.495,53.17,447.66,583.42,2.659,-0.63928
0,-85.208,32.023,-21.364,-2.103,NaN,3.741,48.39,386.41,538.39,3.166,-1.7354
0,-81.482,31.715,-20.125,-1.9717,0.0040809,3.122,50.67,387.33,524.81,3.297,-2.082
0,-85.012,27.777,-25.735,-2.3406,NaN,2.987,36.01,272.65,496.79,2.586,-2.8231
0,-82.463,26.36,-24.436,-2.272,NaN,3.178,30.7,235.61,482.41,2.23,-3.2179
0,-83.149,26.902,-26.444,-2.3327,NaN,3.669,22.3,177.17,471.44,2.024,-3.5261
0,-80.11,42.578,-36.712,-2.0944,NaN,2.017,32.64,230.66,450.8,3.756,-4.1237
0,-74.815,59.205,-64.248,-2.2527,NaN,2.872,20.35,152.83,458.36,4.736,-3.9019
0,-68.932,42.329,-22.907,-1.3966,NaN,3.198,42.16,324.01,473.77,3.445,-3.46
0,-68.735,38.367,-18.425,-1.3764,NaN,3.825,40.28,323.56,470.66,2.821,-3.5482
0,-67.951,33.02,-15.034,-1.4095,NaN,3.726,40.26,321.15,462.95,2.388,-3.7691
0.321,-69.226,36.327,-22.327,-1.5489,0.87307,2.57,39.86,293,458.36,3.041,-3.9019
13.008,-69.52,42.168,-22.347,-1.0351,0.36577,3.847,35.44,285.12,456.84,2.931,-3.9462
222.9,-78.149,29.226,-33.507,3.9626,0.3278,4.444,36.54,306.55,567.22,2.895,-1.0246
469.3,-75.109,34.578,-38.986,10.996,0.20833,6.089,34,319.8,608.35,3.043,-0.064288
689.7,-73.736,31.477,-40.091,17.133,0.16703,5.947,34.68,323.01,623.49,3.005,0.27474
865.1,-76.188,27.214,-46.133,21.721,0.15435,7.243,21.17,215.56,656.58,2.356,0.99101
981.4,-70.5,25.427,-30.423,25.555,0.14661,8.75,27.76,313.18,677.65,1.88,1.4306
1057.8,-66.284,39.82,-51.951,27.628,0.13366,8.93,26.52,302.85,693,2.999,1.7434
1065.8,-65.5,40.439,-46.585,28.045,0.12496,8.85,31.2,354.38,694.04,3.089,1.7642
1002.7,-62.656,49.548,-52.58,26.433,0.11889,9.66,28.96,347.38,695.07,3.406,1.785
872.5,-62.852,52.155,-46.105,23.011,0.11601,9.13,34.08,394.47,677.65,3.667,1.4306
681.1,-62.656,31.483,-26.7,17.581,0.12836,8.89,37.01,421.51,681.72,2.311,1.5141
469.54,-65.402,40.896,-28.746,11.743,0.12514,8.32,39.92,437.44,653.61,2.995,0.92804
33.594,-67.461,31.189,-15.615,-0.51602,0.16867,5.269,54.72,486.26,600.89,3.068,-0.23428
0,-74.128,31.927,-16.775,-1.6637,NaN,6.368,45.16,433.02,585.24,2.482,-0.59656
0,-75.991,23.407,-14.467,-1.8915,NaN,4.678,47.97,409.07,560.13,2.157,-1.1964
0,-80.502,21.521,-9.4832,-1.9313,NaN,4.618,48.8,414.41,533.27,1.797,-1.8652
0,-82.365,22.535,-10.273,-1.9776,NaN,4.903,44.57,386.1,520.62,1.72,-2.1906
0,-85.405,13.901,-8.004,-2.2429,NaN,4.436,40.91,343.02,509.01,1.086,-2.4954
0,-79.521,30.949,-17.633,-1.8676,NaN,4.029,42.19,343.8,502.46,2.503,-2.67
0,-78.345,35.258,-20.5,-1.7938,NaN,3.663,41.48,329.42,490.36,2.869,-2.9983
0,-76.58,52.194,-33.716,-1.639,NaN,3.054,40.75,310,480.04,4.466,-3.2839
0,-78.051,22.379,-14.899,-1.9908,NaN,4.926,29.98,260.12,483.99,1.499,-3.1739
0,-76.188,41.251,-25.086,-1.6932,NaN,4.072,33.25,271.77,466.79,2.897,-3.6586
0,-73.344,39.481,-24.249,-1.6393,NaN,4.378,31.21,260.62,466.02,2.659,-3.6807
14.378,-72.462,35.362,-16.62,-1.1098,0.29103,4.132,38.94,319.62,469.88,2.491,-3.5703
238,-76.482,48.099,-42.179,4.7234,0.26407,6.68,35.11,343.97,598.1,3.738,-0.2981
473.9,-71.383,21.487,-26.79,11.205,0.17425,6.148,34.67,327.43,627.32,2.012,0.3593
658.8,-69.814,16.147,-19.849,16.511,0.14917,6.351,37.38,358,644.76,1.559,0.73885
829.5,-63.931,25.356,-22.655,21.673,0.1466,6.694,43.56,427.16,646.72,2.324,0.78093
966.2,-62.362,36.423,-32.728,25.601,0.13655,8.91,35.56,405.54,681.72,2.669,1.5141
1060.2,-62.46,40.228,-34.329,28.312,0.11576,8.6,39.65,442.81,688.88,3.142,1.6601
1076.3,-59.617,36.291,-26.874,28.946,0.10532,9.13,40.53,469.13,695.07,2.679,1.785
1024.5,-59.813,38.419,-31.136,27.419,0.1021,8.87,40.45,460.06,697.14,2.958,1.8266
900.5,-60.793,39.453,-32.262,23.891,0.10487,9.09,37.52,433.12,686.83,2.864,1.6184
749.1,-56.773,42.558,-31.916,19.831,0.10927,8.46,38.33,424.02,656.58,3.091,0.99101
337.58,-55.89,35.505,-24.978,8.2433,0.1128,7.325,44.03,450.86,643.78,2.916,0.71781
31.578,-64.225,12.923,-6.0233,-0.72631,0.17465,5.592,53.28,484.2,598.1,1.191,-0.2981
0,-63.146,30.224,-10.067,-1.2127,NaN,5.964,52.26,487.32,579.79,2.452,-0.72477
0,-61.774,10.211,-4.3383,-1.577,NaN,4.578,55.01,465.84,565.45,0.981,-1.0676
0,-65.206,16.931,-6.5298,-1.546,NaN,4.335,55.9,465.4,555.73,1.628,-1.304
0,-62.852,28.636,-5.875,-1.1309,NaN,4.522,61.01,514.63,562.78,2.748,-1.132
0,-63.048,23.597,-9.9267,-1.3929,NaN,4.42,53.83,450.84,552.23,2.205,-1.3901
0,-60.597,26.417,-11.111,-1.2776,NaN,4.864,51.01,440.68,550.49,2.279,-1.4332
0,-62.264,30.239,-9.555,-1.173,NaN,4.602,54.36,461.11,542.69,2.638,-1.6273
0,-65.5,12.559,-3.7758,-1.5999,NaN,4.542,53.95,455.72,534.97,1.073,-1.8219
0,-65.107,22.496,-5.2719,-1.3508,NaN,3.806,57.51,461.35,519.78,2.032,-2.2124
0,-65.402,23.632,-5.088,-1.3218,NaN,3.888,56.41,455.14,511.48,2.034,-2.43
0.187,-65.009,27.915,-6.111,-1.2135,0.92738,3.889,56.41,455.17,512.31,2.409,-2.4082
15.682,-64.421,29.659,-6.5462,-0.72292,0.32811,3.748,58.88,470.41,523.97,2.753,-2.1037
200.01,-68.441,20.624,-8.4879,4.0539,0.28286,4.604,59.72,506.65,592.57,2.225,-0.42589
437.8,-66.676,36.468,-25.388,10.782,0.18685,6.192,46.28,438.41,614.94,3.239,0.084192
654,-63.931,22.434,-22.616,16.641,0.16582,7.287,38.84,396.68,658.57,1.945,1.033
855.7,-61.087,25.77,-27.441,22.369,0.14344,7.222,35.58,361.77,646.72,2.169,0.78093
980.5,-63.735,58,-69.006,25.551,0.13688,7.424,30.5,314.43,644.76,4.705,0.73885
1069.2,-61.48,26.628,-31.668,28.286,0.12389,8.4,29.16,321.27,671.58,2.036,1.3052
1066,-60.205,51.359,-67.244,27.925,0.12644,7.768,27.94,294.88,659.56,4.153,1.0539
1066.9,-63.244,57.088,-76.64,27.761,0.12045,8.26,25.83,281.89,670.57,4.441,1.2843
927.6,-70.795,50.445,-76.089,23.447,0.13146,7.123,27.94,282.17,660.56,4.529,1.0749
734.1,-71.775,40.19,-52.543,18.335,0.12815,7.751,26.91,283.69,653.61,3.199,0.92804
508.6,-75.599,38.477,-50.754,11.868,0.13972,6.554,27.11,263.3,615.89,3.242,0.10538
15.478,-78.933,25.265,-29.247,-1.9024,0.32616,5.476,30.87,278.29,577.99,2.198,-0.76755
0,-78.737,30.073,-24.162,-2.0544,NaN,3.722,42.14,336.06,527.34,2.845,-2.0169
0,-82.169,39.735,-36.59,-2.2292,NaN,3.565,36.22,285.67,513.13,3.623,-2.3864
0,-85.601,48.046,-44.022,-2.3013,NaN,3.989,28.46,231.26,493.56,3.78,-2.9107
0,-87.66,43.569,-47.068,-2.5716,NaN,3.217,22.45,172.77,472.99,3.531,-3.482
0,-85.993,36.308,-28.775,-2.2133,NaN,2.096,34.45,244.83,450.05,3.158,-4.1459
0,-84.424,38.587,-30.445,-2.1519,NaN,1.815,33.87,235.93,440.37,3.354,-4.4351
0,-83.051,44.57,-36.113,-2.1043,NaN,1.896,32.52,227.84,440.37,3.827,-4.4351
0,-81.09,56.218,-43.24,-1.9214,NaN,3.541,22.74,179.05,436.69,3.78,-4.5465
0,-81.58,59.08,-47.152,-1.9649,NaN,4.133,19.33,158.67,441.11,3.76,-4.4128
0,-82.071,64.271,-54.605,-2.0425,NaN,4.317,16.49,137.12,442.59,4.026,-4.3682
0,-80.11,56.701,-42.28,-1.8531,NaN,3.336,21.61,167.71,423.62,3.721,-4.949
11.364,-80.502,70.496,-54.052,-1.4865,0.32236,4.111,18.32,150.15,430.84,4.337,-4.7252
206.3,-89.915,48.053,-71.521,2.6212,0.31073,5.194,14.28,126.24,544.42,3.852,-1.5842
454.8,-90.405,68.103,-115.48,8.9431,0.19304,5.337,16.95,151.34,578.89,6.083,-0.74616
670.8,-88.346,50.483,-93.018,15.231,0.16908,5.438,16.92,152.13,595.33,4.727,-0.36198
856.4,-84.424,45.34,-71.16,21.049,0.14871,5.922,23.51,218.59,608.35,4.112,-0.064288
986.5,-81.875,44.638,-83.778,24.415,0.14143,5.762,19.09,175.54,615.89,4.285,0.10538
1044.5,-81.188,36.866,-65.402,26.369,0.14182,6.184,24.44,231.39,639.88,3.606,0.63358
1038.5,-80.012,53.715,-100.09,25.731,0.1466,5.861,20.15,186.56,621.59,5.182,0.23243
979.6,-75.207,48.566,-81.383,24.587,0.14891,5.517,27.61,249.61,619.68,4.953,0.1901
886.1,-68.245,26.424,-40.392,22.677,0.14304,5.335,36.49,325.75,633.1,2.96,0.48599
689.3,-71.579,34.894,-47.549,17.069,0.14394,4.91,41.24,357.42,621.59,4.054,0.23243
485.4,-69.422,14.529,-12.42,11.794,0.14542,5.621,47.86,435.82,624.45,1.483,0.29589
39.77,-60.989,29.674,-22.791,-0.40444,0.19494,3.278,54.25,419.29,561.02,3.622,-1.1749
0,-71.873,32.607,-23.326,-1.7657,NaN,2.77,53.89,401.8,536.68,3.895,-1.7787
0,-72.658,17.92,-6.2881,-1.7215,NaN,2.364,62.25,450.93,518.11,2.108,-2.2559
0,-72.854,20.026,-6.9751,-1.687,NaN,1.736,64.67,447.93,509.01,2.572,-2.4954
0,-73.932,24.107,-7.6855,-1.6224,NaN,2.099,60.74,431.76,496.79,2.662,-2.8231
0,-75.403,41.886,-24.514,-1.6371,NaN,2.504,51.17,374.38,500.84,4.366,-2.7137
0,-74.619,42.31,-25.835,-1.6402,NaN,2.139,52.29,372.76,497.59,4.661,-2.8012
0,-74.325,50.626,-30.204,-1.5206,NaN,2.405,49.15,357.08,490.36,5.104,-2.9983
0,-74.226,38.878,-23.852,-1.67,NaN,1.795,52.05,362.04,486.37,4.321,-3.108
0,-74.521,45.279,-22.199,-1.4511,NaN,1.69,53.34,368.24,472.99,4.773,-3.482
0,-75.403,41.46,-19.329,-1.5028,NaN,1.25,55.65,372.26,466.79,4.605,-3.6586
0,-76.58,40.35,-17.252,-1.5087,NaN,0.719,57.44,369.82,453.82,4.626,-4.0349
12.524,-75.991,39.461,-31.378,-1.5624,0.34361,1.51,35.08,239.08,437.42,3.563,-4.5242
207.7,-89.523,41.291,-71.725,2.4752,0.32587,1.981,27.6,194.55,511.48,5.097,-2.43
458.1,-96.19,28.289,-66.673,9.1265,0.20372,2.59,21.08,155.17,549.62,3.807,-1.4547
686.4,-94.131,26.172,-64.301,15.632,0.16293,3.79,15.82,126.77,581.61,3.184,-0.68201
856.8,-88.738,19.288,-53.003,20.716,0.15,4.077,19.22,157.15,614,2.613,0.062995
979.5,-85.012,28.317,-71.389,24.018,0.14379,4.848,17.64,152.22,625.41,3.398,0.31703
1041,-77.953,24.498,-50.623,26.43,0.13825,5.417,25.96,233.07,640.85,2.796,0.65464
1027.1,-54.616,23.736,-18.713,27.574,0.15361,4.4,58.63,490.35,624.45,3.143,0.29589
1058,-60.303,18.341,-14.903,28.242,0.128,4.402,61.93,518.03,642.8,2.69,0.69676
562.9,-61.48,21.438,-9.4645,14.483,0.1352,3.725,66.58,531.07,602.75,2.974,-0.19175
146.07,-49.615,16.947,-6.914,3.004,0.14977,3.443,67.25,525.86,591.65,2.367,-0.44721
89.72,-68.932,19.615,-1.9017,1.0861,0.17839,2.593,75.73,557.58,571.69,3.036,-0.91742
29.24,-75.403,17.054,0.6066,-0.80405,0.23375,2.182,78.32,560.03,554.86,2.641,-1.3255
0,-78.639,17.478,-8.9424,-1.9776,NaN,2.692,59.41,440.51,535.83,2.113,-1.8003
0,-78.541,11.48,0.43059,-1.8796,NaN,1.47,76.86,522.32,516.45,1.653,-2.2994
0,-79.619,5.1318,1.8082,-2.0503,NaN,0.539,85.3,542.1,490.36,0.787,-2.9983
0,-80.796,6.5028,1.6201,-2.0501,NaN,0.862,79.87,519.56,475.33,0.825,-3.4159
0,-76.776,23.504,-16.928,-1.9803,NaN,1.369,46.5,313.72,465.25,2.516,-3.7028
0,-75.501,19.313,-6.67,-1.7732,NaN,1.025,57.45,378.13,451.55,2.046,-4.1015
0,-76.089,23.07,-9.7413,-1.7705,NaN,1.267,52.37,350.74,447.06,2.278,-4.2348
0,-74.717,30.889,-8.3814,-1.4728,NaN,0.84,57.76,375.14,435.95,3.104,-4.5689
0,-76.089,23.206,-11.339,-1.8117,NaN,1.188,45.66,304.07,426.5,2.086,-4.8594
0,-74.913,37.86,-17.015,-1.5252,NaN,0.964,45.43,297.71,413.66,3.305,-5.2633
0,-77.854,52.311,-30.973,-1.5943,NaN,0.541,43.46,276.24,416.49,4.974,-5.1734
13.935,-77.854,46.342,-32.357,-1.4086,0.33957,2.099,27.25,193.7,410.15,3.367,-5.3758
215.1,-88.738,20.928,-29.554,3.3213,0.32209,2.388,31.88,231.33,512.31,2.369,-2.4082
454.5,-85.993,16.693,-20.535,10.287,0.20235,3.954,43.3,350.99,584.33,1.982,-0.61791
675.2,-81.58,25.598,-43.017,16.254,0.1627,5.516,28.8,260.35,624.45,2.661,0.29589
860.2,-78.639,29.058,-51.819,21.405,0.14408,5.699,28.65,262.3,638.91,3.099,0.61251
996.5,-76.384,29.883,-50.364,25.378,0.12893,6.307,30.07,287.12,657.57,3.062,1.012
1059.9,-74.226,46.353,-73.336,27.043,0.12413,6.47,29.26,282.54,650.65,4.487,0.86502
878.4,-63.146,18.858,-22.867,22.885,0.11541,6.958,38.76,387.04,671.58,1.81,1.3052
998.5,-50.89,22.952,-12.952,27.014,0.1148,6.104,53.57,504.39,635.03,2.233,0.52818
213.68,-36.868,27.066,-12.471,5.3995,0.1093,5.7,58.55,536.09,635.03,2.839,0.52818
172.86,-45.595,19.593,-3.6184,4.0407,0.11896,5.556,63.33,574.1,615.89,1.95,0.10538
108.13,-44.712,23.916,1.267,2.4994,0.12445,4.32,73.56,611.78,601.82,2.863,-0.21301
59.54,-51.968,14.403,3.1054,0.70749,0.13585,3.607,78.74,622.87,585.24,1.859,-0.59656
0,-77.168,27.177,2.0219,-1.3532,NaN,3.604,73.01,577.42,562.78,3.112,-1.132
0,-79.129,25.631,-9.7984,-1.7856,NaN,4.297,54.46,452.2,545.28,2.371,-1.5626
0,-85.503,31.396,-31.074,-2.4029,NaN,3.585,35.4,279.6,518.95,2.924,-2.2341
0,-87.268,20.785,-20.459,-2.4526,NaN,2.994,32.15,243.54,489.56,1.873,-3.0203
0,-86.189,32.461,-25.635,-2.2388,NaN,3.055,32.39,246.42,466.79,2.62,-3.6586
0,-81.875,31.195,-23.464,-2.0916,NaN,3.177,29.77,228.45,453.82,2.345,-4.0349
0,-81.777,36.937,-27.489,-2.0404,NaN,2.794,27.53,205.61,434.49,2.705,-4.6135
0,-81.777,40.922,-28.952,-1.9692,NaN,2.266,27.53,198.04,416.49,2.985,-5.1734
0,-80.796,45.973,-32.827,-1.9084,NaN,2.831,22.85,171.11,412.25,3.066,-5.3083
0,-79.227,50.443,-29.548,-1.6455,NaN,2.058,29.22,207.1,397.67,3.492,-5.7821
0,-79.031,47.923,-32.414,-1.7919,NaN,2.975,20.94,158.41,401.11,3.008,-5.669
12.265,-79.227,48.028,-32.28,-1.4447,0.31899,2.445,24.34,177.33,402.49,3.229,-5.6239
242.37,-88.934,36.38,-46.641,4.0389,0.24472,3.751,23.81,190.27,514.79,3.237,-2.3429
489.8,-91.68,28.138,-48.022,10.67,0.15406,4.443,26.29,220.54,582.51,2.988,-0.66064
707.3,-88.444,28.423,-54.48,16.723,0.13554,5.191,20.27,179.15,604.61,2.884,-0.14924
876.2,-85.012,34.563,-57.132,21.682,0.1359,5.964,24.15,225.2,620.63,3.254,0.21127
1003.6,-81.09,37.77,-62.819,25.317,0.12654,5.674,28.69,262.22,628.28,3.865,0.38043
1059.6,-75.991,26.806,-45.386,27.224,0.12168,6.76,25.92,255.33,658.57,2.535,1.033
1049.9,-69.324,32.163,-41.334,27.403,0.11476,6.269,38.01,361.99,650.65,3.225,0.86502
1001.4,-67.069,22.306,-35.494,25.985,0.11145,7.102,28.82,290.64,672.59,2.093,1.3261
871.1,-66.186,24.813,-35.016,22.419,0.11921,6.862,33.06,327.96,663.55,2.35,1.1378
734.5,-61.578,43.672,-55.436,18.651,0.12351,6.533,36.48,353.79,651.64,4.192,0.88603
444.22,-69.716,40.128,-45.736,10.406,0.13238,6.063,37.22,349.46,623.49,3.759,0.27474
28.925,-70.697,24.212,-22.009,-1.1162,0.19831,5.231,41.59,368.61,587.07,2.269,-0.55386
0,-73.344,21.001,-14.98,-1.8992,NaN,3.34,51.14,396.99,543.55,2.302,-1.6058
0,-74.815,15.567,-8.5525,-1.9126,NaN,2.809,54.72,409.12,522.29,1.702,-2.1472
0,-75.207,18.256,-10.697,-1.9083,NaN,2.65,52.45,387.74,511.48,1.947,-2.43
0,-72.363,18.281,-10.021,-1.8083,NaN,1.915,56.17,394.07,500.02,2.13,-2.7356
0,-71.187,18.888,-8.8204,-1.7242,NaN,1.814,56.29,392.07,487.16,2.089,-3.0861
0,-70.795,25.209,-10.52,-1.5827,NaN,1.896,55.37,387.93,478.47,2.617,-3.3279
0,-69.912,27.277,-10.61,-1.502,NaN,2.018,52.92,374.01,466.02,2.597,-3.6807
0,-71.579,25.114,-11.17,-1.6259,NaN,2.182,48.24,344.94,457.6,2.233,-3.9241
0,-74.815,27.211,-11.044,-1.6544,NaN,1.309,51.66,347.03,442.59,2.603,-4.3682
0,-83.247,49.861,-34.909,-1.9266,NaN,2.487,28.42,207.68,423.62,3.641,-4.949
0,-83.542,58.956,-43.334,-1.916,NaN,1.752,26.8,185.84,406.65,4.42,-5.4885
13.45,-83.345,37.929,-31.769,-1.798,0.30094,2.263,19.28,138.66,407.35,2.663,-5.4659
211.2,-89.523,30.752,-43.348,3.0771,0.30958,1.676,32.94,227.18,494.37,3.654,-2.8888
455.3,-92.464,34.177,-60.032,9.5061,0.19087,4.542,23.14,195.46,579.79,3.518,-0.72477
681.3,-90.111,32.047,-62.624,15.815,0.15398,5.621,16.99,154.71,611.17,3.09,-0.00062405
857.7,-84.718,42.968,-78.508,20.803,0.14401,6.002,19.9,186.05,622.54,4.051,0.25359
982.1,-79.914,42.106,-72.004,24.607,0.13699,6.489,21.1,204.01,632.13,3.788,0.46489
1042.7,-79.227,60.612,-110.72,25.766,0.13303,6.47,17.72,171.11,630.2,5.432,0.42267
1048.4,-77.07,45.522,-82.747,26.352,0.12814,5.983,24.16,225.59,636,4.541,0.54927
994.5,-75.305,58.099,-84.35,25.19,0.12916,6.555,27.96,271.57,635.03,5.227,0.52818
888.4,-69.52,50.051,-85.613,22.097,0.14247,5.743,26.65,244.74,627.32,5.04,0.3593
144.07,-61.676,56.536,-69.792,1.9503,0.1701,5.312,28.98,258.3,574.38,4.973,-0.85316
342.85,-62.068,33.606,-44.331,7.6182,0.15865,5.213,29.93,264.93,584.33,3.126,-0.61791
31.41,-71.677,42.439,-45.451,-1.2209,0.22368,4.461,36.52,306.74,559.25,4.054,-1.2179
0,-70.893,53.342,-48.539,-1.8644,NaN,4.341,35.46,295.35,531.57,4.628,-1.9086
0,-74.717,48.038,-44.966,-2.0211,NaN,4.134,32.84,269.59,518.11,4.075,-2.2559
0,-77.953,45.973,-39.88,-2.0271,NaN,4.116,33.21,272.28,509.83,3.781,-2.4736
0,-80.208,46.202,-37.156,-2.0074,NaN,3.847,30.05,241.76,480.04,3.512,-3.2839
0,-81.286,43.416,-32.601,-1.988,NaN,3.276,30.15,232.99,457.6,3.269,-3.9241
0,-80.208,44.495,-29.515,-1.8401,NaN,2.666,31.06,229.88,432.3,3.284,-4.6805
0,-80.404,40.062,-28.131,-1.9316,NaN,2.608,26.85,197.9,420.76,2.843,-5.0387
0,-81.286,44.654,-36.636,-2.0669,NaN,2.708,20.56,152.62,418.62,3.102,-5.106
0,-78.737,46.405,-29.332,-1.7395,NaN,1.492,29.47,200.58,394.26,3.411,-5.8952
0,-78.247,44.706,-31.782,-1.8427,NaN,1.957,22.55,158.68,392.22,3.065,-5.9632
0,-77.462,47.769,-30.145,-1.688,NaN,1.878,24.36,170.45,383.48,3.187,-6.2583
14.02,-78.639,57.702,-37.819,-1.262,0.38102,2.507,21.4,156.6,389.52,3.657,-6.0539
197.6,-87.17,32.762,-43.181,2.8213,0.32444,2.731,25.11,186.7,494.37,3.161,-2.8888
441.4,-91.19,27.344,-53.036,9.1545,0.19438,4.626,18.42,156.51,582.51,2.804,-0.66064
667.6,-88.052,29.099,-57.252,15.555,0.15376,5.235,20.35,180.41,610.23,3,-0.02184
844.6,-85.797,26.166,-52.631,20.659,0.14079,5.885,19.88,184.37,634.06,2.636,0.50709
976.9,-80.992,38.172,-74.073,24.261,0.13087,6.104,22.22,209.21,643.78,3.839,0.71781
1051.1,-76.58,42.523,-86.516,26.249,0.12328,5.823,23.83,220.06,646.72,4.567,0.78093
1059.4,-71.481,28.129,-44.832,27.398,0.11347,6.937,29.93,298.44,671.58,2.706,1.3052
1001.7,-69.03,40.182,-57.958,25.809,0.11275,6.897,32.92,327.35,667.56,3.837,1.2216
859.7,-67.755,25.693,-34.703,22.086,0.11916,6.96,35.24,351.94,670.57,2.453,1.2843
694.6,-69.716,22.083,-25.475,17.532,0.11786,7.183,36.07,365.78,659.56,1.953,1.0539
478.18,-71.089,27.082,-26.208,11.509,0.11775,6.761,39.57,389.82,637.94,2.379,0.59144
21.023,-76.482,39.666,-40.209,-1.5798,0.22993,5.862,33.63,311.39,584.33,3.318,-0.61791
0,-77.854,14.676,-11.472,-2.1059,NaN,3.318,47.07,364.83,533.27,1.534,-1.8652
0,-77.462,17.497,-13.129,-2.062,NaN,2.608,49.71,366.39,518.11,1.949,-2.2559
0,-76.482,26.109,-18.34,-1.9384,NaN,2.385,49.11,356.28,503.28,2.81,-2.6482
0,-75.991,23.852,-15.649,-1.9123,NaN,2.95,45.13,340.81,497.59,2.248,-2.8012
0,-73.05,25.393,-16.5,-1.8098,NaN,3.484,39.69,311.25,487.96,2.103,-3.0641
0,-70.304,31.319,-21.567,-1.7082,NaN,3.137,40.23,307.85,486.37,2.721,-3.108
0,-69.52,17.521,-12.978,-1.833,NaN,2.684,41.22,305.46,484.78,1.63,-3.152
0,-66.578,23.591,-12.407,-1.5627,NaN,2.568,44.86,329.71,466.02,2.05,-3.6807
0,-67.951,22.388,-9.1556,-1.5436,NaN,2.322,48.07,347.17,454.57,1.92,-4.0127
0,-68.147,26.172,-10.722,-1.4866,NaN,1.629,48.27,331.79,436.69,2.302,-4.5465
0,-68.049,20.65,-11.746,-1.6685,NaN,2.183,38.86,277.89,436.69,1.666,-4.5465
16.048,-70.893,52.833,-38.367,-1.1391,0.23762,3.319,30.14,233.63,454.57,3.911,-4.0127
177.1,-80.894,54.95,-66.873,2.3776,0.32405,4.706,26.52,226.6,544.42,4.739,-1.5842
424.6,-83.542,41.273,-68.482,8.8536,0.18362,4.833,25.87,223.01,589.81,4.205,-0.48986
648.1,-81.777,59.445,-91.383,15.075,0.15059,5.6,25.35,230.5,601.82,5.543,-0.21301
828.1,-78.933,38.898,-68.358,20.303,0.1374,6.045,22.35,209.58,626.36,3.694,0.33817
963.6,-77.658,39.19,-68.234,24.173,0.12875,6.613,21.25,207.23,639.88,3.552,0.63358
1038.7,-74.619,39.456,-61.898,26.563,0.12272,6.961,24.41,243.8,646.72,3.46,0.78093
1058.3,-67.167,21.752,-31.126,27.695,0.10918,7.141,32.33,326.91,672.59,2.028,1.3261
834.6,-62.656,30.471,-39.221,21.529,0.11118,6.167,40.39,381.95,657.57,3.205,1.012
977.5,-56.773,22.704,-26.202,25.875,0.11217,6.471,40.37,389.85,654.6,2.229,0.94903
756.9,-62.362,20.511,-24.383,19.483,0.11162,6.105,43.13,406.12,657.57,2.184,1.012
