NET SW,NET LW,EH,EE,melt [cm ice eq. day],hourly albedo,TEMP,RH,Pressure Air,Pressure Surface,Wind Speed,Ts
0,-7.3526,31.971,17.509,1.1884,NaN,0.06,98,601.59,549.07,7.508,-1.4684
0,-5.5383,24.927,13.819,0.93679,NaN,0.213,97.8,607.06,544.84,5.003,-1.5735
0,-8.212,38.606,-12.385,0.50804,NaN,0.47,78.45,496.09,539.81,6.38,-1.6997
0,-9.1669,44.371,-9.7785,0.71724,NaN,0.686,78.55,504.53,538.14,6.553,-1.7418
0,-7.2571,42.887,-10.161,0.71848,NaN,0.408,80.4,506.15,538.14,7.153,-1.7418
0,-5.5383,19.967,0.36305,0.41727,NaN,0.747,85.5,551.59,549.07,3.235,-1.4684
0,-5.0609,34.205,-3.2468,0.73056,NaN,0.778,83.6,540.54,553.31,5.727,-1.3635
0,0.28646,10.785,6.0486,0.48296,NaN,0.406,97.9,616.23,557.58,2.323,-1.2587
0,-3.6286,42.369,28.164,1.8873,NaN,1.226,99,661.09,569.67,6.938,-0.96593
0,-2.1007,52.87,33.019,2.3636,NaN,1.09,98.5,651.36,585.49,11.29,-0.59087
0,-2.0053,43.462,26.786,1.9251,NaN,0.965,98.6,646.18,590.83,10.9,-0.4662
0,-1.5278,47.022,28.597,2.0901,NaN,0.688,98.6,633.41,576.66,11.35,-0.79905
0,0.28646,26.208,15.625,1.1882,NaN,0.401,98.7,621.04,571.41,7.091,-0.92418
0,-0.28646,54.43,36.302,2.5515,NaN,1.61,98.8,678.18,601.63,10.68,-0.21736
0,-3.3421,33.049,22.221,1.4649,NaN,1.719,98.8,683.5,606.17,6.472,-0.11388
0,-8.4984,75.201,49.996,3.292,NaN,1.791,98.6,685.63,606.17,14.17,-0.11388
0,-8.5939,78.579,3.1154,2.0621,NaN,2.607,82.7,609.51,602.53,10.06,-0.19666
0,-10.79,84.401,-36.464,1.0479,NaN,2.963,69.55,525.7,607.99,9.98,-0.072521
0,-6.0158,13.692,-5.2902,0.067323,NaN,3.279,67.77,523.83,606.17,1.447,-0.11388
0,-14.132,32.43,-10.96,0.207,NaN,3.218,66.26,509.95,589.04,3.121,-0.50774
3.3,-8.1165,29.996,-4.1914,0.59206,0.97402,3.058,71.89,547.05,580.18,2.85,-0.71572
0,-3.1511,18.801,-3.8104,0.33397,NaN,2.479,71.84,524.67,568.8,1.945,-0.98681
0,-13.846,45.291,-6.1455,0.71369,NaN,3.438,68.21,533.18,570.54,3.705,-0.94505
0,-26.546,32.119,-4.581,0.02799,NaN,3.231,69.07,532.07,569.67,2.744,-0.96593
0,-16.806,104.38,-19.918,1.9085,0.0071551,3.538,66.8,525.85,577.54,8.68,-0.77821
0,-31.989,62.398,-7.9066,0.63479,0.12253,3.086,70.76,539.52,571.41,5.585,-0.92418
0,-28.264,69.396,-10.872,0.85362,NaN,3.498,66.98,525.78,569.67,5.58,-0.96593
0,-23.49,116.11,-5.45,2.459,0.36819,2.792,75.18,561.41,572.28,11.29,-0.90331
0,-5.0609,36.361,23.482,1.5454,0.069252,1.756,98,679.76,566.19,4.657,-1.0495
0,-32.943,37.747,23.333,0.7937,NaN,1.347,97.8,658.78,561.88,5.423,-1.154
0,-29.601,90.265,54.948,3.2614,NaN,1.142,97.9,649.81,566.19,14.8,-1.0495
19.8,-59.585,78.2,-17.455,0.59129,0.89924,1.666,75.63,521.22,561.01,9.88,-1.175
70.2,-65.027,96.335,-26.857,2.1059,0.86495,1.57,76.38,522.79,567.93,13.4,-1.0077
116.5,-58.248,52.521,33.318,4.0648,0.82671,1.113,98.5,652.43,567.93,8.88,-1.0077
191.4,-40.773,44.62,-5.0796,5.3645,0.7878,1.727,80.4,556.52,574.9,6.224,-0.84074
145.5,-36.095,41.834,-14.907,3.8459,0.76241,2.13,72.28,514.93,579.3,5.216,-0.73654
35.7,4.9654,8.8141,0.15494,1.4002,0.85794,1.773,83.2,577.8,574.9,1.204,-0.84074
95.3,-9.6443,31.267,-14.258,2.8961,0.77555,2.238,68.76,493.64,579.3,3.749,-0.73654
87.5,-9.0714,30.329,-11.723,2.7373,0.75715,2.275,71.04,511.35,582.83,3.694,-0.65328
44.9,-5.8248,43.243,-12.204,1.9779,0.76529,3.149,66.26,507.47,577.54,3.923,-0.77821
33.3,-1.9098,38.842,-8.4854,1.7419,0.7933,2.372,72.55,525.84,571.41,4.194,-0.92418
65.9,0.76391,38.149,3.6003,3.0583,0.75281,2.304,82.1,592.18,573.15,4.261,-0.88245
34.7,-2.4827,53.237,18.327,2.9276,0.74007,1.907,90.6,635.25,575.78,6.941,-0.81989
26.95,-1.4323,41.32,-3.2859,1.7928,0.71176,2.227,77.44,555.52,571.41,4.657,-0.92418
10,-4.106,23.853,2.8941,0.92081,0.74012,1.397,85.4,577.32,556.73,3.165,-1.2797
0,-2.1007,53.949,1.5622,1.5067,NaN,1.84,81.9,571.51,566.19,6.624,-1.0495
0,-6.7797,71.49,2.239,1.8886,NaN,2.221,79.87,572.7,566.19,7.747,-1.0495
0,-1.4323,18.99,2.8541,0.57582,NaN,1.575,85.2,583.37,555.87,2.338,-1.3006
0,-6.1112,44.405,-2.9809,0.99616,NaN,1.873,79.3,554.67,567.06,5.418,-1.0286
0,-1.1459,48.145,-6.3337,1.1471,NaN,2.479,73.91,539.79,568.8,4.918,-0.98681
0,-6.6842,48.429,-6.9355,0.98197,NaN,2.118,75.49,537.34,566.19,5.413,-1.0495
0,-10.408,73.915,-16.892,1.315,NaN,2.385,73.1,530.32,576.66,8.21,-0.79905
0,-0.76391,34.805,0.91835,0.98618,NaN,1.962,80.8,568.77,563.6,4.004,-1.1122
0,-8.6894,32.785,-2.7445,0.60232,NaN,2.549,74.66,547.99,567.06,3.241,-1.0286
47.74,-36.763,50.791,-1.7674,1.6926,0.55755,2.393,76.95,558.57,566.19,5.218,-1.0495
54.93,-31.893,57.658,-7.9412,2.0523,0.56951,2.093,75.07,533.4,561.88,6.28,-1.154
285.7,-45.93,22.789,-5.7026,7.2458,0.54448,2.337,72.68,525.47,575.78,2.553,-0.81989
340.5,-53.187,33.486,-13.098,8.6801,0.53273,2.503,69.88,511.23,587.26,3.88,-0.5493
381,-47.84,94.357,-37.073,11.014,0.52659,2.561,68.02,499.68,581.06,10.26,-0.6949
317.4,-49.367,71.025,-15.976,9.114,0.51319,2.913,69.51,523.54,576.66,6.774,-0.79905
334,-49.845,66.388,-13.257,9.5148,0.50149,3.198,69.62,535.05,583.71,6.136,-0.63247
176,-32.275,87.698,-15.16,6.1007,0.53854,3.27,69.44,536.39,580.18,7.798,-0.71572
574.1,-27.501,132.15,-20.742,18.562,0.47998,4.07,67.03,547.79,592.62,10.42,-0.42468
507.7,-33.039,76.437,-7.9938,15.321,0.48247,3.961,69.99,567.61,596.21,6.296,-0.3417
236,-35.14,70.01,-13.239,7.2677,0.50232,4.809,63.03,542.44,602.53,4.962,-0.19666
109,-25.113,59.147,-10.638,3.7348,0.5494,5.466,59.96,540.16,604.35,3.733,-0.15526
116.7,7.1616,46.474,-4.5995,4.6753,0.54109,4.338,68.07,566.84,596.21,3.527,-0.3417
136.1,9.9308,36.55,-9.1637,4.8921,0.57442,6.702,54.59,535.62,633.94,2.099,0.50455
4.75,13.464,103.05,3.6545,3.5239,0.79587,5.48,68.9,621.31,608.9,6.637,-0.051848
0,13.464,22.874,6.594,1.2111,NaN,5.585,78.45,712.6,610.73,1.458,-0.010517
0,16.71,191.87,64.718,7.7095,NaN,7.592,74.68,778.79,622.72,9.34,0.25768
0,6.2067,73.62,56.246,3.8386,NaN,4.665,98.2,836.66,604.35,5.453,-0.15526
0,8.212,80.46,38.759,3.5948,NaN,5.582,85.9,780.1,608.9,5.099,-0.051848
0,21.103,55.399,22.217,2.7848,NaN,7.459,77.81,804.09,620.87,2.731,0.21647
0.771,23.108,22.21,10.154,1.5866,0.53216,7.483,80.5,833.25,629.25,1.121,0.40177
3.122,22.535,103.55,50.293,5.0636,NaN,6.031,85,796.3,613.49,6.196,0.051445
0,10.599,88.592,44.802,4.062,NaN,8.16,81,878,636.77,4.183,0.56616
2.346,22.249,105.82,94.162,6.3353,0.26642,7.821,98,1038.1,655.87,5.549,0.97586
11.41,19.193,248.19,224.64,14.202,0.54342,7.961,97.8,1045.9,692.29,14.31,1.729
32.88,15.087,242.48,221.65,14.446,0.50527,8.13,98.3,1063.4,665.57,12.55,1.18
32.16,20.053,183.12,164.43,11.277,0.51169,7.154,98.9,1000.9,668.5,11.14,1.2412
437.5,5.1564,345.38,110.93,25.36,0.41914,9.48,69.65,825.42,653.94,14.57,0.93497
512.3,-24.159,358.56,339.28,33.456,0.39444,8.45,98.9,1093.3,670.46,18.07,1.2819
584,-25.4,329.86,313.29,33.901,0.38976,8.92,98.8,1127.5,649.14,14.75,0.83268
85.6,21.389,300.37,268.95,19.078,0.52785,7.488,98.7,1022,642.46,15.96,0.68927
590.2,0.85939,170.23,153.34,25.802,0.41448,7.144,99.1,1002.3,655.87,9.97,0.97586
165.5,19.957,91.67,81.283,10.111,0.4731,6.862,99.2,984.07,642.46,5.359,0.68927
165.3,17.856,161.33,140.89,13.692,0.48392,6.627,98.7,963.43,656.83,10.35,0.9963
362.8,6.2067,195.93,166.62,20.637,0.4508,6.031,98.8,925.58,645.31,13.39,0.75075
200.2,15.947,172.58,143.76,15.021,0.47093,5.786,98.8,910.03,625.52,11.38,0.31946
33.24,15.565,81.595,67.364,5.5788,0.56645,5.9,98.6,915.38,616.25,5.072,0.11337
57.8,17.474,47.456,18.196,3.9755,0.46924,6.19,80.6,763.42,619.02,2.838,0.17524
29.49,16.233,79.499,32.566,4.4511,0.45359,5.911,82.1,762.78,610.73,4.824,-0.010517
1.99,-37.336,90.292,33.633,2.4988,0.42218,4.948,82.6,717.79,591.72,6.009,-0.44544
0,-66.078,128.16,35.987,2.7666,0.7589,4.872,78.82,681.32,584.6,8.38,-0.61167
0,-73.717,115.59,29.912,2.025,0.1282,3.552,81.5,642.21,567.93,9.07,-1.0077
0,-77.823,90.767,22.718,1.006,NaN,2.891,83.2,625.67,561.88,8.02,-1.154
0,-79.064,54.054,9.6442,-0.43346,NaN,2.865,80.3,602.75,555.87,4.633,-1.3006
0,-85.844,84.559,-4.6407,-0.16716,NaN,2.516,73.6,538.94,552.46,7.732,-1.3845
0,-83.552,47.246,0.9324,-0.99788,NaN,1.296,78.84,529.12,524.91,4.987,-2.0794
0,-84.603,29.41,-0.12334,-1.5604,NaN,1.284,74.52,499.7,500.76,2.617,-2.7157
0,-82.215,23.482,2.1468,-1.5963,NaN,-0.579,84,492.23,475.92,2.963,-3.3995
2.84,-82.311,23.268,1.4597,-1.5443,0.88117,-0.442,81.6,482.97,470.6,2.659,-3.5498
157.8,-88.04,20.062,-5.4742,2.3794,0.48849,1.225,74.88,499.99,547.37,2.602,-1.5104
268.3,-84.507,14.917,-4.1727,5.4878,0.46607,1.323,76.65,515.42,560.16,2.101,-1.1959
365.6,-81.356,13.142,-5.2515,8.241,0.4655,1.371,75.63,510.32,569.67,1.993,-0.96593
440,-77.25,15.397,-6.4148,10.486,0.47242,1.611,75.96,521.44,581.94,2.388,-0.67409
497.9,-78.778,20.25,-11.033,12.083,0.47918,2.143,70.64,503.71,592.62,2.795,-0.42468
517.7,-76.677,17.972,-8.5905,12.706,0.49045,2.401,71.04,515.96,598.01,2.358,-0.30023
402.2,-73.239,13.085,-7.7093,9.4315,0.50352,2.022,72.53,512.74,598.91,2.015,-0.27951
485,-74.481,15.973,-4.5118,11.904,0.52028,3.407,68.63,535.29,600.72,1.553,-0.23807
422.5,-74.385,33.945,-15.387,10.344,0.54076,3.734,60.74,484.8,599.82,3.013,-0.25879
360.8,-76.486,93.841,-61.681,8.9276,0.55052,5.836,40.04,370.08,612.57,5.729,0.030796
301.8,-71.998,117.92,-1.5336,9.7659,0.5398,5.053,67.6,591.75,596.21,7.747,-0.3417
176,-69.229,97.723,1.4163,5.8087,0.55228,5.138,68.28,601.25,596.21,6.327,-0.3417
93.2,-64.55,110.6,10.53,4.2253,0.57866,6.083,67.63,635.85,597.11,6.121,-0.32096
31.83,-64.55,86.481,10.183,1.8038,0.65137,5.858,69.58,644.09,598.01,4.977,-0.30023
0,-68.083,66.232,13.264,0.32198,NaN,5.272,74.47,661.9,588.15,4.051,-0.52852
0,-65.696,113.69,7.8554,1.5754,0.0071572,6.322,66.2,632.76,604.35,6.227,-0.15526
0,-40.391,110.74,-0.47942,1.9711,0.58897,6.412,63.03,606.21,607.99,6.059,-0.072521
0,-35.808,43.799,-2.1345,0.16521,NaN,6.884,58.54,581.6,603.44,2.201,-0.17596
0,-51.373,63.176,6.1365,0.50607,NaN,5.725,68.83,631.31,593.52,3.657,-0.40393
0,-35.14,60.43,11.023,1.0244,0.75393,5.437,73.75,663.06,596.21,3.714,-0.3417
0,-23.204,59.999,-1.2024,1.0041,NaN,7.685,58.62,615.2,624.58,2.885,0.29887
0,-40.582,59.503,10.174,0.82074,0.41943,6.224,70.87,672.83,603.44,3.302,-0.17596
2.29,-38.1,42.196,9.071,0.43604,0.52499,6.173,72.67,687.5,599.82,2.33,-0.25879
35.7,-33.039,75.839,17.108,2.6971,0.50786,6.595,72.08,702.04,606.17,4.019,-0.11388
79.21,-24.063,103.49,25.165,5.1851,0.49094,5.494,76.27,688.43,599.82,6.396,-0.25879
175.1,-11.841,47.577,9.3692,6.2119,0.49568,5.277,75.52,671.47,603.44,3.102,-0.17596
151.5,-13.559,58.804,11.866,5.8849,0.50263,5.225,75.9,672.41,603.44,3.875,-0.17596
164.1,-5.4428,54.645,13.219,6.3901,0.51834,4.288,80.6,668.83,598.91,4.258,-0.27951
249.5,-5.4428,41.296,9.3865,8.3145,0.5021,5.222,77.52,686.62,611.65,2.82,0.010142
533.6,-24.349,10.499,0.63491,14.68,0.47429,6.672,69.21,677.66,655.87,0.656,0.97586
386.2,-10.408,62.232,12.244,12.702,0.48922,4.847,78.86,680.48,623.65,4.853,0.27828
361.4,-5.7293,82.914,19.789,12.931,0.4968,4.575,79.81,675.72,604.35,6.245,-0.15526
376.7,-7.7345,69.887,14.676,12.794,0.49531,4.887,78.16,676.32,611.65,5.111,0.010142
226.6,-13.941,58.387,11.373,7.9669,0.50198,4.583,77.99,660.68,601.63,4.338,-0.21736
210.2,-17.952,40.536,1.7194,6.6153,0.5083,3.361,77.64,603.6,593.52,3.84,-0.40393
140.9,-20.148,54.822,5.6977,5.1136,0.51813,4.505,74.45,627.26,595.31,4.017,-0.36243
82.9,-24.349,44.224,5.4634,3.0533,0.52438,4.886,73.28,634.05,592.62,2.97,-0.42468
28.16,-2.6737,36.019,5.7011,1.8959,0.5023,3.907,77.53,626.38,580.18,2.779,-0.71572
3.823,-13.75,38.978,6.3919,0.99981,0.47501,4.293,76.06,631.38,579.3,2.764,-0.73654
0,-26.737,34.96,5.7045,0.39289,NaN,4.739,73.92,633.06,575.78,2.243,-0.81989
0,-44.116,45.369,8.6394,0.27906,NaN,4.619,75.14,638.14,571.41,2.916,-0.92418
0,3.6286,48.1,8.3315,1.6943,NaN,5.081,73.46,644.3,581.06,2.967,-0.6949
0,-54.046,38.722,6.6695,-0.24416,NaN,4.046,75.81,618.5,561.88,2.653,-1.154
0.373,-8.4984,23.67,4.9492,0.57811,NaN,2.918,82.5,621.6,570.54,2.183,-0.94505
0,-56.147,30.252,7.5943,-0.51625,NaN,3.34,80.1,621.8,543.16,2.175,-1.6155
0,-54.715,18.2,5.5026,-0.87486,0.38866,1.249,88.3,590.62,529.02,2.012,-1.9737
0,-47.553,22.828,6.0447,-0.52696,NaN,1.077,87.6,578.74,526.55,2.609,-2.0371
3.82,-60.158,25.262,7.7136,-0.65903,0.85313,2.536,83.8,614.51,525.73,1.957,-2.0582
129.7,-66.364,18.733,3.8777,2.4245,0.53974,2.18,85.7,612.71,572.28,2.16,-0.90331
229.1,-66.842,10.616,2.5663,4.9491,0.51819,1.789,88.4,614.62,574.03,1.424,-0.86159
324,-65.027,26.567,6.1315,8.2279,0.51153,2.569,86.1,632.85,587.26,3.029,-0.5493
354.3,-50.895,27.657,6.674,9.5274,0.50113,2.297,87.5,630.82,587.26,3.451,-0.5493
489.1,-57.006,29.853,8.0596,13.259,0.48189,3.548,84,661.72,594.41,2.697,-0.38318
535.6,-59.68,27.025,3.1507,14.277,0.46386,2.241,85.9,616.82,598.01,3.773,-0.30023
543.9,-55.097,39.542,1.3126,14.941,0.46042,3.372,78.52,610.92,603.44,3.954,-0.17596
515.9,-54.237,30.594,-0.92024,13.86,0.46924,3.69,75.15,597.95,605.26,2.838,-0.13457
461.3,-55.288,57.462,-12.195,12.73,0.48573,5.117,62.41,548.76,616.25,4.07,0.11337
404.5,-57.484,68.231,-5.0171,11.572,0.48094,4.778,68.04,584.29,607.08,4.959,-0.093199
309.6,-61.399,47.859,-5.9341,8.1844,0.50233,5.363,62.58,559.75,603.44,3.059,-0.17596
198,-60.444,98.541,-10.898,6.3528,0.54949,5.24,63.15,560.04,598.91,6.314,-0.27951
103,-63.5,89.819,-10.751,3.3448,0.59369,4.727,64.79,554.41,593.52,6.191,-0.40393
26.2,-66.078,57.147,-15.44,0.051592,0.70824,4.618,58.38,495.77,585.49,3.876,-0.59087
0,-66.269,47.307,-10.122,-0.82045,NaN,3.149,65.85,504.33,562.74,3.903,-1.1331
0,-69.324,30.718,-12.814,-1.4506,NaN,4.311,47.38,393.8,548.22,1.869,-1.4894
0,-67.701,36.744,-2.9391,-0.95621,NaN,2.561,68.99,506.8,529.84,2.873,-1.9526
0,-63.882,31.964,1.8151,-0.84917,NaN,2.852,70.23,526.68,507.12,2.09,-2.5456
0,-64.455,47.863,-0.90814,-0.49366,NaN,4.43,60.29,505.3,513.54,2.482,-2.3758
0,-62.64,44.586,2.9805,-0.42523,0.1969,3.731,65.85,525.47,497.6,2.409,-2.8009
0,-61.017,31.332,1.4287,-0.79709,NaN,3.578,63.75,503.26,483.58,1.635,-3.1853
0,-66.842,61.825,4.3133,-0.019849,NaN,4.008,68.92,560.79,534.81,3.74,-1.8261
0,-62.736,97.839,-35.675,-0.016116,NaN,7.35,34.83,357.26,557.58,4.011,-1.2587
1.43,-60.444,21.31,-1.6791,-1.111,0.93703,5.088,56.24,493.51,529.02,1.065,-1.9737
117.1,-64.836,67.431,-34.194,2.4119,0.58372,7.834,34.26,363.22,614.4,3.066,0.07209
225,-61.208,119.49,-61.876,6.2457,0.53076,6.112,43.86,413.2,613.49,6.958,0.051445
333.9,-59.012,133.46,-70.459,9.5318,0.49721,6.376,42.24,405.25,616.25,7.521,0.11337
437.6,-50.704,69.589,-37.884,11.809,0.4753,6.242,43.12,409.89,619.94,4.062,0.19586
536.3,-48.222,88.15,-21.994,15.635,0.45937,4.915,61.1,529.73,608.9,6.257,-0.051848
624.8,-40.201,113.76,-34.671,18.722,0.44708,6.086,53.87,506.59,620.87,6.833,0.21647
654.4,-33.516,54.575,-16.824,18.58,0.44683,8.59,47.8,533.46,675.38,2.67,1.3837
243.6,-40.964,41.474,-7.3358,6.6793,0.46344,9.2,50.27,584.63,673.41,1.861,1.343
187.9,-35.14,49.346,-1.7975,5.6506,0.48968,9.95,52,636,656.83,1.943,0.9963
144.5,-28.551,61.333,0.76021,5.0225,0.5105,8.02,59.77,641.74,635.83,2.896,0.54563
457,-20.053,164.57,22.067,17.591,0.46674,7.666,65.6,687.56,624.58,7.892,0.29887
331.7,-24.922,207.69,22.502,15.148,0.47879,7.396,65.23,671.19,621.8,10.26,0.23708
170.1,-38.768,194.07,24.803,9.879,0.50567,8.09,63.78,688.06,624.58,8.8,0.29887
48.95,-38.291,142.29,22.582,4.9518,0.51773,7.399,67.04,689.96,616.25,6.9,0.11337
18.07,-36.381,100.3,22.755,2.9547,0.32297,6.35,72.93,698.43,604.35,5.447,-0.15526
0,-44.402,121.8,6.4199,2.3646,0.094719,6.562,64.6,627.76,605.26,6.426,-0.13457
0,-48.126,137.26,43.158,3.7319,NaN,5.662,78.15,713.67,590.83,7.913,-0.4662
0,-50.991,85.018,26.175,1.6983,0.2785,4.823,80.3,691.74,585.49,5.548,-0.59087
0,-52.614,151.09,36.419,3.8054,0.22087,4.969,77.28,672.54,588.15,9.72,-0.52852
0,-56.052,115.64,26.413,2.426,NaN,4.29,78.68,652.99,580.18,8.17,-0.71572
0,-48.985,103.77,26.434,2.2912,0.49375,4.159,80.5,661.99,584.6,7.693,-0.61167
0,-45.643,111.01,35.636,2.8494,0.092841,4.17,82.8,681.43,582.83,8.14,-0.65328
0,-42.397,98.211,40.555,2.7185,NaN,3.544,87.6,689.88,574.03,7.884,-0.86159
16.06,-48.603,99.146,39.136,2.9829,0.5519,3.473,87.4,684.87,578.42,8.28,-0.75737
38.29,-50.704,73.836,26.07,2.4681,0.56686,3.33,86.2,668.68,574.9,6.261,-0.84074
166.8,-53.378,110.76,45.786,7.6158,0.49653,3.358,88.7,689.44,585.49,9.92,-0.59087
276.1,-51.373,60.717,24.031,8.7302,0.47738,3.702,87.2,694.42,587.26,5.051,-0.5493
447.6,-47.362,84.839,28.969,14.501,0.45877,3.758,85.6,684.37,594.41,7.253,-0.38318
525.1,-45.07,88.068,19.884,16.587,0.44551,4.37,80.2,669.35,604.35,6.89,-0.15526
379.7,-41.442,23.687,1.2851,10.247,0.44505,5.846,70.44,651.51,633,1.564,0.484
528.8,-38.386,75.317,2.594,16.032,0.43745,6.956,65.18,650.77,636.77,4.173,0.56616
463.8,-35.617,62.466,4.8908,13.979,0.45242,7.302,64.91,663.62,629.25,3.205,0.40177
402.6,-35.522,68.937,5.3473,12.451,0.46112,7.375,65.08,668.69,634.89,3.563,0.52509
364.8,-37.145,71.257,7.3605,11.461,0.46147,7.347,66.28,679.72,634.89,3.698,0.52509
328.3,-38.291,92.263,11.734,11.115,0.47706,6.678,68.87,674.61,622.72,5.093,0.25768
227,-41.346,121.09,22.295,9.2821,0.50641,7.366,68.41,702.47,618.09,5.951,0.15462
125.3,-43.256,95.549,22.776,5.6524,0.54001,7.437,71.01,732.72,624.58,4.744,0.29887
32.94,-46.694,87.991,18.591,2.6186,0.64428,7.956,67.86,725.44,621.8,4.04,0.23708
0,-52.328,60.823,10.13,0.52541,NaN,7.133,66.95,676.6,598.01,2.903,-0.30023
0,-51.564,53.385,8.6571,0.29559,NaN,6.844,68.34,677.1,605.26,2.714,-0.13457
0,-46.121,68.561,10.495,0.9291,NaN,6.363,68.49,656.5,589.94,3.551,-0.48697
0,-48.317,75.996,7.7212,0.99864,NaN,6.15,67.63,638.8,597.11,4.171,-0.32096
0,-47.744,68.458,7.4828,0.79542,NaN,5.306,70.64,629.34,589.04,4.182,-0.50774
0,-46.503,53.885,9.7138,0.48227,NaN,5.38,72.93,653.1,584.6,3.194,-0.61167
0,-47.171,20.809,4.5362,-0.61571,NaN,7.692,66.84,701.8,588.15,0.899,-0.52852
0,-48.603,76.554,4.9908,0.92927,NaN,9.09,56.74,654.99,618.09,3.046,0.15462
0,-48.508,91.547,-9.6781,0.94109,NaN,8.71,49.56,557.61,615.33,3.777,0.09273
4.98,-53.091,47.112,0.75338,-0.0069271,0.7103,6.44,62.22,599.57,592.62,2.44,-0.42468
131,-50.131,46.164,-11.198,3.2677,0.51464,10.53,39.95,507.93,654.9,1.716,0.95542
240.1,-47.84,53.858,-18.727,6.4147,0.48143,8.28,45.18,493.74,654.9,2.617,0.95542
340,-47.171,100.6,-27.335,10.327,0.47352,9.14,44.96,520.76,659.73,4.43,1.0576
435.5,-46.025,91.444,-26.243,12.826,0.45644,9.47,43.5,515.17,665.57,3.93,1.18
504,-42.492,44.932,-17.484,13.793,0.44978,6.926,48.79,486.13,640.56,2.55,0.64825
548.8,-37.336,94.489,-41.332,15.928,0.44397,8.72,40.05,450.92,661.67,4.417,1.0984
568.3,-40.296,168.2,-62.422,17.879,0.43227,10,39.52,484.98,683.3,7.089,1.5464
539,-44.497,16.797,-7.051,14.225,0.44433,8.66,43.71,490.13,680.32,0.835,1.4854
500.4,-42.015,117.26,-30.847,15.368,0.44707,7.385,50.29,517.08,632.06,6.042,0.46345
421.4,-42.874,97.336,-19.063,12.886,0.45919,7.244,53.6,545.82,630.19,5.089,0.42234
321.9,-46.407,91.008,-16.522,9.8728,0.47896,6.537,57.14,554.31,625.52,5.226,0.31946
209.2,-46.598,91.766,-11.503,6.8511,0.51462,7.01,57.03,571.51,624.58,4.882,0.29887
107.1,-43.638,126.51,-18.031,4.8505,0.56286,8.45,50.89,562.59,633.94,5.691,0.50455
31.63,-43.638,91.048,-6.8252,2.0372,0.62255,6.2,61.02,578.36,607.99,5.188,-0.072521
0,-43.543,86.861,-3.0601,1.1357,NaN,5.768,63.44,583.61,597.11,5.104,-0.32096
0,-42.492,116.52,-3.021,2.0031,0.089187,7.344,58.21,596.83,608.9,5.637,-0.051848
0,-42.492,98.873,-9.2972,1.3282,NaN,8.1,52.42,565.9,613.49,4.4,0.051445
0,-44.116,132.48,-8.8672,2.2426,NaN,8.98,51.32,588.05,624.58,5.466,0.29887
0,-46.694,148.14,-14.172,2.4619,0.35667,9.36,49.4,580.73,633.94,5.998,0.50455
0,-52.137,161.27,-28.815,2.2657,0.082975,9.92,43.76,534.14,638.66,6.209,0.60722
0,-54.715,144.52,-35.99,1.5182,0.10689,9.52,41.07,488.03,630.19,5.702,0.42234
0,-57.388,157.38,-39.373,1.7101,0.81217,9.37,42.06,494.78,633.94,6.372,0.50455
0,-53.378,206.8,-70.198,2.3478,NaN,10.31,34.26,429.23,636.77,7.618,0.56616
8.07,-57.484,142.82,-45.748,1.3444,0.68303,9.26,39.22,457.96,633.94,5.855,0.50455
128.9,-53.569,177.67,-61.473,5.4029,0.51939,9.59,36.81,439.47,635.83,7.051,0.54563
227.9,-53.569,137.24,-50.509,7.3646,0.49198,9.62,37.18,444.78,648.18,5.593,0.8122
440.1,-25.782,160.33,-45.062,14.939,0.4723,9.83,43.18,523.89,673.41,6.788,1.343
60.9,-7.4481,68.557,-6.3999,3.2613,0.52347,6.99,58.18,582.24,621.8,3.644,0.23708
61.1,8.7849,155.21,-7.8634,6.1281,0.55434,7.884,56.73,603.49,627.38,7.413,0.36063
56.31,12.413,56.193,4.2221,3.643,0.55939,7.241,63.91,650.68,617.17,2.838,0.134
58.8,22.822,88.318,15.415,5.2288,0.59615,7.559,68.43,712,634.89,4.502,0.52509
141.6,21.58,50.869,16.753,6.5109,0.54115,7.85,73.87,784.01,630.19,2.453,0.42234
202.7,18.907,85.329,30.247,9.5118,0.52092,7.438,76.41,788.49,633.94,4.408,0.50455
184.3,19.766,49.428,17.807,7.6533,0.5031,6.37,79.68,764.13,628.32,2.953,0.3812
198.7,27.692,11.837,4.4942,6.8471,0.49785,8.28,75.92,829.67,653.94,0.576,0.93497
203.3,-21.867,43.741,13.631,6.7366,0.45816,9.21,71.04,826.73,671.44,1.977,1.3023
33.61,-36.858,60.077,26.266,2.344,0.55454,6.99,80.6,806.61,618.09,3.138,0.15462
21.23,-28.933,86.22,37.98,3.2864,0.52812,7.089,80.4,810.09,616.25,4.413,0.11337
0,-38.577,90.47,36.051,2.4809,NaN,8.78,74.02,836.77,621.8,3.777,0.23708
0,-38.1,50.586,11.985,0.69034,NaN,10.03,63.73,783.65,644.36,1.938,0.73026
0,-29.792,20.762,5.3895,-0.1027,0.69401,7.448,71.56,738.95,619.94,1.02,0.19586
0,-49.845,109.49,33.413,2.6251,0.50937,7.762,72.02,759.8,608.9,4.987,-0.051848
0,-51.182,18.829,6.5033,-0.72921,0.15502,4.554,82,693.24,575.78,1.247,-0.81989
0,-54.906,22.846,5.0972,-0.76061,NaN,6.716,69.83,685.81,581.06,1.096,-0.6949
