SW IN,SW OUT,NETSW,Si0,Li0,Lo0,NetLW,H0,E0,B0,energy0,energy_rest0,sublim0,depo0,evapo0,condens0,alphaMod0,SubM0,melt[cm ice eq.day]
171.32,51.395,119.92,23.984,331.67,-315.64,16.037,86.82,-7.0659,-2.3168,189.41,0,1.7431e-05,-8.4548e-06,0,0,0.3,0.00025846,6.0851
330.12,99.035,231.08,46.131,254.35,-311.41,-57.064,52.027,3.8729,2.7298,186.51,-1.4796e-05,2.4312e-06,-7.3509e-06,0,0,0.30001,0.00049716,6.4858
288.76,86.629,202.13,39.92,266.58,-312.59,-46.014,38.533,9.0763,1.4882,165.3,6.7344e-05,1.4036e-07,-1.167e-05,0,0,0.3,0.00042355,5.7472
173.19,51.958,121.24,24.247,307.64,-314.96,-7.3227,20.824,-5.4634,-1.8284,103.2,9.9701e-05,6.945e-06,-4.8778e-09,0,0,0.3,0.00026123,3.6468
319.29,95.787,223.5,44.632,249.63,-310.42,-60.784,44.502,6.3322,3.9424,172.86,2.6187e-05,4.9329e-07,-8.537e-06,0,0,0.30003,0.00048092,6.0242
268.52,80.557,187.97,37.55,266.15,-312.82,-46.667,42.557,7.6671,0.098685,154.07,3.0016e-05,1.8637e-07,-9.9258e-06,0,0,0.30007,0.00040466,5.4028
265.96,79.787,186.17,37.234,267.87,-315.64,-47.763,79.358,3.5465,-2.5388,181.54,0,3.9248e-06,-8.4299e-06,0,0,0.3,0.00040127,6.2431
267.01,80.103,186.91,37.283,272.99,-315.16,-42.176,54.669,-0.52174,-1.1961,160.4,2.6317e-05,4.8034e-06,-4.1407e-06,0,0,0.3,0.0004018,5.6103
203.53,61.06,142.47,28.495,307.82,-315.59,-7.776,70.648,16.691,-1.2485,192.29,1.9417e-06,1.1337e-07,-2.1316e-05,0,0,0.3,0.00030705,6.2636
222.87,66.862,156.01,31.202,292.74,-315.64,-22.896,84.299,11.793,-0.99858,197.01,0,6.8488e-06,-2.1829e-05,0,0,0.3,0.00033625,6.4659
123.82,37.147,86.676,17.335,335.91,-315.64,20.274,67.265,-1.0358,-0.78233,155.06,0,3.8541e-06,-2.5384e-06,0,0,0.3,0.00018678,4.8853
264.61,79.384,185.23,36.298,273.64,-315.05,-41.415,77.357,12.7,0.032482,197.6,2.3059e-05,0,-1.6132e-05,0,0,0.3,0.00039044,6.5974
363.34,109,254.34,50.868,247.1,-314.34,-67.236,90.982,8.9001,0.5849,236.7,4.6284e-05,5.8413e-06,-1.7147e-05,0,0,0.30002,0.00054822,8.0958
223,66.901,156.1,31.218,273.78,-311.5,-37.729,82.146,-1.8934,3.2703,170.68,-8.6299e-06,1.384e-05,-1.1435e-05,0,0,0.3,0.00033629,5.6031
206.5,61.951,144.55,28.911,301.02,-315.64,-14.614,110.38,4.0921,-1.7304,213.77,0,8.5773e-06,-1.3775e-05,0,0,0.3,0.00031155,6.8946
269.06,80.719,188.34,37.669,255.33,-313.95,-58.611,62.692,-23.582,0.80056,131.98,0.00021087,3.0115e-05,-1.5907e-07,0,0,0.3,0.00040138,4.763
143.32,42.995,100.32,20.064,322.99,-315.64,7.3527,71.852,-4.3284,-1.3451,153.79,0,7.6715e-06,-2.1732e-06,0,0,0.3,0.00021621,4.9423
223.65,67.095,156.55,31.23,273.76,-313.75,-39.999,36.318,-8.6294,1.1888,114.2,0.00011765,1.2894e-05,-1.9327e-06,0,0,0.30001,0.00033579,4.0691
174.88,52.463,122.41,24.483,298.17,-314.73,-16.562,72.231,-3.7568,-0.37383,149.47,0.00029623,1.9961e-05,-1.5189e-05,0,0,0.3,0.00026373,4.9177
203.51,61.054,142.46,28.492,311.4,-315.64,-4.2344,121.51,29.822,-1.0938,259.97,0,1.2989e-05,-5.0872e-05,0,0,0.3,0.00030704,8.1683
132.91,39.873,93.037,18.607,315.23,-315.64,-0.40886,69.77,23.004,-0.77301,166.02,0,6.37e-06,-3.5592e-05,0,0,0.3,0.0002005,5.2301
184.65,55.396,129.26,25.851,291.42,-315.59,-24.171,59.152,-1.6528,-0.55258,136.18,6.0718e-05,8.9825e-06,-6.883e-06,0,0,0.3,0.00027858,4.5864
302.68,90.804,211.88,42.364,243.86,-315.35,-71.498,68.348,4.0679,-0.11094,170.32,2.1938e-05,3.2873e-06,-8.4546e-06,0,0,0.3,0.00045342,6.0029
235.09,70.528,164.56,32.913,282.34,-315.64,-33.296,94.432,24.912,-0.52288,217.18,0,1.1052e-06,-3.275e-05,0,0,0.3,0.0003547,7.0697
191.78,57.535,134.25,26.85,300.12,-315.64,-15.514,126.79,7.6063,-0.41052,225.87,0,2.8193e-06,-1.2481e-05,0,0,0.3,0.00028935,7.1406
110.81,33.242,77.566,15.513,324.1,-315.64,8.4679,53.791,-20.387,-0.34415,103.58,0,2.7678e-05,-1.7815e-06,0,0,0.3,0.00016716,3.3693
139.29,41.788,97.504,19.501,307.55,-315.61,-8.0643,60.678,-17.222,-0.27637,113.12,-1.1729e-05,2.2384e-05,-5.0699e-07,0,0,0.3,0.00021014,3.749
109.81,32.944,76.868,15.374,326.22,-315.64,10.588,47.975,-11,-0.27342,108.78,0,1.5927e-05,-1.9535e-06,0,0,0.3,0.00016565,3.5101
174.8,52.441,122.36,24.472,301.3,-315.5,-14.204,77.088,16.442,-0.11025,177.11,2.516e-05,0,-2.0886e-05,0,0,0.3,0.00026373,5.6896
96.535,28.961,67.575,13.515,334.58,-315.64,18.94,67.461,21.447,-0.25576,161.65,0,0,-2.7244e-05,0,0,0.3,0.0001456,4.9486
257.36,77.21,180.15,35.463,252.92,-311.89,-58.966,42.958,3.2992,3.9157,135.89,5.2266e-06,1.3917e-06,-5.5826e-06,0,0,0.30005,0.00037775,4.7235
158.98,47.694,111.29,22.257,306.12,-315.1,-8.9774,103.36,5.0571,-0.80773,187.66,1.6809e-06,7.2081e-06,-1.3632e-05,0,0,0.3,0.00023985,5.9446
144.96,43.489,101.48,20.295,313.53,-315.64,-2.1066,147.16,68.991,-0.94775,294.28,0,0,-8.7639e-05,0,0,0.3,0.0002187,8.9008
225.91,67.774,158.14,31.628,259.92,-315.04,-55.12,76.08,4.392,0.039915,151.9,-6.7552e-05,7.9072e-06,-1.3486e-05,0,0,0.3,0.00033411,5.1762
122.07,36.62,85.448,17.09,322.8,-315.64,7.1598,96.306,19.8,-0.62998,190.99,0,6.6163e-06,-3.1768e-05,0,0,0.3,0.00018415,5.8877
281.03,84.31,196.72,39.011,247.89,-315.45,-67.566,117.46,25.774,-0.23882,233.14,4.143e-05,1.6698e-06,-3.441e-05,0,0,0.3,0.0004198,7.6841
169.67,50.9,118.77,23.753,309.26,-315.48,-6.2199,77.153,40.615,-0.25327,206.31,2.9724e-07,1.2537e-07,-5.1718e-05,0,0,0.3,0.00025553,6.4971
257.56,77.268,180.29,36.059,260.3,-315.64,-55.332,165.57,33.868,-0.35883,287.98,0,2.3788e-06,-4.5401e-05,0,0,0.3,0.00038861,9.1511
145.79,43.737,102.05,20.411,306.52,-315.57,-9.0508,79.835,12.283,-0.18882,164.52,9.7705e-06,5.7709e-06,-2.1374e-05,0,0,0.3,0.00021994,5.2222
101.44,30.433,71.009,14.202,320.18,-315.64,4.5446,53.046,-16.8,-0.27254,97.325,0,2.4711e-05,-3.3701e-06,0,0,0.3,0.00015303,3.1538
162.41,48.723,113.69,22.737,297.21,-315.64,-18.426,139.24,95.122,-0.22689,306.66,0,0,-0.00012083,0,0,0.3,0.00024503,9.2987
110.92,33.277,77.647,15.529,336.83,-315.64,21.197,126.49,44.049,-0.197,253.66,0,0,-5.5956e-05,0,0,0.3,0.00016733,7.5994
113.91,34.173,79.736,15.947,317.38,-315.64,1.743,105.36,10.501,-0.1763,181.22,0,1.004e-05,-2.3379e-05,0,0,0.3,0.00017184,5.5669
155.49,46.647,108.84,21.765,295.04,-315.13,-20.089,67.521,-1.5587,0.53831,133.49,5.2647e-05,3.6683e-06,-1.6883e-06,0,0,0.3,0.00023441,4.3645
91.312,27.393,63.918,12.783,330.14,-315.64,14.504,55.255,-2.9143,-0.372,117.61,0,8.0404e-06,-4.3384e-06,0,0,0.3,0.00013773,3.6888
66.2,19.86,46.34,9.2679,326.33,-315.64,10.689,92.404,20.425,-0.25341,160.34,0,5.9365e-06,-3.1882e-05,0,0,0.3,9.9849e-05,4.7916
39.082,11.724,27.357,5.4714,334.66,-315.64,19.023,92.695,19.614,-0.19641,153.02,0,6.5692e-06,-3.1484e-05,0,0,0.3,5.8925e-05,4.4766
122.33,36.699,85.632,17.126,314.58,-315.64,-1.055,143.2,45.914,-0.16449,256.4,0,1.4031e-06,-5.9728e-05,0,0,0.3,0.00018455,7.7208
140.95,42.286,98.668,19.734,304.47,-315.64,-11.168,104.15,8.9949,-0.14258,180.77,0,1.1197e-07,-1.1538e-05,0,0,0.3,0.00021265,5.6602
145.41,43.624,101.79,20.358,295.51,-315.3,-19.787,84.249,-4.729,0.3316,141.5,-2.7044e-05,9.2907e-06,-3.2835e-06,0,0,0.3,0.0002188,4.5565
151.77,45.533,106.24,20.032,269.01,-312.18,-43.17,31.01,-16.757,3.3771,60.666,0.00013491,2.3791e-05,-2.5047e-06,0,0,0.30002,0.0002138,2.1812
62.761,18.828,43.933,8.7866,332.29,-315.64,16.656,95.719,21.062,-1.1642,167.42,0,6.4694e-06,-3.3224e-05,0,0,0.3,9.4657e-05,5.0036
150.99,45.296,105.69,21.138,296.61,-315.28,-18.668,89.009,30.547,-0.21291,185.23,6.7249e-06,0,-3.8804e-05,0,0,0.3,0.00022774,5.8276
138.57,41.571,96.998,19.392,284,-314.62,-30.617,50.123,-10.969,0.60887,86.752,3.553e-05,2.2232e-05,-8.2981e-06,0,0,0.3,0.00020887,2.9771
26.221,7.8663,18.355,3.6709,327.87,-315.49,12.383,75.876,17.81,-0.62993,120.12,8.4086e-05,1.0601e-05,-3.3226e-05,0,0,0.3,3.9518e-05,3.51
46.477,13.943,32.534,6.5069,326.86,-315.19,11.672,81.178,-6.8767,0.070815,112.07,-4.8586e-05,1.9674e-05,-1.0939e-05,0,0,0.3,7.0092e-05,3.3431
144.49,43.348,101.14,19.474,266.98,-310.12,-43.135,24.23,-6.7774,5.4578,61.445,0.00026318,1.0945e-05,-2.336e-06,0,0,0.30002,0.00020313,2.1287
103.67,31.102,72.572,14.514,296.33,-312.11,-15.783,35.356,-26.901,1.5779,52.308,0.00027537,3.4172e-05,0,0,0,0.3,0.00014891,1.8405
137.79,41.337,96.453,19.291,283.52,-315.45,-31.933,68.484,0.57486,-1.9625,112.33,8.259e-05,3.8719e-06,-4.6021e-06,0,0,0.3,0.00020787,3.7682
157.55,47.265,110.29,22.057,274.59,-314.95,-40.363,77.048,21.124,-0.42759,145.61,1.3507e-05,0,-2.6833e-05,0,0,0.3,0.00023769,4.7419
198.39,59.525,138.87,27.014,245,-310.19,-65.193,30.215,12.191,4.6989,93.765,0.00018595,0,-1.5486e-05,0,0,0.30018,0.00028798,3.2746
190.11,57.036,133.07,25.782,270.91,-312.49,-41.581,26.406,2.2975,1.0826,95.493,0.00011986,5.9457e-07,-3.513e-06,0,0,0.30013,0.00027614,3.3906
124.39,37.317,87.072,17.402,291.27,-315.52,-24.251,22.856,6.996,-2.3823,72.889,4.0668e-05,0,-8.887e-06,0,0,0.30001,0.00018741,2.6143
85.615,25.685,59.931,11.986,318.41,-315.64,2.7732,11.801,7.1937,-1.5866,68.126,0,0,-9.1381e-06,0,0,0.3,0.00012913,2.3047
53.514,16.054,37.46,7.492,352.61,-315.64,36.976,134.77,26.984,-1.0914,227.6,0,3.2414e-06,-3.752e-05,0,0,0.3,8.0703e-05,6.6628
42.041,12.612,29.429,5.8858,340.11,-315.64,24.476,19.627,4.4516,-0.81119,71.286,0,0,-5.6548e-06,0,0,0.3,6.3387e-05,2.1999
93.07,27.921,65.149,13.03,312.49,-315.57,-3.0765,66.912,10.318,-0.57208,125.7,0,2.5718e-06,-1.5678e-05,0,0,0.3,0.00014039,3.9297
60.494,18.148,42.346,8.4691,329.62,-315.39,14.231,70.393,-10.484,-0.20041,107.82,0.00016618,1.5848e-05,-2.5302e-06,0,0,0.3,9.1242e-05,3.286
70.929,21.279,49.65,9.93,319.95,-315.28,4.6694,52.578,-18.53,-0.21067,78.227,0.0003717,2.3926e-05,-3.8742e-07,0,0,0.3,0.00010699,2.4928
