SW IN,SW OUT,NETSW,Si0,Li0,Lo0,NetLW,H0,E0,B0,energy0,energy_rest0,sublim0,depo0,evapo0,condens0,alphaMod0,SubM0,melt[cm ice eq.day]
0.5,0.25003,0.24997,0.024997,289.4,-315.64,-26.238,83.134,25.151,-2.4141,79.858,0,0,-3.1949e-05,0,0,0.50006,1.9636e-07,2.3216
0,0,0,0,291.48,-315.64,-24.157,63.747,30.265,-2.3756,67.48,0,0,-3.8446e-05,0,0,0.50006,0,1.9706
0,0,0,0,290.21,-315.64,-25.43,70.84,38.613,-2.3381,81.684,0,0,-4.905e-05,0,0,0.50005,0,2.3702
0,0,0,0,289.14,-315.64,-26.495,61.455,4.4227,-2.3015,37.082,0,0,-5.6182e-06,0,0,0.50005,0,1.111
0,0,0,0,289.12,-315.64,-26.515,62.314,27.649,-2.2658,61.182,0,0,-3.5122e-05,0,0,0.50005,0,1.7898
0,0,0,0,286.58,-315.64,-29.059,62.238,38.731,-2.231,69.679,0,0,-4.9199e-05,0,0,0.50005,0,2.0286
0,0,0,0,288.54,-315.64,-27.096,54.843,30.781,-2.197,56.331,0,0,-3.9101e-05,0,0,0.50005,0,1.6511
0,0,0,0,288,-315.64,-27.636,57.559,28.149,-2.1639,55.908,0,0,-3.5757e-05,0,0,0.50005,0,1.6382
0,0,0,0,283.96,-315.64,-31.673,71.472,8.4552,-2.1315,46.123,0,0,-1.0741e-05,0,0,0.50005,0,1.3612
0,0,0,0,282.5,-315.64,-33.132,68.503,-2.2741,-2.1,30.997,0,2.8887e-06,0,0,0,0.50005,0,0.93367
42,21.002,20.998,2.0998,282.41,-315.64,-33.229,54.3,6.3632,-2.0692,44.263,0,0,-8.0832e-06,0,0,0.50004,2.256e-05,1.3663
223,111.51,111.49,11.149,284.61,-315.64,-31.024,76.995,5.6639,-2.0391,149.94,0,0,-7.1948e-06,0,0,0.50004,0.0001201,4.6017
444.25,222.14,222.11,22.211,285.32,-315.64,-30.315,94.396,51.892,-2.0096,313.86,0,0,-6.5918e-05,0,0,0.50004,0.00023932,9.5371
652.5,326.28,326.22,32.622,285.05,-315.64,-30.586,90.868,48.819,-1.9805,400.72,0,0,-6.2015e-05,0,0,0.50004,0.00035155,12.28
776.5,388.28,388.22,38.822,283.57,-315.64,-32.066,86.283,39.49,-1.952,441.15,0,0,-5.0164e-05,0,0,0.50004,0.00041837,13.595
921.25,460.66,460.59,46.059,286.27,-315.64,-29.368,83.896,65.953,-1.9241,533.09,0,0,-8.378e-05,0,0,0.50004,0.00049637,16.392
762.75,381.4,381.35,38.135,284.65,-315.64,-30.987,75.953,69.155,-1.8967,455.44,0,0,-8.7847e-05,0,0,0.50004,0.00041096,13.977
677.75,338.9,338.85,33.885,285.57,-315.64,-30.068,91.834,94.817,-1.87,459.68,0,0,-0.00012044,0,0,0.50003,0.00036516,13.976
718.75,359.4,359.35,35.935,284.81,-315.64,-30.826,113.95,124.31,-1.844,529,0,0,-0.00015791,0,0,0.50003,0.00038725,15.989
371,185.51,185.49,18.549,284.02,-315.64,-31.618,74.436,83.406,-1.8186,291.35,0,0,-0.00010595,0,0,0.50003,0.00019986,8.7933
200.5,100.26,100.24,10.024,284.93,-315.64,-30.712,75.465,92.479,-1.794,225.66,0,0,-0.00011747,0,0,0.50003,0.00010797,6.6991
158.5,79.254,79.246,7.9246,283.95,-315.64,-31.689,139.63,170.86,-1.7701,348.35,0,0,-0.00021704,0,0,0.50003,8.5341e-05,10.1
77,38.502,38.498,3.8498,283.03,-315.64,-32.608,136.27,168.05,-1.7468,304.61,0,0,-0.00021347,0,0,0.50003,4.1422e-05,8.7507
14,7.0003,6.9997,0.69997,279.41,-315.64,-36.224,115.98,138.53,-1.724,222.86,0,0,-0.00017597,0,0,0.50002,7.4715e-06,6.3552
0.25,0.12501,0.12499,0.012499,277.17,-315.64,-38.462,107.05,128.94,-1.7018,195.94,0,0,-0.00016379,0,0,0.50002,6.1652e-08,5.5758
0,0,0,0,273.22,-315.64,-42.417,69.647,81.271,-1.6801,106.82,0,0,-0.00010324,0,0,0.50002,0,3.0608
0,0,0,0,270.56,-315.64,-45.074,60.458,69.278,-1.6588,83.003,0,0,-8.8003e-05,0,0,0.50002,0,2.3883
0,0,0,0,270.19,-315.64,-45.452,57.917,66.388,-1.638,77.216,0,0,-8.4333e-05,0,0,0.50002,0,2.2244
0,0,0,0,268.95,-315.64,-46.683,52.213,59.23,-1.6176,63.143,0,0,-7.5239e-05,0,0,0.50002,0,1.8269
0,0,0,0,267.78,-315.64,-47.853,46.049,51.801,-1.5976,48.4,0,0,-6.5803e-05,0,0,0.50002,0,1.4104
0,0,0,0,267.74,-315.64,-47.894,45.601,51.373,-1.5781,47.502,0,0,-6.5259e-05,0,0,0.50002,0,1.3845
0,0,0,0,266.8,-315.64,-48.836,44.682,49.777,-1.559,44.065,0,0,-6.3231e-05,0,0,0.50002,0,1.287
0,0,0,0,265.65,-315.64,-49.983,47.955,53.18,-1.5402,49.611,0,0,-6.7554e-05,0,0,0.50002,0,1.443
0,0,0,0,267.55,-315.64,-48.085,65.964,74.268,-1.5219,90.625,0,0,-9.4342e-05,0,0,0.50001,0,2.5994
11,5.5001,5.4999,0.54999,267.44,-315.64,-48.198,69.192,77.551,-1.5039,101.99,0,0,-9.8512e-05,0,0,0.50001,5.8549e-06,2.9351
192.75,96.377,96.373,9.6373,266.67,-315.64,-48.968,67.209,74.161,-1.4862,177.65,0,0,-9.4206e-05,0,0,0.50001,0.0001038,5.3253
399.75,199.88,199.87,19.987,266.51,-315.64,-49.13,73.323,78.58,-1.4688,281.19,0,0,-9.982e-05,0,0,0.50001,0.00021536,8.5375
519.75,259.88,259.87,25.987,266.47,-315.64,-49.162,62.844,62.802,-1.4516,308.91,0,0,-7.9777e-05,0,0,0.50001,0.00028003,9.4884
613.5,306.76,306.74,30.674,267.2,-315.64,-48.438,62.919,59.605,-1.4346,348.72,0,0,-7.5715e-05,0,0,0.50001,0.00033055,10.743
724.5,362.25,362.25,36.225,268.11,-315.64,-47.525,71.669,66.984,-1.4178,415.73,0,0,-8.5089e-05,0,0,0.50001,0.00039037,12.79
730,365,365,36.5,268.55,-315.64,-47.089,72.342,64.041,-1.4013,416.39,0,0,-8.135e-05,0,0,0.5,0.00039334,12.815
870.75,435.38,435.37,43.537,269.38,-315.64,-46.257,54.52,45.029,-1.3851,443.74,0,0,-5.72e-05,0,0,0.5,0.00046919,13.785
731.5,365.75,365.75,36.575,269.38,-315.64,-46.261,55.85,47.213,-1.3692,384.61,0,0,-5.9974e-05,0,0,0.5,0.00039415,11.92
450.25,225.12,225.13,22.513,269.85,-315.64,-45.784,56.436,49.146,-1.3536,261.06,0,0,-6.243e-05,0,0,0.5,0.00024258,8.0376
446.75,223.37,223.38,22.338,272.06,-315.64,-43.58,57.991,45.822,-1.3386,259.93,0,0,-5.8207e-05,0,0,0.5,0.00024069,8.0006
256.75,128.37,128.38,12.838,272.22,-315.64,-43.413,59.223,50.997,-1.3238,181.02,0,0,-6.478e-05,0,0,0.49999,0.0001383,5.5061
114,56.999,57.001,5.7001,271.73,-315.64,-43.906,58.929,43.779,-1.3095,108.79,0,0,-5.5612e-05,0,0,0.49999,6.1365e-05,3.2668
42.25,21.125,21.125,2.1125,275.56,-315.64,-40.073,61.262,7.4669,-1.2956,46.373,0,0,-9.4851e-06,0,0,0.49999,2.2697e-05,1.4043
0.25,0.125,0.125,0.0125,283.69,-315.64,-31.947,86.934,-6.9697,-1.2819,46.848,0,8.8536e-06,0,0,0,0.49999,6.1662e-08,1.3581
0,0,0,0,285.8,-315.64,-29.834,145.28,-10.284,-1.2686,103.9,0,1.3064e-05,0,0,0,0.49999,0,2.9667
0,0,0,0,284.66,-315.64,-30.972,194.09,-79.545,-1.2555,82.315,0,0.00010105,0,0,0,0.49999,0,2.3575
0,0,0,0,286.18,-315.64,-29.453,245,-112.64,-1.2426,101.67,0,0.00014308,0,0,0,0.49999,0,2.903
0,0,0,0,288.13,-315.64,-27.505,166.56,-75.761,-1.2299,62.062,0,9.6239e-05,0,0,0,0.49999,0,1.7855
0,0,0,0,287.96,-315.64,-27.675,227.91,-103.3,-1.2175,95.717,0,0.00013122,0,0,0,0.49999,0,2.7345
0,0,0,0,289.25,-315.64,-26.382,196.73,2.1297,-1.2053,171.28,0,0,-2.7054e-06,0,0,0.49998,0,4.8656
0,0,0,0,292.59,-315.64,-23.043,232.62,47.889,-1.1933,256.27,0,0,-6.0833e-05,0,0,0.49998,0,7.2631
0,0,0,0,294.5,-315.64,-21.136,241.19,41.816,-1.1815,260.69,0,0,-5.3119e-05,0,0,0.49998,0,7.3872
0,0,0,0,293.37,-315.64,-22.263,247.45,31.589,-1.17,255.6,0,0,-4.0127e-05,0,0,0.49998,0,7.2434
37.25,18.624,18.626,1.8626,292.77,-315.64,-22.871,238.34,55.864,-1.1586,286.94,0,0,-7.0964e-05,0,0,0.49998,2.0003e-05,8.1796
207.25,103.62,103.63,10.363,295.4,-315.64,-20.233,292.97,200.28,-1.1473,565.13,0,0,-0.00025441,0,0,0.49998,0.00011162,16.267
231,115.49,115.51,11.551,293.74,-315.64,-21.9,254.48,211.21,-1.1362,546.61,0,0,-0.0002683,0,0,0.49997,0.00012443,15.778
358.25,179.11,179.14,17.914,293.72,-315.64,-21.916,201.26,174,-1.1252,513.44,0,0,-0.00022103,0,0,0.49997,0.00019301,15.021
469.25,234.61,234.64,23.464,294.78,-315.64,-20.858,222.08,189.49,-1.1142,600.78,0,0,-0.00024071,0,0,0.49996,0.00025284,17.641
553,276.48,276.52,27.652,295.17,-315.64,-20.462,202.81,170.72,-1.1034,600.84,0,0,-0.00021686,0,0,0.49996,0.00029798,17.761
612.5,306.22,306.28,30.628,295.03,-315.64,-20.602,198.35,162.71,-1.0927,615.02,0,0,-0.00020669,0,0,0.49995,0.00033005,18.244
645.5,322.71,322.79,32.279,295.38,-315.64,-20.259,230.91,186.67,-1.0821,686.74,0,0,-0.00023712,0,0,0.49994,0.00034784,20.314
561.5,280.71,280.79,28.079,293.86,-315.64,-21.774,186.12,147.32,-1.0717,563.3,0,0,-0.00018714,0,0,0.49993,0.00030257,16.713
700.75,350.32,350.43,35.043,293.43,-315.64,-22.205,185.81,122.36,-1.0615,600.28,0,0,-0.00015543,0,0,0.49993,0.00037763,17.952
628.25,314.07,314.18,31.418,293.47,-315.64,-22.168,194.08,115.02,-1.0514,568.64,0,0,-0.00014611,0,0,0.49992,0.00033856,16.957
455.25,227.58,227.67,22.767,293.58,-315.64,-22.055,153.06,117.85,-1.0415,452.72,0,0,-0.0001497,0,0,0.49991,0.00024532,13.443
199.5,99.729,99.771,9.9771,293.86,-315.64,-21.781,220.6,151.46,-1.0319,439.04,0,0,-0.00019239,0,0,0.4999,0.00010746,12.696
37.75,18.871,18.879,1.8879,292.95,-315.64,-22.689,226.66,138.03,-1.0227,357.97,0,0,-0.00017534,0,0,0.49989,2.0276e-05,10.18
0.25,0.12497,0.12503,0.012503,258.06,-315.64,-57.572,204.16,52.055,-1.0137,197.74,0,0,-6.6125e-05,0,0,0.49988,6.1692e-08,5.6072
0,0,0,0,258.27,-315.64,-57.366,194.72,85.577,-1.0049,221.92,0,0,-0.00010871,0,0,0.49988,0,6.2887
0,0,0,0,256.44,-315.64,-59.199,184.26,30.791,-0.99619,154.86,0,0,-3.9113e-05,0,0,0.49987,0,4.3966
0,0,0,0,254.16,-315.64,-61.482,199.09,-1.031,-0.98765,135.59,0,1.3097e-06,0,0,0,0.49987,0,3.8527
0,0,0,0,252.05,-315.64,-63.585,216.39,-29.225,-0.97923,122.6,0,3.7125e-05,0,0,0,0.49986,0,3.486
0,0,0,0,253.73,-315.64,-61.903,194.92,28.426,-0.97094,160.47,0,0,-3.6109e-05,0,0,0.49986,0,4.5543
0,0,0,0,253.25,-315.64,-62.383,205.18,93.285,-0.96277,235.12,0,0,-0.0001185,0,0,0.49986,0,6.6598
0,0,0,0,252.22,-315.64,-63.42,202.3,48.762,-0.95472,186.69,0,0,-6.1942e-05,0,0,0.49985,0,5.2934
0,0,0,0,248.24,-315.64,-67.394,236,-79.084,-0.94679,88.579,0,0.00010046,0,0,0,0.49985,0,2.5255
0,0,0,0,247.14,-315.64,-68.496,229.09,-92.355,-0.93898,67.296,0,0.00011732,0,0,0,0.49984,0,1.9249
46,22.993,23.007,2.3007,244.24,-315.64,-71.398,203.96,-114.27,-0.93127,38.062,0,0.00014516,0,0,0,0.49984,2.4725e-05,1.1649
257,128.46,128.54,12.854,236.55,-315.64,-79.085,182.8,-158.08,-0.92364,60.391,0,0.00020081,0,0,0,0.49984,0.00013847,2.0923
487.5,243.67,243.83,24.383,234.99,-315.64,-80.649,119.35,-107.11,-0.91594,150.12,0,0.00013606,0,0,0,0.49984,0.00026274,4.9485
693.5,346.63,346.87,34.687,238.06,-315.64,-77.572,96.416,-80.107,-0.90818,250.01,0,0.00010176,0,0,0,0.49983,0.0003738,8.0568
853.75,426.72,427.03,42.703,242.78,-315.64,-72.858,185.82,-130.45,-0.90037,365.93,0,0.00016571,0,0,0,0.49982,0.00046019,11.553
963.75,481.69,482.06,48.206,245.34,-315.64,-70.299,204.78,-119.94,-0.89256,447.51,0,0.00015235,0,0,0,0.49981,0.00051951,14.009
1015.8,507.69,508.11,50.811,247.1,-315.64,-68.537,225.29,-116.72,-0.88477,496.45,0,0.00014827,0,0,0,0.49979,0.00054759,15.463
1004.8,502.17,502.63,50.263,252.25,-315.64,-63.389,222.21,-86.247,-0.87706,524.06,0,0.00010956,0,0,0,0.49977,0.00054168,16.226
932,465.77,466.23,46.623,254.06,-315.64,-61.576,231.82,-79.868,-0.86948,509.12,0,0.00010146,0,0,0,0.49975,0.00050245,15.702
804.5,402.03,402.47,40.247,250.87,-315.64,-64.765,149.99,-66.622,-0.86207,379.97,0,8.4629e-05,0,0,0,0.49973,0.00043373,11.878
624,311.82,312.18,31.218,252.26,-315.64,-63.373,158.33,-67.571,-0.85487,307.49,0,8.5834e-05,0,0,0,0.49971,0.00033641,9.579
409.5,204.62,204.88,20.488,249.65,-315.64,-65.99,143.81,-67.118,-0.84792,194.24,0,8.5259e-05,0,0,0,0.49969,0.00022075,6.0814
194,96.937,97.063,9.7063,249.33,-315.64,-66.307,113.71,-65.123,-0.84123,68.799,0,8.2725e-05,0,0,0,0.49968,0.00010455,2.2383
40,19.987,20.013,2.0013,249.68,-314.93,-65.254,105.49,-58.269,0.019278,0,-0.0003936,7.4019e-05,0,0,0,0.49967,0,0.055873
0.25,0.12492,0.12508,0.012508,248.37,-313.2,-64.831,125.86,-63.261,2.1185,0,-0.00057912,8.0359e-05,0,0,0,0.49967,0,-0.059459
0,0,0,0,246.67,-314.39,-67.718,158.53,-91.442,0.6278,0.0018848,0.0014112,0.00011616,0,0,0,0.49967,0,-0.017657
0,0,0,0,243.14,-312.99,-69.847,165.99,-98.445,2.3041,0,-0.0005675,0.00012505,0,0,0,0.49967,0,-0.065025
0,0,0,0,243.82,-315.48,-71.666,209.29,-136.86,-0.76694,0,-0.00038846,0.00017385,0,0,0,0.49967,0,0.021592
0,0,0,0,241.61,-311.53,-69.919,145.24,-79.367,4.0445,0,-0.00058157,0.00010082,0,0,0,0.49967,0,-0.11416
0,0,0,0,246,-315.34,-69.348,126.77,-56.746,-0.67066,0.0018075,0.0016432,7.2084e-05,0,0,0,0.49967,0,0.01897
0,0,0,0,250.91,-315.64,-64.727,105.45,-9.9757,-1.0196,29.724,0,1.2672e-05,0,0,0,0.49967,0,0.86727
0,0,0,0,241.89,-312.06,-70.175,152.44,-85.598,3.3336,0.0019374,0.0014749,0.00010873,0,0,0,0.49967,0,-0.093985
0,0,0,0,242.13,-311.58,-69.447,149.17,-83.589,3.8641,0,-0.00039412,0.00010618,0,0,0,0.49966,0,-0.10903
0,0,0,0,244.11,-312.09,-67.981,123.64,-58.819,3.1596,0,-0.00018011,7.4717e-05,0,0,0,0.49966,0,-0.089172
43,21.486,21.514,2.1514,248.6,-315.64,-67.041,101.89,-36.664,-1.205,16.342,0,4.6574e-05,0,0,0,0.49966,2.3116e-05,0.55567
252,125.91,126.09,12.609,252.57,-315.64,-63.071,78.284,-8.7898,-1.1869,118.71,0,1.1166e-05,0,0,0,0.49966,0.00013583,3.738
482.75,241.21,241.54,24.154,254.83,-315.64,-60.811,47.096,-3.8091,-1.1692,198.69,0,4.8386e-06,0,0,0,0.49965,0.00026027,6.3195
690.25,344.88,345.37,34.537,255.15,-315.64,-60.484,26.768,-6.3831,-1.1519,269.58,0,8.1084e-06,0,0,0,0.49964,0.00037218,8.6117
852.5,425.93,426.57,42.657,252.82,-315.64,-62.815,0,-0,-1.1348,319.96,0,0,0,0,0,0.49962,0.0004597,10.261
964.25,481.74,482.51,48.251,253.12,-315.64,-62.516,11.562,-5.129,-1.2725,376.9,0,6.5153e-06,0,0,0,0.4996,0.00051999,12.029
1013,506.07,506.93,50.693,264.38,-315.64,-51.258,15.027,0.23839,-1.2527,418.99,0,0,-3.0283e-07,0,0,0.49958,0.0005463,13.285
1001.5,500.3,501.2,50.12,260.44,-315.64,-55.199,33.058,2.7016,-1.2335,430.41,0,0,-3.4319e-06,0,0,0.49955,0.00054013,13.59
928.25,463.68,464.57,46.457,259.15,-315.64,-56.488,21.939,-0.43865,-1.2148,381.91,0,5.5721e-07,0,0,0,0.49952,0.00050065,12.118
797.75,398.47,399.28,39.928,259.62,-315.64,-56.021,69.066,14.536,-1.1967,385.74,0,0,-1.8464e-05,0,0,0.49949,0.00043028,12.042
616.5,307.92,308.58,30.858,255.75,-315.64,-59.889,65.747,-3.2077,-1.1792,279.19,0,4.0747e-06,0,0,0,0.49946,0.00033252,8.7797
399.5,199.53,199.97,19.997,258.3,-315.64,-57.342,57.344,6.2447,-1.1623,185.06,0,0,-7.9326e-06,0,0,0.49944,0.00021546,5.8174
183.75,91.769,91.981,9.1981,258.17,-315.64,-57.469,62.372,31.899,-1.1462,118.44,0,0,-4.0521e-05,0,0,0.49943,9.9057e-05,3.6329
29.5,14.733,14.767,1.4767,257.17,-315.64,-58.467,80.06,54.874,-1.1306,88.626,0,0,-6.9705e-05,0,0,0.49942,1.5833e-05,2.5737
0,0,0,0,247.9,-312.4,-64.501,89.368,-28.224,3.3562,0,-0.00014335,3.5853e-05,0,0,0,0.49941,0,-0.094704
0,0,0,0,248.66,-314.57,-65.905,93.003,-27.385,0.28961,0.0020013,0.0011702,3.4788e-05,0,0,0,0.49941,0,-0.0081134
0,0,0,0,247.56,-312.33,-64.775,115.68,-54.281,3.3781,0,-0.0001186,6.8952e-05,0,0,0,0.49941,0,-0.095333
0,0,0,0,247.29,-315.64,-68.343,144.43,-73.425,-1.2648,1.398,0,9.3271e-05,0,0,0,0.49941,0,0.075117
0,0,0,0,245.95,-315.64,-69.686,191.59,-101.27,-1.2453,19.395,0,0.00012864,0,0,0,0.49941,0,0.58226
0,0,0,0,246.38,-315.64,-69.254,161.04,-83.36,-1.2264,7.198,0,0.00010589,0,0,0,0.4994,0,0.23765
0,0,0,0,245.71,-315.64,-69.923,186.41,-97.149,-1.208,18.128,0,0.00012341,0,0,0,0.4994,0,0.54548
0,0,0,0,251.46,-315.64,-64.172,174.25,-12.008,-1.1902,96.884,0,1.5253e-05,0,0,0,0.4994,0,2.7666
0,0,0,0,258.08,-315.64,-57.557,178.07,123.11,-1.1729,242.45,0,0,-0.00015639,0,0,0.49939,0,6.8726
0,0,0,0,254.1,-315.64,-61.537,189.63,16.623,-1.156,143.56,0,0,-2.1116e-05,0,0,0.49937,0,4.0824
42,20.973,21.027,2.1027,255.11,-315.64,-60.523,188.33,-4.1414,-1.1396,141.45,0,5.2608e-06,0,0,0,0.49935,2.258e-05,4.0818
248.75,124.21,124.54,12.454,253.6,-315.64,-62.037,209.93,-36.082,-1.1237,222.77,0,4.5834e-05,0,0,0,0.49934,0.00013415,6.6673
479,239.17,239.83,23.983,255.22,-315.64,-60.42,174.87,24.076,-1.108,353.26,0,0,-3.0583e-05,0,0,0.49932,0.00025841,10.673
686,342.51,343.49,34.349,254.81,-315.64,-60.824,157.14,-9.4332,-1.0925,394.93,0,1.1983e-05,0,0,0,0.49928,0.00037015,12.141
849.25,423.98,425.27,42.527,255.83,-315.64,-59.806,140.1,-35.157,-1.0772,426.8,0,4.4659e-05,0,0,0,0.49924,0.00045829,13.27
957.25,477.85,479.4,47.94,261.13,-315.64,-54.502,134.1,75.615,-1.0622,585.62,0,0,-9.6052e-05,0,0,0.49919,0.00051664,17.902
995.75,497,498.75,49.875,260.94,-315.64,-54.701,174.29,96.422,-1.0475,663.84,0,0,-0.00012248,0,0,0.49912,0.0005375,20.163
995,496.53,498.47,49.847,260.56,-315.64,-55.078,199.04,98.572,-1.0332,690.13,0,0,-0.00012521,0,0,0.49903,0.00053719,20.904
946.75,472.36,474.39,47.439,263.12,-315.64,-52.522,189.71,126.21,-1.0192,689.32,0,0,-0.00016032,0,0,0.49892,0.00051124,20.813
705.5,351.91,353.59,35.359,261.53,-315.64,-54.111,167.86,118.82,-1.0057,549.79,0,0,-0.00015093,0,0,0.49881,0.00038103,16.535
411.25,205.1,206.15,20.615,260.8,-315.64,-54.833,121.3,91.248,-0.99269,342.26,0,0,-0.00011591,0,0,0.49871,0.00022212,10.265
151.75,75.67,76.08,7.608,259.24,-315.64,-56.4,73.681,69.52,-0.9803,154.29,0,0,-8.831e-05,0,0,0.49865,8.1918e-05,4.5948
69.5,34.654,34.846,3.4846,258.16,-315.64,-57.473,91.249,80.278,-0.96845,144.45,0,0,-0.00010198,0,0,0.49862,3.7475e-05,4.2004
15.5,7.7282,7.7718,0.77718,255.38,-315.64,-60.256,108.18,76.472,-0.95697,130.43,0,0,-9.7142e-05,0,0,0.49859,8.2931e-06,3.7284
0,0,0,0,295.52,-315.64,-20.118,107.62,47.775,-0.94581,134.33,0,0,-6.0689e-05,0,0,0.49857,0,3.816
0,0,0,0,298.28,-315.64,-17.352,107.35,71.746,-0.93495,160.81,0,0,-9.1138e-05,0,0,0.49854,0,4.5629
0,0,0,0,295.94,-315.64,-19.697,76.113,29.303,-0.92435,84.795,0,0,-3.7223e-05,0,0,0.49851,0,2.4181
0,0,0,0,297.54,-315.64,-18.098,57.271,38.2,-0.914,76.46,0,0,-4.8525e-05,0,0,0.49849,0,2.1827
0,0,0,0,298.77,-315.64,-16.864,115.18,92.004,-0.90389,189.42,0,0,-0.00011687,0,0,0.49847,0,5.3688
0,0,0,0,299.58,-315.64,-16.06,98.049,77.556,-0.89402,158.65,0,0,-9.8518e-05,0,0,0.49843,0,4.5007
0,0,0,0,297.13,-315.64,-18.509,109.95,81.434,-0.88437,171.99,0,0,-0.00010344,0,0,0.4984,0,4.8767
0,0,0,0,294.62,-315.64,-21.015,102.33,72.718,-0.87495,153.16,0,0,-9.2373e-05,0,0,0.49836,0,4.3453
0,0,0,0,295.15,-315.64,-20.486,149.24,106.73,-0.86574,234.62,0,0,-0.00013558,0,0,0.49833,0,6.6429
0,0,0,0,295.33,-315.64,-20.31,172.78,87.641,-0.85673,239.25,0,0,-0.00011133,0,0,0.49827,0,6.7734
10.25,5.1067,5.1433,0.51433,296.03,-315.64,-19.606,181.55,59.137,-0.84793,224.86,0,0,-7.5121e-05,0,0,0.49821,5.46e-06,6.3817
227,113.08,113.92,11.392,294.55,-315.64,-21.084,169.12,34.779,-0.8393,284.5,0,0,-4.4179e-05,0,0,0.49816,0.0001227,8.3708
350.25,174.45,175.8,17.58,291.69,-315.64,-23.949,139.35,55.631,-0.83067,328.42,0,0,-7.0668e-05,0,0,0.49808,0.0001894,9.784
495.75,246.88,248.87,24.887,289.88,-315.64,-25.753,138.16,105.44,-0.82211,441.01,0,0,-0.00013394,0,0,0.49799,0.00026816,13.166
613.25,305.31,307.94,30.794,289.97,-315.64,-25.666,128.93,82.847,-0.81361,462.44,0,0,-0.00010524,0,0,0.49786,0.00033183,13.937
653.25,325.13,328.12,32.812,290.09,-315.64,-25.544,158.45,94.74,-0.80518,522.15,0,0,-0.00012035,0,0,0.49771,0.00035358,15.678
1019.5,507.23,512.27,51.227,288.79,-315.64,-26.844,135.77,51.709,-0.7969,620.88,0,0,-6.5685e-05,0,0,0.49753,0.00055206,18.982
577,286.94,290.06,29.006,287.57,-315.64,-28.067,149.86,37.576,-0.78847,419.64,0,0,-4.7732e-05,0,0,0.4973,0.00031256,12.678
380,188.91,191.09,19.109,283.4,-315.64,-32.234,115.37,-38.593,-0.78062,215.75,0,4.9024e-05,0,0,0,0.49713,0.00020588,6.6473
511.25,254.11,257.14,25.714,288.26,-315.64,-27.374,147.94,36.143,-0.77311,387.36,0,0,-4.5912e-05,0,0,0.49703,0.00027707,11.675
116,57.636,58.364,5.8364,290.65,-315.64,-24.984,81.942,72.52,-0.76563,181.24,0,0,-9.2121e-05,0,0,0.49686,6.2823e-05,5.2989
54.25,26.95,27.3,2.73,291.98,-315.64,-23.659,64.827,71.657,-0.75866,136.64,0,0,-9.1025e-05,0,0,0.49678,2.9341e-05,3.9529
50,24.836,25.164,2.5164,290.63,-315.64,-25.01,80.695,79.637,-0.75188,157.22,0,0,-0.00010116,0,0,0.49672,2.7039e-05,4.5272
4,1.9866,2.0134,0.20134,290.03,-315.64,-25.605,113.22,119.48,-0.74524,208.16,0,0,-0.00015177,0,0,0.49665,2.0864e-06,5.8988
0,0,0,0,300.34,-315.64,-15.298,128.15,142.83,-0.73876,254.95,0,0,-0.00018144,0,0,0.49661,0,7.2129
0,0,0,0,294.2,-315.64,-21.44,110.15,107.83,-0.73242,195.8,0,0,-0.00013697,0,0,0.49655,0,5.5442
0,0,0,0,291.66,-315.64,-23.975,83.082,84.862,-0.72619,143.24,0,0,-0.0001078,0,0,0.49652,0,4.0613
0,0,0,0,295.15,-315.64,-20.491,56.955,63.344,-0.72008,99.089,0,0,-8.0466e-05,0,0,0.49651,0,2.8156
0,0,0,0,292.47,-315.64,-23.165,78.461,69.891,-0.71408,124.47,0,0,-8.8781e-05,0,0,0.49652,0,3.5315
0,0,0,0,291.7,-315.64,-23.941,56.397,27.71,-0.70819,59.457,0,0,-3.5199e-05,0,0,0.49652,0,1.6972
0,0,0,0,291,-315.64,-24.636,71.937,-10.989,-0.70241,35.61,0,1.3959e-05,0,0,0,0.49655,0,1.0244
0,0,0,0,292.27,-315.64,-23.363,85.869,-27.813,-0.69672,33.997,0,3.5331e-05,0,0,0,0.49659,0,0.97869
0,0,0,0,288.34,-315.64,-27.295,59.339,17.415,-0.69114,48.768,0,0,-2.2123e-05,0,0,0.49663,0,1.3952
0,0,0,0,286.87,-315.64,-28.769,51.975,11.255,-0.68565,33.776,0,0,-1.4297e-05,0,0,0.49666,0,0.97214
2.5,1.2418,1.2582,0.12582,284.79,-315.64,-30.844,46.046,20.374,-0.68026,36.028,0,0,-2.5881e-05,0,0,0.4967,1.2724e-06,1.0391
18,8.9413,9.0587,0.90587,281.74,-315.64,-33.893,34.329,16.063,-0.67495,23.977,0,0,-2.0405e-05,0,0,0.49674,9.6801e-06,0.72098
49.5,24.591,24.909,2.4909,279.08,-315.64,-36.553,21.953,10.765,-0.66971,17.914,0,0,-1.3675e-05,0,0,0.49679,2.6764e-05,0.5945
109.5,54.403,55.097,5.5097,278.84,-315.64,-36.799,16.546,2.4964,-0.66454,31.166,0,0,-3.1712e-06,0,0,0.49683,5.9302e-05,1.0534
578.5,287.44,291.06,29.106,283.92,-315.64,-31.714,18.717,3.1576,-0.6594,251.45,0,0,-4.0111e-06,0,0,0.49687,0.00031363,7.9331
711,353.23,357.77,35.777,285.63,-315.64,-30.005,31.818,5.9436,-0.65392,329.09,0,0,-7.5501e-06,0,0,0.49681,0.00038554,10.311
