SW IN,SW OUT,NETSW,Si0,Li0,Lo0,NetLW,H0,E0,B0,energy0,energy_rest0,sublim0,depo0,evapo0,condens0,alphaMod0,SubM0,melt[cm ice eq.day]
0,0,0,0,285.4,-312.34,-26.932,34.103,-11.202,4.0327,0.0014588,0.00067397,1.423e-05,0,0,0,0.3,0,-0.11372
0,0,0,0,282.32,-311.48,-29.155,29.884,-5.8696,5.1429,0.002051,0.0019299,7.4561e-06,0,0,0,0.3,0,-0.14502
0.932,0.2796,0.6524,0.13048,283.46,-310.65,-27.185,42.461,-22.001,6.204,0.0016952,0.00087717,2.7947e-05,0,0,0,0.3,0,-0.17128
16.65,4.995,11.655,2.331,282.6,-311.4,-28.796,33.897,-19.46,5.0379,0.0022302,0.001929,2.472e-05,0,0,0,0.3,0,-0.076299
81.25,24.375,56.875,11.375,278.75,-313.84,-35.081,-1.8164,-10.167,1.5614,0,-1.0367e-05,1.2915e-05,0,0,0,0.3,0,0.27677
223.7,67.11,156.59,31.318,280.45,-315.64,-35.183,-3.1439,-6.2808,-0.94396,79.72,0,7.9784e-06,0,0,0,0.3,0.00033748,3.159
525.2,157.56,367.64,73.528,282.97,-315.64,-32.672,11.52,-6.2859,-0.92506,265.75,0,7.9849e-06,0,0,0,0.3,0.00079243,9.597
782.3,234.69,547.61,109.52,285.81,-315.64,-29.83,38.521,-38.398,-0.9063,407.47,0,4.8777e-05,0,0,0,0.3,0.0011804,14.61
588.8,176.64,412.16,82.432,285.9,-315.64,-29.732,34.675,-61.279,-0.88772,272.5,0,7.7842e-05,0,0,0,0.3,0.0008884,10.038
565,169.5,395.5,79.1,286.24,-315.64,-29.395,34.829,-45.377,-0.87008,275.59,0,5.7641e-05,0,0,0,0.3,0.00085249,10.03
231.1,69.33,161.77,32.354,283.39,-315.64,-32.251,11.735,-20.118,-0.85305,87.929,0,2.5555e-05,0,0,0,0.3,0.00034864,3.4172
610.7,183.21,427.49,85.498,285.19,-315.64,-30.45,22.287,-26.103,-0.83713,306.89,0,3.3159e-05,0,0,0,0.3,0.00092145,11.093
128.1,38.43,89.67,17.934,285.67,-315.64,-29.972,24.305,-27.389,-0.8211,37.859,0,3.4792e-05,0,0,0,0.3,0.00019322,1.5971
94.9,28.47,66.43,13.286,283.49,-315.64,-32.142,12.137,-10.477,-0.80639,21.855,0,1.3309e-05,0,0,0,0.3,0.00014312,1.0141
138.3,41.49,96.81,19.362,287.21,-315.64,-28.422,44.119,-40.992,-0.7922,51.36,0,5.2072e-05,0,0,0,0.3,0.00020861,2.0174
87.7,26.31,61.39,12.278,288.66,-315.64,-26.979,50.809,-47.72,-0.77839,24.443,0,6.0618e-05,0,0,0,0.3,0.00013225,1.0578
11.68,3.504,8.176,1.6352,284.25,-312.55,-28.305,23.235,-4.9736,3.504,0.0014262,0.0014209,6.3179e-06,0,0,0,0.3,0,-0.052679
1.378,0.4134,0.9646,0.19292,285.05,-311.8,-26.748,27.679,-6.1817,4.48,0.0015131,0.0013738,7.8526e-06,0,0,0,0.3,0,-0.12089
0,0,0,0,285.69,-313.08,-27.393,32.63,-7.856,2.6156,0,-0.00079461,9.9794e-06,0,0,0,0.3,0,-0.07388
0,0,0,0,275.93,-313.22,-37.288,46.441,-11.533,2.3769,0,-0.00059174,1.465e-05,0,0,0,0.3,0,-0.067128
0,0,0,0,272.09,-310.88,-38.79,32.076,1.1309,5.5845,0.0014185,0.00023106,0,-1.4365e-06,0,0,0.3,0,-0.1575
0.148,0.044401,0.1036,0.01036,274.25,-311.41,-37.166,31.736,0.59909,4.7373,0,-0.00043555,0,-7.6101e-07,0,0,0.3,0,-0.13338
0,0,0,0,271.99,-309.84,-37.852,23.336,7.6759,6.8389,0,-0.00021412,0,-9.7506e-06,0,0,0.30001,0,-0.19297
0,0,0,0,271.39,-306.59,-35.204,15.224,8.7014,11.279,0.00086405,0.00084394,0,-1.1053e-05,0,0,0.30003,0,-0.31814
0,0,0,0,275,-307.1,-32.094,20.531,1.2013,10.361,0,-0.00024655,0,-1.526e-06,0,0,0.30006,0,-0.29232
0,0,0,0,276.34,-308.85,-32.512,25.545,-0.74721,7.7147,0.0010203,0.00096897,9.4917e-07,0,0,0,0.30007,0,-0.2176
0,0,0,0,277.31,-311.01,-33.694,37.45,-8.32,4.5651,0.001133,0.00096645,1.0569e-05,0,0,0,0.30006,0,-0.12875
21.28,6.3848,14.895,1.4895,278.19,-311.75,-33.561,25.838,-9.1398,3.4561,0,-0.00030233,1.161e-05,0,0,0,0.30004,0,-0.055513
66.43,19.929,46.501,4.6501,276.52,-315.64,-39.112,20.969,-12.065,-1.9781,9.6647,0,1.5326e-05,0,0,0,0.3,5.0037e-05,0.45962
148.9,44.67,104.23,20.846,277.86,-315.64,-37.777,26.436,-10.17,-1.928,59.945,0,1.2919e-05,0,0,0,0.3,0.0002246,2.3335
277.5,83.25,194.25,38.85,280.94,-315.64,-34.7,27.36,-10.061,-1.8794,136.12,0,1.2781e-05,0,0,0,0.3,0.00041866,4.9888
323.4,97.02,226.38,45.276,281.71,-315.64,-33.93,30.683,-11.474,-1.8324,164.55,0,1.4575e-05,0,0,0,0.3,0.00048792,5.9709
831,249.3,581.7,116.34,285.26,-315.64,-30.374,27.856,-5.2966,-1.7869,455.76,0,6.7282e-06,0,0,0,0.3,0.0012539,16.189
725.5,217.65,507.85,101.57,283.69,-315.64,-31.944,31.236,-8.6826,-1.7422,395.15,0,1.1029e-05,0,0,0,0.3,0.0010947,14.061
700,210,490,98,284.88,-315.64,-30.761,40.027,-10.197,-1.6992,389.37,0,1.2953e-05,0,0,0,0.3,0.0010562,13.796
478,143.4,334.6,66.92,284.42,-315.64,-31.215,51.091,-12.146,-1.6577,273.75,0,1.5429e-05,0,0,0,0.3,0.00072121,9.657
532,159.6,372.4,74.48,284.85,-315.64,-30.784,27.136,-4.194,-1.6179,288.46,0,5.3276e-06,0,0,0,0.3,0.00080269,10.284
242.8,72.84,169.96,33.992,284.05,-315.64,-31.587,18.484,-3.7571,-1.5795,117.53,0,4.7726e-06,0,0,0,0.3,0.0003663,4.3189
110.4,33.12,77.28,15.456,284.43,-315.64,-31.21,20.041,-1.2371,-1.5428,47.874,0,1.5715e-06,0,0,0,0.3,0.00016651,1.8301
59.93,17.979,41.951,8.3902,284.44,-315.64,-31.2,28.676,1.0753,-1.5076,30.604,0,0,-1.366e-06,0,0,0.3,9.035e-05,1.1425
14.52,4.356,10.164,2.0328,282.77,-314.83,-32.058,23.036,1.2474,-0.35731,0,-0.0002785,0,-1.5846e-06,0,0,0.3,0,0.067406
0.893,0.2679,0.6251,0.06251,281.96,-306.33,-24.367,9.3786,2.9142,11.513,0.00066087,0.00053554,0,-3.7018e-06,0,0,0.3,0,-0.32298
0,0,0,0,281.87,-310.2,-28.323,18.967,3.4789,5.8755,0,-0.00014306,0,-4.4192e-06,0,0,0.30001,0,-0.16577
0.721,0.21632,0.50468,0.050468,246.11,-303.09,-56.984,32.512,8.2428,15.775,0.00061151,0.00048852,0,-1.0471e-05,0,0,0.30003,0,-0.44357
0,0,0,0,243.4,-305.99,-62.592,42.248,8.9548,11.39,0,-7.2551e-05,0,-1.1375e-05,0,0,0.30005,0,-0.3213
0,0,0,0,244.23,-301.27,-57.043,29.749,9.4117,17.882,0,-0.00021448,0,-1.1956e-05,0,0,0.30009,0,-0.50445
0,0,0,0,244.63,-304.43,-59.795,35.13,11.593,13.071,0,-4.8841e-05,0,-1.4727e-05,0,0,0.30012,0,-0.36877
0,0,0,0,243.77,-302.11,-58.34,31.447,10.757,16.134,0,-0.00055973,0,-1.3665e-05,0,0,0.30016,0,-0.45519
0,0,0,0,244.56,-298.14,-53.579,22.959,9.0872,21.534,0.00038477,0.00015807,0,-1.1543e-05,0,0,0.3002,0,-0.60745
0,0,0,0,245.07,-301.38,-56.312,29.055,10.742,16.514,0,-5.2351e-05,0,-1.3646e-05,0,0,0.30023,0,-0.46587
0,0,0,0,242.68,-306.99,-64.305,42.7,13.321,8.2832,0,-0.00047433,0,-1.6921e-05,0,0,0.30026,0,-0.23371
27.19,8.1654,19.025,1.9025,242.23,-310.67,-68.435,40.287,8.0171,3.0077,0,-0.0003987,0,-1.0184e-05,0,0,0.30031,0,-0.031225
134.6,40.426,94.174,9.4174,243.78,-315.64,-71.856,17.753,0.28278,-3.9029,27.034,0,0,-3.5921e-07,0,0,0.30034,0.00010142,1.1384
272.2,81.66,190.54,38.108,245.52,-315.64,-70.118,34.705,-0.3067,-3.7961,112.92,0,3.896e-07,0,0,0,0.3,0.00041066,4.3674
403.9,121.17,282.73,56.546,245.42,-315.64,-70.218,44.209,-0.022014,-3.6928,196.46,0,2.7964e-08,0,0,0,0.3,0.00060939,7.2414
802.6,240.78,561.82,112.36,246.76,-315.64,-68.881,52.547,0.097957,-3.5929,429.63,0,0,-1.2443e-07,0,0,0.3,0.001211,15.391
988,296.4,691.6,138.32,247.63,-315.64,-68.008,38.93,0.053622,-3.4958,520.76,0,0,-6.8116e-08,0,0,0.3,0.0014908,18.691
875,262.5,612.5,122.5,246.96,-315.64,-68.674,30.997,0.44833,-3.4019,449.37,0,0,-5.6951e-07,0,0,0.3,0.0013203,16.228
930,279,651,130.2,246.69,-315.64,-68.944,45.409,-3.6148,-3.3114,490.34,0,4.5918e-06,0,0,0,0.3,0.0014033,17.599
775,232.5,542.5,108.5,248.4,-315.64,-67.242,84.346,-5.636,-3.2239,442.24,0,7.1594e-06,0,0,0,0.3,0.0011694,15.627
650.3,195.09,455.21,91.042,250.7,-315.64,-64.937,6.3006,-1.2481,-3.1397,301.14,0,1.5854e-06,0,0,0,0.3,0.00098121,11.152
295.7,88.71,206.99,41.398,249.63,-315.64,-66.004,16.178,-6.4185,-3.0587,106.29,0,8.1534e-06,0,0,0,0.3,0.00044612,4.2525
169.5,50.85,118.65,23.73,249.08,-315.64,-66.554,58.031,-20.09,-2.9809,63.326,0,2.552e-05,0,0,0,0.3,0.00025569,2.5399
111.5,33.45,78.05,15.61,248.24,-315.64,-67.401,84.568,-31.148,-2.9061,45.553,0,3.9567e-05,0,0,0,0.3,0.00016817,1.8074
45.74,13.722,32.018,6.4036,250.65,-315.64,-64.987,102.56,-28.527,-2.8338,31.829,0,3.6237e-05,0,0,0,0.3,6.8937e-05,1.1585
0.443,0.1329,0.3101,0.06202,248.05,-315.64,-67.585,123.77,-47.052,-2.7641,6.6119,0,5.977e-05,0,0,0,0.3,5.8474e-07,0.26624
0,0,0,0,246.48,-311.9,-65.421,79.172,-16.227,2.4777,0.0017502,0.00134,2.0612e-05,0,0,0,0.3,0,-0.069845
0,0,0,0,316.47,-315.64,0.83123,53.551,-17.968,-2.7291,33.685,0,2.2825e-05,0,0,0,0.3,0,1.0272
0,0,0,0,316.89,-315.64,1.2571,89.888,-28.503,-2.6632,59.979,0,3.6207e-05,0,0,0,0.3,0,1.7671
0,0,0,0,317.61,-315.64,1.9727,92.827,-29.371,-2.5995,62.829,0,3.731e-05,0,0,0,0.3,0,1.8457
0,0,0,0,319.08,-315.64,3.4458,96.789,-19.06,-2.5379,78.636,0,2.4212e-05,0,0,0,0.3,0,2.2899
0,0,0,0,320.78,-315.64,5.1449,103.96,-18.905,-2.4783,87.718,0,2.4015e-05,0,0,0,0.3,0,2.5444
0,0,0,0,321.88,-315.64,6.2468,73.183,-12.848,-2.4207,64.162,0,1.6321e-05,0,0,0,0.3,0,1.8783
0,0,0,0,324.22,-315.64,8.5794,155.25,-6.3578,-2.3649,155.11,0,8.0762e-06,0,0,0,0.3,0,4.4423
0,0,0,0,323.07,-315.64,7.4293,169.9,3.4653,-2.311,178.48,0,0,-4.4019e-06,0,0,0.3,0,5.1001
17.27,5.181,12.089,2.4178,322.59,-315.64,6.9487,154.84,10.876,-2.2588,180.07,0,0,-1.3815e-05,0,0,0.3,2.5976e-05,5.2117
124.4,37.32,87.08,17.416,324.89,-315.64,9.2561,148.3,17.672,-2.2083,242.69,0,0,-2.2448e-05,0,0,0.3,0.00018763,7.3997
255.6,76.68,178.92,35.784,326.69,-315.64,11.049,166.08,50.751,-2.1592,368.86,0,0,-6.4468e-05,0,0,0.3,0.00038561,11.476
475.9,142.77,333.13,66.626,327.17,-315.64,11.534,173.1,87.664,-2.1114,536.69,0,0,-0.00011136,0,0,0.3,0.00071804,17.079
488.2,146.46,341.74,68.348,329.81,-315.64,14.175,152.64,50.206,-2.0648,488.35,0,0,-6.3776e-05,0,0,0.3,0.0007366,15.762
381,114.3,266.7,53.34,327.32,-315.64,11.681,140.5,48.803,-2.0196,412.33,0,0,-6.1994e-05,0,0,0.3,0.00057484,13.193
307.7,92.31,215.39,43.078,327.29,-315.64,11.653,126.58,41.644,-1.976,350.22,0,0,-5.29e-05,0,0,0.3,0.00046423,11.15
276.6,82.98,193.62,38.724,328.64,-315.64,13,114.01,52.703,-1.9339,332.67,0,0,-6.6948e-05,0,0,0.3,0.0004173,10.532
281.3,84.39,196.91,39.382,329.51,-315.64,13.87,167.48,73.1,-1.8932,410.08,0,0,-9.2858e-05,0,0,0.3,0.00042439,12.733
337.7,101.31,236.39,47.278,333.89,-315.64,18.251,204.07,22.543,-1.8537,432.12,0,0,-2.8636e-05,0,0,0.3,0.0005095,13.576
128.5,38.55,89.95,17.99,329.53,-315.64,13.892,182.47,49.986,-1.8153,316.5,0,0,-6.3497e-05,0,0,0.3,0.00019382,9.4869
85,25.5,59.5,11.9,326.79,-315.64,11.152,110.17,27.586,-1.7784,194.73,0,0,-3.5043e-05,0,0,0.3,0.00012818,5.879
62.95,18.885,44.065,8.813,323.29,-315.64,7.6522,65.559,17.746,-1.7427,124.47,0,0,-2.2543e-05,0,0,0.3,9.4907e-05,3.8089
21.09,6.327,14.763,2.9526,324.22,-315.64,8.585,97.108,25.909,-1.7081,141.7,0,0,-3.2912e-05,0,0,0.3,3.1741e-05,4.1289
0,0,0,0,327.15,-315.64,11.514,134.73,44.921,-1.6747,189.49,0,0,-5.7063e-05,0,0,0.3,0,5.3928
0,0,0,0,330.84,-315.64,15.207,167.67,68.348,-1.6422,249.59,0,0,-8.6822e-05,0,0,0.3,0,7.0871
0,0,0,0,344.36,-315.64,28.72,153.22,69.485,-1.6107,249.82,0,0,-8.8266e-05,0,0,0.3,0,7.0928
0,0,0,0,342.93,-315.64,27.297,148.27,71.856,-1.5802,245.84,0,0,-9.1278e-05,0,0,0.3,0,6.9797
0,0,0,0,344.6,-315.64,28.966,151.14,76.395,-1.5505,254.95,0,0,-9.7043e-05,0,0,0.3,0,7.2359
0,0,0,0,345.49,-315.64,29.852,92.612,47.916,-1.5217,168.86,0,0,-6.0867e-05,0,0,0.3,0,4.8064
0,0,0,0,349.35,-315.64,33.71,196.97,123.52,-1.4937,352.7,0,0,-0.0001569,0,0,0.3,0,9.9916
0,0,0,0,344.55,-315.64,28.917,203.56,149.34,-1.4666,380.35,0,0,-0.0001897,0,0,0.3,0,10.771
0,0,0,0,341.86,-315.64,26.221,85.081,25.293,-1.4402,135.15,0,0,-3.2129e-05,0,0,0.3,0,3.8533
0,0,0,0,344.8,-315.64,29.163,122.08,31.511,-1.4146,181.34,0,0,-4.0028e-05,0,0,0.3,0,5.1554
0.728,0.2184,0.5096,0.10192,340.15,-315.64,24.513,150.59,73.565,-1.3896,247.69,0,0,-9.3449e-05,0,0,0.3,1.0148e-06,7.0293
69.46,20.838,48.622,9.7244,335.45,-315.64,19.815,190.86,152.58,-1.3654,400.78,0,0,-0.00019382,0,0,0.3,0.00010473,11.619
90.7,27.21,63.49,12.698,331.95,-315.64,16.311,135.17,23.473,-1.3417,224.41,0,0,-2.9817e-05,0,0,0.3,0.00013678,6.7265
299.4,89.82,209.58,41.916,335.45,-315.64,19.815,165.68,-59.48,-1.3187,292.36,0,7.5557e-05,0,0,0,0.3,0.00045171,9.4671
435.9,130.77,305.13,61.026,333.05,-315.64,17.412,102.12,-31.592,-1.2959,330.75,0,4.0131e-05,0,0,0,0.3,0.00065768,11.089
387.2,116.16,271.04,54.208,332.57,-315.64,16.933,137.87,-42.82,-1.2735,327.54,0,5.4394e-05,0,0,0,0.3,0.00058419,10.805
312.2,93.66,218.54,43.708,335.26,-315.64,19.622,152.34,-56.276,-1.2519,289.26,0,7.1487e-05,0,0,0,0.3,0.00047102,9.4283
212.3,63.69,148.61,29.722,333.24,-315.64,17.603,138.86,-30.484,-1.2309,243.64,0,3.8723e-05,0,0,0,0.3,0.00032027,7.746
92.5,27.75,64.75,12.95,329.33,-315.64,13.689,115.33,37.999,-1.2106,217.61,0,0,-4.8269e-05,0,0,0.3,0.0001395,6.5382
122.1,36.63,85.47,17.094,332.81,-315.64,17.172,140.85,29.507,-1.1911,254.71,0,0,-3.7482e-05,0,0,0.3,0.00018416,7.7012
122.1,36.63,85.47,17.094,335.6,-315.64,19.959,164.03,32.767,-1.1721,283.96,0,0,-4.1624e-05,0,0,0.3,0.00018416,8.5256
62.7,18.81,43.89,8.778,335.4,-315.64,19.766,148.98,-28.566,-1.1536,174.14,0,3.6288e-05,0,0,0,0.3,9.4529e-05,5.1927
11.49,3.447,8.043,1.6086,331.95,-315.64,16.311,132.28,10.825,-1.1356,164.71,0,0,-1.3751e-05,0,0,0.3,1.7254e-05,4.7239
5.308,1.5924,3.7156,0.74312,330.8,-315.64,15.165,112.31,2.5703,-1.1182,131.9,0,0,-3.265e-06,0,0,0.3,7.9259e-06,3.7735
0,0,0,0,331.9,-315.64,16.263,140.97,5.8121,-1.1013,161.94,0,0,-7.383e-06,0,0,0.3,0,4.5994
0,0,0,0,329.56,-315.64,13.927,97.683,-3.1081,-1.0848,107.42,0,3.9481e-06,0,0,0,0.3,0,3.0608
0,0,0,0,311.99,-315.64,-3.6487,59.303,4.0887,-1.0687,58.674,0,0,-5.1938e-06,0,0,0.3,0,1.6853
0,0,0,0,315.96,-315.64,0.32005,88.072,-4.6288,-1.053,82.711,0,5.8799e-06,0,0,0,0.3,0,2.3629
0,0,0,0,316.35,-315.64,0.70869,99.931,-6.5924,-1.0377,93.009,0,8.3743e-06,0,0,0,0.3,0,2.653
0,0,0,0,319.29,-315.64,3.6483,143.14,-6.1754,-1.0228,139.59,0,7.8445e-06,0,0,0,0.3,0,3.9666
0,0,0,0,314.88,-315.64,-0.75281,70.524,12.825,-1.0083,81.588,0,0,-1.6291e-05,0,0,0.3,0,2.33
0,0,0,0,316.77,-315.64,1.1314,86.452,15.984,-0.99409,102.57,0,0,-2.0304e-05,0,0,0.3,0,2.9216
0,0,0,0,315,-315.64,-0.63596,28.068,3.5277,-0.98026,29.979,0,0,-4.4812e-06,0,0,0.3,0,0.87336
0,0,0,0,317.82,-315.64,2.1851,82.59,6.6051,-0.96676,90.413,0,0,-8.3904e-06,0,0,0.3,0,2.5778
2.949,0.8847,2.0643,0.41286,317.76,-315.64,2.1263,53.742,9.2089,-0.95359,65.775,0,0,-1.1698e-05,0,0,0.3,4.3662e-06,1.894
24.31,7.293,17.017,3.4034,314.46,-315.64,-1.1721,30.199,5.2816,-0.94072,46.981,0,0,-6.7092e-06,0,0,0.3,3.66e-05,1.4479
55.85,16.755,39.095,7.819,314.23,-315.64,-1.4028,43.963,5.8295,-0.92811,78.738,0,0,-7.4051e-06,0,0,0.3,8.4193e-05,2.4679
136.1,40.83,95.27,19.054,317.13,-315.64,1.4977,69.9,5.5436,-0.91576,152.24,0,0,-7.042e-06,0,0,0.3,0.00020529,4.858
386.8,116.04,270.76,54.152,324.31,-315.64,8.6774,137.65,9.8611,-0.90355,371.9,0,0,-1.2526e-05,0,0,0.3,0.00058359,12.044
526.2,157.86,368.34,73.668,324.32,-315.64,8.6821,133.03,9.8887,-0.89122,445.38,0,0,-1.2562e-05,0,0,0.3,0.00079394,14.667
426.8,128.04,298.76,59.752,327.8,-315.64,12.159,185.02,15.887,-0.87894,451.19,0,0,-2.0181e-05,0,0,0.3,0.00064395,14.438
397.3,119.19,278.11,55.622,324.5,-315.64,8.8587,123.44,11.726,-0.86711,365.65,0,0,-1.4895e-05,0,0,0.3,0.00059943,11.908
549.3,164.79,384.51,76.902,332.59,-315.64,16.958,218.67,17.934,-0.85561,560.32,0,0,-2.2782e-05,0,0,0.3,0.0008288,18
464.8,139.44,325.36,65.072,337.15,-315.64,21.518,249.64,10.346,-0.84411,540.95,0,0,-1.3143e-05,0,0,0.3,0.00070129,17.119
212.5,63.75,148.75,29.75,337.93,-315.64,22.293,261.91,30.683,-0.83301,433.05,0,0,-3.8976e-05,0,0,0.3,0.00032057,13.079
40.76,12.228,28.532,5.7064,325.31,-315.64,9.6731,175.28,41.961,-0.82259,248.91,0,0,-5.3303e-05,0,0,0.3,6.1422e-05,7.2059
18.32,5.496,12.824,2.5648,317.49,-315.64,1.8573,122.59,9.2193,-0.81268,143.11,0,0,-1.1711e-05,0,0,0.3,2.7561e-05,4.1324
7.488,2.2464,5.2416,1.0483,314.81,-315.64,-0.82327,110.34,-14.855,-0.80302,98.05,0,1.887e-05,0,0,0,0.3,1.1216e-05,2.8182
0,0,0,0,314.32,-315.64,-1.3157,117.74,-35.844,-0.79359,79.783,0,4.5532e-05,0,0,0,0.3,0,2.273
0,0,0,0,313.12,-315.64,-2.5142,103.51,-49.368,-0.78439,50.845,0,6.2712e-05,0,0,0,0.3,0,1.4565
0,0,0,0,258.35,-313.2,-54.848,73.835,-21.581,2.5928,0,-3.3367e-05,2.7414e-05,0,0,0,0.3,0,-0.073192
0,0,0,0,257.75,-313.33,-55.576,73.427,-20.209,2.3611,0.0026562,0.0024627,2.5672e-05,0,0,0,0.3,0,-0.066531
0,0,0,0,259.14,-314.46,-55.323,113.1,-58.523,0.74342,0.0024872,0.002388,7.4341e-05,0,0,0,0.3,0,-0.020902
0,0,0,0,259.06,-315.41,-56.345,103.78,-46.857,-0.57925,0.00057432,0,5.9522e-05,0,0,0,0.3,0,0.016357
0,0,0,0,258.36,-313.35,-54.984,89.99,-37.276,2.2724,0.0022172,0.0019954,4.7352e-05,0,0,0,0.3,0,-0.064042
0,0,0,0,257.35,-314.58,-57.233,79.418,-22.702,0.52125,0.0040274,0.0031662,2.8838e-05,0,0,0,0.3,0,-0.014591
0,0,0,0,259.16,-315.64,-56.475,86.863,42.5,-0.95038,71.938,0,0,-5.3987e-05,0,0,0.3,0,2.0562
0,0,0,0,257.64,-315.64,-57.997,57.701,43.824,-0.93561,42.592,0,0,-5.5669e-05,0,0,0.3,0,1.2279
6.571,1.9713,4.5997,0.91994,257.27,-315.64,-58.365,58.885,13.957,-0.92126,17.235,0,0,-1.7729e-05,0,0,0.3,9.8318e-06,0.53814
44.08,13.224,30.856,6.1712,258.32,-315.64,-57.32,69.767,-17.813,-0.90729,18.411,0,2.2627e-05,0,0,0,0.3,6.6432e-05,0.71906
76.45,22.935,53.515,10.703,258.03,-315.64,-57.606,72.551,-12.513,-0.89364,44.35,0,1.5895e-05,0,0,0,0.3,0.00011528,1.5782
202.4,60.72,141.68,28.336,257.8,-315.64,-57.832,90.962,-36.914,-0.88032,108.68,0,4.6891e-05,0,0,0,0.3,0.00030533,3.89
604.4,181.32,423.08,84.616,259,-315.64,-56.638,109.1,-44.939,-0.86715,345.12,0,5.7086e-05,0,0,0,0.3,0.00091195,12.147
775,232.5,542.5,108.5,259.23,-315.64,-56.407,105.26,-43.734,-0.85366,438.27,0,5.5554e-05,0,0,0,0.3,0.0011694,15.448
814.8,244.44,570.36,114.07,258.64,-315.64,-56.994,102.75,-31.497,-0.84026,469.71,0,4.001e-05,0,0,0,0.3,0.0012294,16.492
847,254.1,592.9,118.58,259.14,-315.64,-56.502,75.402,-27.601,-0.82715,464.79,0,3.5061e-05,0,0,0,0.3,0.001278,16.48
880,264,616,123.2,260.15,-315.64,-55.488,98.22,-44.476,-0.81433,490.24,0,5.6497e-05,0,0,0,0.3,0.0013278,17.328
662.6,198.78,463.82,92.764,260.31,-315.64,-55.322,108.27,-49.333,-0.80179,373.86,0,6.2667e-05,0,0,0,0.3,0.00099977,13.186
327.4,98.22,229.18,45.836,259.84,-315.64,-55.793,98.597,-38.508,-0.78994,186.85,0,4.8916e-05,0,0,0,0.3,0.00049396,6.5863
158.9,47.67,111.23,22.246,257.63,-315.64,-58.002,90.51,-41.055,-0.77895,79.658,0,5.2152e-05,0,0,0,0.3,0.00023969,2.8966
95.9,28.77,67.13,13.426,257.04,-315.64,-58.594,108.63,-76.543,-0.76853,26.433,0,9.7232e-05,0,0,0,0.3,0.00014463,1.1461
10.04,3.012,7.028,1.4056,256.01,-314.04,-58.038,88.95,-37.973,1.4408,0.0015188,0.00054538,4.8237e-05,0,0,0,0.3,0,-0.00095095
0.847,0.2541,0.5929,0.11858,255.7,-313.05,-57.356,110.32,-56.225,2.7838,0.0014037,0.0001197,7.1422e-05,0,0,0,0.3,0,-0.075145
0,0,0,0,254.94,-312.19,-57.25,93.999,-40.678,3.9273,0,-0.00019239,5.1673e-05,0,0,0,0.3,0,-0.11086
0,0,0,0,260.34,-309.95,-49.602,69.467,-26.84,6.9746,0,-0.00013099,3.4095e-05,0,0,0,0.3,0,-0.1968
0,0,0,0,260.72,-312.4,-51.681,93.26,-44.999,3.4242,0.0037014,0.0027831,5.7162e-05,0,0,0,0.3,0,-0.096491
0,0,0,0,259.69,-310.05,-50.358,69.385,-25.653,6.628,0.0011287,0.00073001,3.2587e-05,0,0,0,0.3,0,-0.18694
0,0,0,0,260.99,-310.76,-49.774,64.848,-20.582,5.508,2.2538e-05,0,2.6145e-05,0,0,0,0.3,0,-0.15538
0,0,0,0,261.16,-311.5,-50.347,81.53,-35.559,4.3779,0.0027574,0.0017045,4.517e-05,0,0,0,0.3,0,-0.12342
0,0,0,0,262.2,-313.56,-51.365,93.168,-43.241,1.4406,0.0021676,0.0020329,5.4928e-05,0,0,0,0.3,0,-0.040578
0,0,0,0,261.67,-312.41,-50.742,80.536,-32.808,3.0138,0,-0.00026895,4.1676e-05,0,0,0,0.3,0,-0.085026
0,0,0,0,263.56,-313.99,-50.421,87.475,-37.833,0.77723,0,-0.00062049,4.8059e-05,0,0,0,0.3,0,-0.021995
11.91,3.573,8.337,1.6674,263.97,-314.95,-50.984,89.635,-44.752,-0.56571,0.0026686,0.0019252,5.6848e-05,0,0,0,0.3,0,0.063071
75.1,22.53,52.57,10.514,263.86,-315.64,-51.775,83.437,-40.841,-1.4945,31.382,0,5.188e-05,0,0,0,0.3,0.00011324,1.224
168.3,50.49,117.81,23.562,265.45,-315.64,-50.187,42.924,-14.24,-1.4616,71.283,0,1.8089e-05,0,0,0,0.3,0.00025388,2.7168
255.8,76.74,179.06,35.812,267.93,-315.64,-47.709,92.178,-22.934,-1.4297,163.35,0,2.9133e-05,0,0,0,0.3,0.00038591,5.6587
285.1,85.53,199.57,39.914,270.3,-315.64,-45.337,105.37,-23,-1.3987,195.29,0,2.9217e-05,0,0,0,0.3,0.00043013,6.6744
294.1,88.23,205.87,41.174,271.92,-315.64,-43.715,57.66,-7.7673,-1.3686,169.51,0,9.8667e-06,0,0,0,0.3,0.00044371,5.9818
676.2,202.86,473.34,94.668,272.4,-315.64,-43.235,73.178,-9.082,-1.3395,398.19,0,1.1537e-05,0,0,0,0.3,0.0010203,13.941
920,276,644,128.8,273.02,-315.64,-42.615,121.9,-11.511,-1.3108,581.67,0,1.4622e-05,0,0,0,0.3,0.0013882,20.079
848,254.4,593.6,118.72,273.25,-315.64,-42.384,128.9,-12.725,-1.2825,547.39,0,1.6164e-05,0,0,0,0.3,0.0012795,18.827
831,249.3,581.7,116.34,273.84,-315.64,-41.799,112.04,-8.4208,-1.2553,525.92,0,1.0697e-05,0,0,0,0.3,0.0012539,18.153
