SWIN,SWOUT,SWNET,LWNET,EH,EE,melt [cm ice eq. day]
0.271,-0.09756,0.17344,-34.587,7.2782,-3.2064,-0.85594
-0.655,0.2358,-0.4192,-34.738,2.1474,-0.97869,-0.95879
-1.4155,0.50958,-0.90592,-0.69398,2.9983,-1.8814,-0.013626
-2.176,0.78336,-1.3926,0.99911,3.9894,-3.1442,0.012742
2.149,-0.77364,1.3754,0.94084,4.646,-3.7127,0.091668
66.41,-23.908,42.502,-1.6349,10.211,-7.3443,1.2337
141.3,-50.868,90.432,-8.2075,0,0,2.3195
207.3,-74.628,132.67,-7.8252,0,0,3.5219
281.5,-101.34,180.16,-11.071,0,0,4.7699
573.2,-206.35,366.85,-23.679,0,0,9.6807
278.8,-100.37,178.43,-8.9463,0,0,4.7811
401.9,-144.68,257.22,-16.174,0,0,6.7997
306.8,-110.45,196.35,-9.5141,2.9297,-1.0527,5.3236
141.7,-51.012,90.688,2.243,12.181,-4.0858,2.8499
156.6,-56.376,100.22,-9.9885,0,0,2.5455
164,-59.04,104.96,-46.791,0,0,1.6409
123.4,-44.424,78.976,-22.832,0,0,1.5838
65.1,-23.436,41.664,-22.491,7.473,-4.0932,0.63621
27.68,-9.9648,17.715,-24.263,12.51,-8.2873,-0.065579
-0.606,0.21816,-0.38784,-23.458,5.2388,-3.6398,-0.62757
-1.55,0.558,-0.992,-24.113,0,0,-0.7082
-1.223,0.44028,-0.78272,-25.071,0,0,-0.72932
-0.735,0.2646,-0.4704,-21.732,0,0,-0.62633
-1.528,0.55008,-0.97792,-22.225,7.6989,-5.8498,-0.60238
-1.981,0.71316,-1.2678,-21.274,0,0,-0.63591
-1.516,0.54576,-0.97024,-20.967,5.4484,-4.4148,-0.58969
-1.707,0.61452,-1.0925,11.013,0,0,0.27985
-1.204,0.43344,-0.77056,12.604,0,0,0.33382
2.705,-0.9738,1.7312,9.4436,4.6945,-3.9648,0.33582
51.4,-18.504,32.896,1.8552,4.5364,-3.8445,0.99984
141.4,-50.904,90.496,-2.2132,0,0,2.4904
250,-90,160,-7.0708,0,0,4.3141
358.6,-129.1,229.5,-11.687,0,0,6.1446
803.8,-289.37,514.43,-34.585,0,0,13.536
1210,-435.6,774.4,-50.61,0,0,20.418
597.1,-214.96,382.14,-24.711,0,0,10.083
210.7,-75.852,134.85,-5.7056,0,0,3.6431
163.9,-59.004,104.9,-9.7691,0,0,2.6835
162.8,-58.608,104.19,-18.171,8.4213,-2.1205,2.6044
180.6,-65.016,115.58,-54.04,0,0,1.7361
126,-45.36,80.64,-28.409,0,0,1.4734
37.04,-13.334,23.706,-32.103,0,0,-0.23689
10.04,-3.6144,6.4256,-34.5,0,0,-0.79196
-0.507,0.18252,-0.32448,-34.563,0,0,-0.98416
-1.333,0.47988,-0.85312,-33.902,0,0,-0.98043
-1.539,0.55404,-0.98496,-35.687,0,0,-1.0345
-1.8575,0.6687,-1.1888,-37.74,1.1457,0.10144,-1.063
-2.176,0.78336,-1.3926,-39.781,4.9222,0.36262,-1.0124
-1.418,0.51048,-0.90752,-39.087,0.38649,0.015579,-1.1169
0.027,-0.00972,0.01728,-38.631,0.14131,0.017551,-1.0848
-0.236,0.08496,-0.15104,-10.962,0.0014853,0.00068291,-0.31344
-0.05,0.018,-0.032,-14.224,1.9175e-30,1.7282e-30,-0.40216
2.926,-1.0534,1.8726,-15.636,0.2743,0.30863,-0.37182
72.08,-25.949,46.131,-21.307,1.1626e-08,1.2794e-08,0.70028
221,-79.56,141.44,-27.944,0,0,3.2017
278.4,-100.22,178.18,-25.659,0,0,4.3024
99.9,-35.964,63.936,-16.746,0,0,1.3312
85.7,-30.852,54.848,-14.232,0,0,1.1458
66.92,-24.091,42.829,-11.262,0,0,0.8905
97.2,-34.992,62.208,-12.792,0,0,1.394
140.6,-50.616,89.984,-15.138,0.71015,-0.11949,2.128
132.8,-47.808,84.992,-15.089,4.138,-2.2323,2.0257
132.8,-47.808,84.992,-22.108,4.138,-2.2323,1.8277
100.4,-36.144,64.256,-33.53,0,0,0.86678
100.4,-36.144,64.256,-31.746,0,0,0.91709
64.33,-23.159,41.171,-32.962,0,0,0.23157
13.13,-4.7268,8.4032,-30.295,14.658,-6.7816,-0.39537
-0.571,0.20556,-0.36544,-35.813,0,0,-1.0206
-0.625,0.225,-0.4,-37.28,0.38601,-0.16885,-1.0568
-0.526,0.18936,-0.33664,-35.977,0,0,-1.0244
-0.522,0.18792,-0.33408,-36.446,1.6465,-0.76361,-1.0126
-0.713,0.25668,-0.45632,-36.639,2.7175,-1.4106,-1.0096
-0.507,0.18252,-0.32448,-36.74,0.8091,-0.44572,-1.0353
-0.404,0.14544,-0.25856,-35.721,0,0,-1.015
-0.724,0.26064,-0.46336,-4.9519,0.019072,-0.010046,-0.15251
-0.983,0.35388,-0.62912,-6.9782,1.8425,-0.92464,-0.1887
2.103,-0.75708,1.3459,-8.4405,5.7376,-2.5132,-0.10918
50.9,-18.324,32.576,-11.488,4.9021,-1.8236,0.68174
147.5,-53.1,94.4,-14.906,0.092245,-0.028193,2.2443
264.1,-95.076,169.02,-18.195,0,0,4.2548
388.3,-139.79,248.51,-21.604,0,0,6.401
481.5,-173.34,308.16,-21.835,0,0,8.0771
510.3,-183.71,326.59,-21.744,0,0,8.5997
425.3,-153.11,272.19,-20.65,0,0,7.0959
306.05,-110.18,195.87,-16.963,0,0,5.0469
186.8,-67.248,119.55,-12.517,0,0,3.0194
170.1,-61.236,108.86,-19.13,0,0,2.5314
86.6,-31.176,55.424,-25.275,0,0,0.8505
57.29,-20.624,36.666,-30.202,0,0,0.18234
75.67,-27.241,48.429,-31.658,0,0,0.47309
75.67,-27.241,48.429,-31.658,0,0,0.47309
-2.027,0.72972,-1.2973,-33.975,0,0,-0.99502
-2.027,0.72972,-1.2973,-33.975,0,0,-0.99502
-2.355,0.8478,-1.5072,-35.324,0.25317,0.042329,-1.0307
-2.694,0.96984,-1.7242,-37.063,2.4824,0.17635,-1.0192
-3.144,1.1318,-2.0122,-37.752,4.8046,-0.83255,-1.0097
-2.782,1.0015,-1.7805,-36.89,2.9547,-1.0854,-1.0381
-3.167,1.1401,-2.0269,-37.776,7.076,-7.0117,-1.121
-2.271,0.81756,-1.4534,-3.0609,3.3589,-3.1301,-0.12089
-2.603,0.93708,-1.6659,-0.92751,0.48886,-0.43958,-0.07177
0.857,-0.30852,0.54848,0.99801,1.5862,-1.7144,0.040009
18.72,-6.7392,11.981,-3.7155,0.59866,-0.74578,0.22901
29.82,-10.735,19.085,-1.9764,0.66333,-0.70704,0.48139
40.92,-14.731,26.189,-0.18349,0,0,0.7336
751.9,-270.68,481.22,-35.249,0,0,12.581
1001,-360.36,640.64,-40.786,0,0,16.922
1107,-398.52,708.48,-44.181,0,0,18.74
1160,-417.6,742.4,-46.383,9.3698,-2.385,19.831
1134,-408.24,725.76,-41.361,0,0,19.307
1051,-378.36,672.64,-37.018,0,0,17.931
772.8,-278.21,494.59,-45.192,0,0,12.677
507.7,-182.77,324.93,-44.824,0,0,7.9016
507.7,-182.77,324.93,-9.5716,0,0,8.8961
26.57,-9.5652,17.005,-23.868,0,0,-0.19361
26.57,-9.5652,17.005,-23.868,0,0,-0.19361
-1.867,0.67212,-1.1949,-24.842,0,0,-0.73448
-2.072,0.74592,-1.3261,-27.593,2.7398,0.20468,-0.73275
-2.259,0.81324,-1.4458,-28.276,0,0,-0.83843
-2.438,0.87768,-1.5603,-26.205,0,0,-0.78326
-2.202,0.79272,-1.4093,-26.061,0,0,-0.77493
-2.739,0.98604,-1.753,-13.754,23.205,-13.164,-0.1542
-2.834,1.0202,-1.8138,-10.039,22.229,-14.815,-0.1252
-3.87,1.3932,-2.4768,21.189,11.795,-7.0759,0.66101
-3.1,1.116,-1.984,17.88,6.3428,-3.4977,0.52867
-0.263,0.09468,-0.16832,24.352,35.463,-28.169,0.88796
19.22,-6.9192,12.301,21.825,10.495,-8.3689,1.0226
31.38,-11.297,20.083,20.09,20.707,-15.897,1.269
39.94,-14.378,25.562,24.285,36.91,-28.754,1.6362
747.3,-269.03,478.27,-17.485,17.135,-9.4071,13.217
1000,-360,640,-36.142,0,0,17.035
1103,-397.08,705.92,-40.432,0,0,18.773
1152,-414.72,737.28,-41.825,0,0,19.619
1038,-373.68,664.32,-43.443,0,0,17.515
718.1,-258.52,459.58,-41.5,0,0,11.794
675.4,-243.14,432.26,-44.801,0,0,10.93
632.7,-227.77,404.93,-48.071,0,0,10.067
365.8,-131.69,234.11,-17.195,0,0,6.1192
84.5,-30.42,54.08,-24.278,0,0,0.84071
28.5,-10.26,18.24,-27.598,3.5537,0.87549,-0.13905
-2.03,0.7308,-1.2992,-30.138,5.8756,0.85532,-0.69696
-2.309,0.83124,-1.4778,-30.443,5.4394,0.055302,-0.74546
-2.45,0.882,-1.568,-30.128,8.8004,-1.3328,-0.68348
-2.442,0.87912,-1.5629,-31.526,6.1837,-1.1744,-0.79212
-2.442,0.87912,-1.5629,-31.526,6.1837,-1.1744,-0.79212
-2.298,0.82728,-1.4707,-33.527,3.0962,-0.7467,-0.92101
-2.298,0.82728,-1.4707,-33.527,3.0962,-0.7467,-0.92101
-2.347,0.84492,-1.5021,-6.111,0.62777,-0.093112,-0.19968
-1.997,0.71892,-1.2781,-7.838,1.3229,-0.47124,-0.23314
0.358,-0.12888,0.22912,-11.118,6.6602,-5.4239,-0.2723
20.15,-7.254,12.896,-12.828,6.3219,-6.0114,0.010665
46.63,-16.787,29.843,-14.682,2.8406,-2.927,0.42525
207.1,-74.556,132.54,-21.201,0.14241,-0.07027,3.143
177.9,-64.044,113.86,-18.217,0.021422,-0.0065751,2.6984
148.7,-53.532,95.168,-15.995,2.7361e-08,-3.471e-09,2.2334
181,-65.16,115.84,-18.521,0,0,2.7453
182.3,-65.628,116.67,-17.788,0,0,2.7895
181.2,-65.232,115.97,-19.355,0,0,2.7254
197.5,-71.1,126.4,-25.082,0,0,2.8582
207.1,-74.556,132.54,-34.973,0,0,2.7524
189.5,-68.22,121.28,-67.769,0,0,1.5095
155.1,-55.836,99.264,-38.876,0,0,1.7035
65.81,-23.692,42.118,-40.025,0.18899,-0.044483,0.063141
14.59,-5.2524,9.3376,-39.494,0.52641,-0.24798,-0.84284
6.312,-2.2723,4.0397,-38.59,0.40106,-0.31151,-0.97214
-1.966,0.70776,-1.2582,-37.685,0.28845,-0.30618,-1.0991
-1.978,0.71208,-1.2659,-37.309,1.7476,-2.2366,-1.102
-2.5835,0.93006,-1.6534,-38.598,3.4525,-5.3342,-1.1886
-3.189,1.148,-2.041,-39.881,5.0071,-9.249,-1.3023
-2.115,0.7614,-1.3536,-39.23,7.7212,-14.979,-1.3496
-1.284,0.46224,-0.82176,-26.781,36.585,-50.001,-1.1571
-2.678,0.96408,-1.7139,5.2992,47.802,-68.113,-0.47183
-2.895,1.0422,-1.8528,7.3611,43.635,-63.555,-0.40654
-1.093,0.39348,-0.69952,-4.3549,13.881,-26.629,-0.5022
19.33,-6.9588,12.371,-11.676,8.8893,-21.577,-0.33831
32.16,-11.578,20.582,-9.5749,3.6767,-7.4916,0.2029
41.43,-14.915,26.515,-8.5972,3.8018,-7.1612,0.41069
518.72,-186.74,331.98,-25.966,0,0,8.6326
996,-358.56,637.44,-44.287,0,0,16.733
1109,-399.24,709.76,-49.705,0,0,18.62
1153,-415.08,737.92,-44.87,0,0,19.551
1137,-409.32,727.68,-45.834,0,0,19.235
1057,-380.52,676.48,-44.641,0,0,17.824
773.7,-278.53,495.17,-46.2,0,0,12.665
365.3,-131.51,233.79,-51.566,0,0,5.1405
227.7,-81.972,145.73,-20.839,0,0,3.5231
90.1,-32.436,57.664,-24.453,0,0,0.93688
27.94,-10.058,17.882,-27.772,2.9755,-0.90763,-0.22066
-1.634,0.58824,-1.0458,-30.771,5.6334,-1.6316,-0.78466
-2.503,0.90108,-1.6019,-33.308,5.4138,-2.0391,-0.88961
-2.732,0.98352,-1.7485,-35.895,9.5656,-5.1241,-0.93662
-2.736,0.98496,-1.751,-37.073,10.148,-6.8141,-1.0012
-2.408,0.86688,-1.5411,-36.475,10.68,-8.5389,-1.012
-2.363,0.85068,-1.5123,-34.951,3.1627,-2.0441,-0.99706
-2.385,0.8586,-1.5264,-36.846,4.9915,-4.4486,-1.0672
-2.633,0.94788,-1.6851,-3.3255,3.6489,-3.3571,-0.13312
-2.881,1.0372,-1.8438,-1.9144,2.2323,-2.1181,-0.1028
2.709,-0.97524,1.7338,0.82862,3.7719,-4.4695,0.052606
27.32,-9.8352,17.485,0.76014,1.5407,-1.6255,0.51229
34.7,-12.492,22.208,-2.5918,1.8029,-1.5025,0.56184
42.08,-15.149,26.931,-6.0133,2.0576,-1.206,0.61411
728.5,-262.26,466.24,-37.292,0,0,12.1
934,-336.24,597.76,-40.803,0,0,15.712
844,-303.84,540.16,-35.86,0,0,14.226
588.2,-211.75,376.45,-25.134,0,0,9.9105
538.8,-193.97,344.83,-32.062,0,0,8.8231
624.1,-224.68,399.42,-52.638,3.5097,-0.55487,9.8661
539.4,-194.18,345.22,-50.7,0,0,8.3082
850,-306,544,-49.841,0,0,13.94
565.5,-203.58,361.92,-15.547,0,0,9.7711
59.98,-21.593,38.387,-26.989,0,0,0.32153
13.79,-4.9644,8.8256,-30.531,2.047,-0.15427,-0.55891
-1.928,0.69408,-1.2339,-29.612,5.4564,-1.6963,-0.76408
-2.328,0.83808,-1.4899,-31.291,5.4733,-2.6433,-0.84491
-3.033,1.0919,-1.9411,-34.412,8.2076,-5.1164,-0.93832
-3.189,1.148,-2.041,-37.988,7.2817,-6.5093,-1.1074
-2.7815,1.0013,-1.7802,-36.849,4.8079,-3.9862,-1.0665
-2.374,0.85464,-1.5194,-35.707,2.0814,-1.6055,-1.0367
-2.965,1.0674,-1.8976,-41.679,4.7058,-3.8659,-1.2056
-2.34,0.8424,-1.4976,-8.4297,0.38069,-0.29509,-0.27763
-2.652,0.95472,-1.6973,-10.3,3.7625,-3.5147,-0.33145
0.01,-0.0036,0.0064,-8.3937,1.7673,-1.6998,-0.2347
19.2,-6.912,12.288,-2.5529,3.4826,-3.8793,0.26343
31.49,-11.336,20.154,4.7418,9.3828,-10.679,0.66572
40.51,-14.584,25.926,13.004,20.111,-26.507,0.91779
503.76,-181.35,322.41,-12.458,2.3198,-2.0178,8.7521
967,-348.12,618.88,-37.679,0,0,16.395
1091,-392.76,698.24,-47.433,0,0,18.359
1151,-414.36,736.64,-41.036,0,0,19.623
1157,-416.52,740.48,-40.292,0,0,19.752
851,-306.36,544.64,-42.242,0,0,14.172
