SWIN,SWOUT,SWNET,LWNET,EH,EE,melt [cm ice eq. day]
-5.222,1.3577,-3.8643,-50.697,4.7501,-37.393,-2.46
-3.806,0.98956,-2.8164,-51.525,3.8119,-39.616,-2.543
-3.9687,1.0319,-2.9368,-49.454,6.1281,-47.855,-2.655
-4.1313,1.0741,-3.0572,-47.371,8.7246,-57.378,-2.7951
-4.294,1.1164,-3.1776,-45.275,11.609,-68.278,-2.9654
-4.6887,1.2191,-3.4696,-48.759,8.1097,-68.314,-3.1717
-5.0833,1.3217,-3.7616,-52.208,4.2136,-68.355,-3.3883
-5.478,1.4243,-4.0537,-25.666,-0.059865,-68.442,-2.7708
3.2513,-0.84534,2.406,-23.621,3.0021,-65.122,-2.3509
11.981,-3.1151,8.8659,-21.639,5.8701,-61.786,-1.9377
20.71,-5.3846,15.325,-19.298,8.5368,-58.437,-1.5197
277.74,-72.212,205.53,-32.382,10.302,-41.297,4.01
534.77,-139.04,395.73,-42.856,7.8618,-21.664,9.5651
791.8,-205.87,585.93,-54.556,0.56171,-1.1432,14.974
782.7,-203.5,579.2,-54.767,1.452,-2.6971,14.759
773.6,-201.14,572.46,-59.671,2.709,-4.6223,14.412
764.5,-198.77,565.73,-61.119,4.288,-6.7579,14.165
527.24,-137.08,390.16,-61.098,1.9037,-2.8507,9.2559
289.97,-75.392,214.58,-61.078,0,0,4.3302
52.71,-13.705,39.005,-27.915,0,0,0.31286
33.261,-8.6479,24.613,-34.823,3.6092,-6.2686,-0.36305
13.811,-3.5909,10.22,-41.6,7.0043,-17.779,-1.1892
-5.638,1.4659,-4.1721,-48.246,5.7545,-27.71,-2.0981
-4.803,1.2488,-3.5542,-48.93,5.8297,-36.462,-2.3447
-3.968,1.0317,-2.9363,-49.612,5.7538,-46.032,-2.6186
-3.133,0.81458,-2.3184,-50.293,5.5403,-56.349,-2.9175
-3.6127,0.9393,-2.6734,-49.922,5.6436,-49.935,-2.7332
-4.0923,1.064,-3.0283,-49.55,5.7024,-43.802,-2.558
-4.572,1.1887,-3.3833,-49.178,5.7144,-37.959,-2.3924
-4.487,1.1666,-3.3204,-51.033,4.3336,-40.218,-2.5456
-4.402,1.1445,-3.2575,-52.877,2.7322,-42.388,-2.7022
-4.317,1.1224,-3.1946,-24.652,0.9238,-44.49,-2.0145
15.722,-4.0877,11.634,-25.286,3.2266,-44.825,-1.5586
35.761,-9.2979,26.463,-23.713,5.3591,-45.175,-1.0456
55.8,-14.508,41.292,-21.791,7.3169,-45.523,-0.52767
285.33,-74.186,211.14,-33.043,9.5718,-36.064,4.2768
514.87,-133.87,381,-42.19,10.369,-26.655,9.0984
744.4,-193.54,550.86,-52.588,9.4587,-17.513,13.829
649.5,-168.87,480.63,-48.181,13.094,-25.307,11.855
554.6,-144.2,410.4,-46.508,16.507,-33.213,9.7941
459.7,-119.52,340.18,-48.023,19.755,-41.283,7.6343
346.07,-89.978,256.09,-55.154,19.146,-43.47,4.9822
232.43,-60.432,172,-70.426,18.197,-45.502,2.0951
118.8,-30.888,87.912,-40.641,16.93,-47.412,0.47363
77.723,-20.208,57.515,-43.67,13.737,-50.435,-0.64468
36.645,-9.5277,27.117,-46.672,10.459,-53.423,-1.7636
-4.432,1.1523,-3.2797,-49.648,7.0913,-56.383,-2.8836
-4.6797,1.2167,-3.463,-49.9,6.3132,-52.304,-2.8027
-4.9273,1.2811,-3.6462,-50.153,5.5682,-48.165,-2.7193
-5.175,1.3455,-3.8295,-50.405,4.8573,-43.954,-2.6328
-4.68,1.2168,-3.4632,-51.344,3.9168,-44.341,-2.6865
-4.185,1.0881,-3.0969,-52.282,3.0063,-44.702,-2.7384
-3.69,0.9594,-2.7306,-53.216,2.1245,-45.046,-2.789
-3.7057,0.96348,-2.7422,-53.466,2.0012,-46.711,-2.8469
-3.7213,0.96754,-2.7538,-53.715,1.8523,-48.262,-2.9022
-3.737,0.97162,-2.7654,-23.819,1.6788,-49.707,-2.1048
20.455,-5.3183,15.137,-28.502,1.0433,-44.268,-1.5964
44.648,-11.608,33.04,-30.032,0.51491,-38.854,-0.99669
68.84,-17.898,50.942,-31.239,0.09469,-33.496,-0.38645
332.23,-86.38,245.85,-46.547,1.9983,-39.367,4.5681
595.61,-154.86,440.75,-59.352,4.6816,-44.44,9.6376
859,-223.34,635.66,-73.387,8.15,-48.286,14.729
857.67,-222.99,634.68,-74.014,9.9605,-46.132,14.796
856.33,-222.65,633.68,-75.617,11.119,-43.286,14.835
855,-222.3,632.7,-73.52,11.534,-39.498,14.985
586.5,-152.49,434.01,-75.938,10.117,-39.694,9.2667
318.01,-82.683,235.33,-78.338,8.2375,-39.487,3.5471
49.51,-12.873,36.637,-50.131,5.9318,-38.993,-1.3133
31.823,-8.274,23.549,-52.006,4.1615,-40.671,-1.8327
14.136,-3.6754,10.461,-53.871,2.1129,-42.229,-2.3563
-3.551,0.92326,-2.6277,-55.726,-0.19755,-43.701,-2.8845
-3.7447,0.97362,-2.7711,-56.285,-0.86314,-42.583,-2.8916
-3.9383,1.024,-2.9143,-56.844,-1.4205,-41.104,-2.8853
-4.132,1.0743,-3.0577,-57.401,-1.8711,-39.292,-2.8667
-3.9077,1.016,-2.8917,-57.334,-1.7255,-41.358,-2.9143
-3.6833,0.95766,-2.7256,-57.268,-1.5855,-43.087,-2.9526
-3.459,0.89934,-2.5597,-57.201,-1.4509,-44.474,-2.9814
-3.4897,0.90732,-2.5824,-58.773,-3.0938,-47.53,-3.1589
-3.5203,0.91528,-2.605,-60.338,-4.9474,-50.357,-3.3357
-3.551,0.92326,-2.6277,-32.662,-6.998,-53.005,-2.6882
31.299,-8.1377,23.161,-37.801,-5.597,-49.216,-1.9592
66.15,-17.199,48.951,-37.948,-4.3012,-45.431,-1.0926
101,-26.26,74.74,-37.764,-3.1149,-41.645,-0.21959
230.27,-59.87,170.4,-41.581,0.1874,-42.8,2.4319
359.53,-93.478,266.05,-44.732,3.5657,-44.678,5.0836
488.8,-127.09,361.71,-48.881,7.1114,-47.216,7.6935
437.37,-113.72,323.65,-46.702,6.479,-38.943,6.8969
385.93,-100.34,285.59,-46.479,5.7061,-30.964,6.0327
334.5,-86.97,247.53,-48.892,4.759,-23.236,5.0823
238.67,-62.054,176.62,-52.294,5.4209,-30.901,2.7883
142.85,-37.141,105.71,-65.804,5.3772,-37.227,0.22723
47.02,-12.225,34.795,-51.335,4.7676,-42.663,-1.5356
31.146,-8.098,23.048,-53.677,1.7915,-34.772,-1.7944
15.271,-3.9705,11.301,-56.003,-0.32952,-27.665,-2.0507
-0.603,0.15678,-0.44622,-58.312,0,0,-1.6576
-0.71133,0.18495,-0.52638,-58.09,0,0,-1.6536
-0.81967,0.21311,-0.60656,-57.868,0,0,-1.6496
-0.928,0.24128,-0.68672,-57.646,0,0,-1.6455
-1.2607,0.32778,-0.93292,-58.786,0,0,-1.6846
-1.5933,0.41426,-1.179,-59.921,0,0,-1.7236
-1.926,0.50076,-1.4252,-61.053,-4.6,-28.044,-2.6834
-1.2607,0.32778,-0.93292,-64.837,0,0,-1.8553
-0.59533,0.15479,-0.44054,-68.576,0,0,-1.9469
0.07,-0.0182,0.0518,-44.32,0,0,-1.2488
8.01,-2.0826,5.9274,-44.855,0,0,-1.0981
15.95,-4.147,11.803,-44.124,0,0,-0.91177
23.89,-6.2114,17.679,-43.37,0,0,-0.72474
55.593,-14.454,41.139,-43.206,0,0,-0.058305
87.297,-22.697,64.6,-42.856,0,0,0.6134
119,-30.94,88.06,-42.712,0,0,1.2792
155.9,-40.534,115.37,-44.39,0,0,2.0022
192.8,-50.128,142.67,-47.428,0,0,2.6868
229.7,-59.722,169.98,-53.539,0,0,3.2847
194.13,-50.474,143.66,-60.57,0,0,2.3438
158.57,-41.228,117.34,-85.51,0,0,0.89796
123,-31.98,91.02,-65.492,0,0,0.72012
80.406,-20.906,59.5,-67.197,0,0,-0.21711
37.812,-9.8311,27.981,-68.892,0,0,-1.1541
-4.782,1.2433,-3.5387,-70.577,0,0,-2.0908
-4.6817,1.2172,-3.4645,-71.291,0,0,-2.1088
-4.5813,1.1911,-3.3902,-72.003,-18.32,-40.105,-3.775
-4.481,1.1651,-3.3159,-72.713,-20.015,-42.514,-3.9087
-4.543,1.1812,-3.3618,-73.062,0,0,-2.1559
-4.605,1.1973,-3.4077,-73.41,0,0,-2.167
-4.667,1.2134,-3.4536,-73.758,0,0,-2.1781
-3.3823,0.8794,-2.5029,-73.109,0,0,-2.133
-2.0977,0.5454,-1.5523,-72.459,0,0,-2.0878
-0.813,0.21138,-0.60162,-43.714,0,0,-1.2501
32.991,-8.5777,24.413,-48.253,0,0,-0.67251
66.796,-17.367,49.429,-47.232,0,0,0.061971
100.6,-26.156,74.444,-46.073,0,0,0.80034
224.67,-58.414,166.26,-45.348,0,0,3.4108
348.73,-90.67,258.06,-44.09,0,0,6.036
472.8,-122.93,349.87,-43.912,0,0,8.631
512.77,-133.32,379.45,-47.86,0,0,9.354
552.73,-143.71,409.02,-55.557,0,0,9.9711
592.7,-154.1,438.6,-70.797,0,0,10.376
433.93,-112.82,321.11,-80.117,0,0,6.7983
275.17,-71.544,203.63,-86.278,0,0,3.3103
116.4,-30.264,86.136,-63.231,0,0,0.64613
77.561,-20.166,57.395,-65.369,0,0,-0.22493
38.723,-10.068,28.655,-67.491,0,0,-1.0956
-0.116,0.03016,-0.08584,-69.6,-15.087,-16.087,-2.8452
-0.10067,0.026174,-0.074496,-70.875,-16.62,-17.587,-2.9664
-0.085333,0.022187,-0.063146,-72.144,0,0,-2.0369
-0.07,0.0182,-0.0518,-73.408,0,0,-2.0723
-0.217,0.05642,-0.16058,-74.192,0,0,-2.0974
-0.364,0.09464,-0.26936,-74.972,0,0,-2.1225
-0.511,0.13286,-0.37814,-75.751,0,0,-2.1476
-0.40267,0.10469,-0.29798,-76.248,0,0,-2.1593
-0.29433,0.076526,-0.2178,-76.743,0,0,-2.171
-0.186,0.04836,-0.13764,-49.77,-27.738,-28.108,-2.9833
16.133,-4.1946,11.938,-54.243,0,0,-1.1934
32.451,-8.4373,24.014,-55.98,0,0,-0.90175
48.77,-12.68,36.09,-57.662,0,0,-0.60855
112.91,-29.357,83.553,-57.008,0,0,0.74885
177.06,-46.036,131.02,-56.023,0,0,2.1158
241.2,-62.712,178.49,-55.488,0,0,3.4698
352.5,-91.65,260.85,-62.926,0,0,5.5834
463.8,-120.59,343.21,-73.775,-13.2,-40.89,6.0749
575.1,-149.53,425.57,-92.695,-13.878,-48.755,7.6236
408.21,-106.13,302.08,-98.035,0,0,5.7559
241.32,-62.743,178.58,-99.635,0,0,2.2269
74.43,-19.352,55.078,-73.218,0,0,-0.51173
46.965,-12.211,34.754,-76.591,0,0,-1.1802
19.5,-5.07,14.43,-79.927,0,0,-1.8476
-7.965,2.0709,-5.8941,-83.225,-38.767,-65.114,-5.4445
-7.9353,2.0632,-5.8721,-82.977,-38.556,-66.92,-5.4818
-7.9057,2.0555,-5.8502,-82.729,-38.523,-69.082,-5.5343
-7.876,2.0478,-5.8282,-82.481,-38.627,-71.559,-5.5995
-6.5597,1.7055,-4.8542,-82.965,-40.006,-74.828,-5.7168
-5.2433,1.3633,-3.88,-83.448,-41.432,-78.176,-5.8376
-3.927,1.021,-2.906,-83.93,-42.903,-81.598,-5.9618
-4.105,1.0673,-3.0377,-83.053,-39.22,-77.779,-5.7291
-4.283,1.1136,-3.1694,-82.172,-36.54,-75.706,-5.5739
-4.461,1.1599,-3.3011,-54.287,0,0,-1.6245
5.7927,-1.5061,4.2866,-55.552,0,0,-1.4462
16.046,-4.172,11.874,-56.304,0,0,-1.2534
26.3,-6.838,19.462,-56.79,0,0,-1.053
298.53,-77.618,220.91,-68.063,0,0,4.3118
570.77,-148.4,422.37,-77.013,-15.733,-56.676,7.6998
843,-219.18,623.82,-87.43,-8.6295,-50.785,13.455
810.2,-210.65,599.55,-85.396,-5.0631,-44.297,13.112
777.4,-202.12,575.28,-87.785,-2.0346,-37.63,12.633
744.6,-193.6,551,-85.059,0.36965,-30.798,12.286
529.13,-137.57,391.56,-87.88,-2.0229,-29.526,7.6766
313.67,-81.554,232.12,-90.674,-4.8927,-27.939,3.0638
98.2,-25.532,72.668,-64.508,-8.2409,-26.13,-0.73941
64.654,-16.81,47.844,-67.679,-12.182,-27.467,-1.678
31.108,-8.0881,23.02,-70.818,-16.602,-28.857,-2.6308
-2.438,0.63388,-1.8041,-73.926,-21.483,-30.333,-3.598
-2.9413,0.76474,-2.1766,-73.956,-22.83,-40.417,-3.9319
-3.4447,0.89562,-2.5491,-73.986,-25.104,-53.441,-4.3748
-3.948,1.0265,-2.9215,-74.016,-27.771,-69.059,-4.9019
-3.112,0.80912,-2.3029,-72.763,-24.935,-68.576,-4.7555
-2.276,0.59176,-1.6842,-71.505,-22.221,-68.017,-4.6102
-1.44,0.3744,-1.0656,-70.242,-19.63,-67.365,-4.4657
-2.0207,0.52538,-1.4953,-70.095,-19.059,-68.944,-4.5021
-2.6013,0.67634,-1.925,-69.948,-18.499,-70.439,-4.5364
-3.182,0.82732,-2.3547,-41.477,-17.949,-71.853,-3.7698
5.8753,-1.5276,4.3477,-42.102,-17.037,-70.005,-3.5205
14.933,-3.8826,11.05,-42.017,-16.141,-68.158,-3.2516
23.99,-6.2374,17.753,-41.732,-15.262,-66.312,-2.9776
282.86,-73.544,209.32,-52.914,-6.6004,-52.936,2.7325
541.73,-140.85,400.88,-61.728,-0.44367,-37.732,8.4905
800.6,-208.16,592.44,-72.023,2.107,-18.969,14.205
772.83,-200.94,571.89,-71.014,3.3058,-19.129,13.683
745.07,-193.72,551.35,-74.602,4.7888,-18.833,13.053
717.3,-186.5,530.8,-74.779,6.5677,-17.8,12.547
494.43,-128.55,365.88,-77.694,5.6321,-17.534,7.7938
271.57,-70.608,200.96,-80.581,4.0715,-16.647,3.0412
48.7,-12.662,36.038,-53.207,1.93,-15.327,-0.86226
31.801,-8.2683,23.533,-56.549,-0.79654,-14.502,-1.363
14.903,-3.8748,11.028,-59.858,-3.576,-14.141,-1.8773
-1.996,0.51896,-1.477,-63.133,0,0,-1.8226
-2.004,0.52104,-1.483,-62.92,-6.4102,-16.656,-2.4675
-2.012,0.52312,-1.4889,-62.708,-6.2304,-19.043,-2.5239
-2.02,0.5252,-1.4948,-62.495,-6.052,-21.46,-2.5812
-2.3217,0.60364,-1.7181,-60.86,0,0,-1.7653
-2.6233,0.68206,-1.9412,-59.216,0,0,-1.7252
-2.925,0.7605,-2.1645,-57.564,0,0,-1.6849
-2.399,0.62374,-1.7753,-56.859,-0.94795,-27.238,-2.4492
-1.873,0.48698,-1.386,-56.152,-0.46334,-29.963,-2.4814
-1.347,0.35022,-0.99678,-25.468,0.11555,-32.866,-1.6704
7.582,-1.9713,5.6107,-24.943,1.7391,-30.571,-1.3587
16.511,-4.2929,12.218,-23.089,3.2069,-28.314,-1.0149
25.44,-6.6144,18.826,-21.133,4.5151,-26.099,-0.67396
279.16,-72.582,206.58,-34.58,8.5466,-26.344,4.35
532.88,-138.55,394.33,-45.394,13.236,-26.761,9.4619
786.6,-204.52,582.08,-57.638,18.665,-27.15,14.555
774,-201.24,572.76,-59.386,17.187,-23.275,14.31
761.4,-197.96,563.44,-66.223,15.538,-19.53,13.914
748.8,-194.69,554.11,-66.24,13.696,-15.921,13.7
534.1,-138.87,395.23,-70.304,14.019,-19.396,9.0145
319.4,-83.044,236.36,-74.317,12.469,-22.325,4.293
104.7,-27.222,77.478,-47.373,9.3422,-25.016,0.40711
68.818,-17.893,50.925,-49.673,7.0112,-31.066,-0.64323
32.935,-8.5631,24.372,-51.957,4.4709,-37.19,-1.7012
-2.947,0.76622,-2.1808,-54.226,1.7308,-43.36,-2.7656
-3.0787,0.80046,-2.2782,-55.957,-0.48533,-45.017,-2.9264
-3.2103,0.83468,-2.3756,-57.679,-2.6535,-46.592,-3.0833
-3.342,0.86892,-2.4731,-59.392,-4.7796,-48.099,-3.2369
-3.675,0.9555,-2.7195,-61.748,-9.1973,-59.234,-3.749
-4.008,1.0421,-2.9659,-64.086,-14.632,-70.533,-4.294
-4.341,1.1287,-3.2123,-66.408,-21.042,-82.047,-4.8721
-3.2577,0.847,-2.4107,-66.556,-19.874,-80.612,-4.7802
-2.1743,0.56532,-1.609,-66.704,-18.667,-78.542,-4.6693
-1.091,0.28366,-0.80734,-38.19,-17.426,-75.873,-3.732
18.239,-4.7421,13.497,-43.132,-18.468,-72.171,-3.3929
37.57,-9.7682,27.802,-44.722,-19.438,-68.69,-2.9634
56.9,-14.794,42.106,-46.239,-20.347,-65.434,-2.5364
149.4,-38.844,110.56,-50.591,-17.7,-61.091,-0.53107
241.9,-62.894,179.01,-54.302,-15.219,-56.786,1.4866
334.4,-86.944,247.46,-58.606,-12.906,-52.515,3.4819
343.3,-89.258,254.04,-60.52,-12.474,-48.53,3.7383
352.2,-91.572,260.63,-64.643,-12.067,-44.858,3.9228
361.1,-93.886,267.21,-73.038,-11.705,-41.549,3.9754
304.4,-79.144,225.26,-85.257,-15.685,-48.206,2.147
247.7,-64.402,183.3,-98.996,-20.295,-55.201,0.24843
191,-49.66,141.34,-72.704,-25.504,-62.422,-0.54417
125.51,-32.633,92.877,-74.549,-26.447,-62.539,-1.9932
60.013,-15.603,44.41,-76.382,-27.472,-62.915,-3.4517
-5.481,1.4251,-4.0559,-78.204,-29.151,-64.8,-4.9709
-4.676,1.2158,-3.4602,-76.151,-25.411,-69.295,-4.9174
-3.871,1.0065,-2.8645,-74.084,-21.83,-73.611,-4.863
-3.066,0.79716,-2.2688,-72.003,-18.418,-77.624,-4.8045
-3.5697,0.92812,-2.6416,-71.589,-18.527,-80.637,-4.8914
-4.0733,1.0591,-3.0142,-71.175,-18.916,-85.12,-5.0277
-4.577,1.19,-3.387,-70.76,-19.439,-90.519,-5.1935
-4.5843,1.1919,-3.3924,-69.629,-18.19,-90.538,-5.1271
-4.5917,1.1938,-3.3979,-68.494,-16.929,-90.633,-5.0623
-4.599,1.1957,-3.4033,-38.75,-15.648,-90.778,-4.1914
3.824,-0.99424,2.8298,-39.5,-14.968,-84.594,-3.8431
12.247,-3.1842,9.0628,-40.045,-14.304,-78.679,-3.497
20.67,-5.3742,15.296,-40.298,-13.661,-73.051,-3.1514
278.95,-72.527,206.42,-52.238,-6.016,-60.274,2.4795
537.22,-139.68,397.54,-61.708,-0.28807,-46.207,8.1622
795.5,-206.83,588.67,-72.677,2.919,-30.327,13.783
768.53,-199.82,568.71,-70.885,5.2823,-34.798,13.211
741.57,-192.81,548.76,-73.897,8.2432,-39.946,12.501
714.6,-185.8,528.8,-72.138,11.827,-45.545,11.931
498.46,-129.6,368.86,-74.244,11.012,-49.552,7.2239
282.33,-73.406,208.92,-76.336,9.7864,-53.28,2.5133
66.19,-17.209,48.981,-47.527,8.1808,-56.773,-1.3298
42.765,-11.119,31.646,-50.151,6.3586,-65.889,-2.2013
19.34,-5.0284,14.312,-52.755,3.7193,-74.555,-3.0827
-4.085,1.0621,-3.0229,-55.338,0.3462,-82.903,-3.9752
0,0,0,-55.338,0.3462,-82.903,-3.89
0,0,0,-55.338,0.3462,-82.903,-3.89
