SW IN,SW OUT,NETSW,Si0,Li0,Lo0,NetLW,H0,E0,B0,energy0,energy_rest0,sublim0,depo0,evapo0,condens0,alphaMod0,SubM0,melt[cm ice eq.day]
165.69,49.708,117.36,23.197,200.39,-271.32,-70.933,50.929,-42.727,2.6596,32.717,0.00021496,5.4275e-05,0,0,0,0.3,0.00023161,1.5411
265.41,79.622,187.06,37.157,148.12,-262.68,-114.56,52.226,-31.589,14.664,69.365,7.2143e-05,4.0128e-05,0,0,0,0.3,0.00036195,2.6273
261.37,78.411,184.29,36.606,150.65,-264.92,-114.27,61.219,-36.225,8.8005,65.88,-4.0993e-07,4.6215e-05,-1.9877e-07,0,0,0.3,0.00037152,2.6803
278.54,83.561,196.29,38.995,151.96,-264.38,-112.41,52.757,-24.636,8.6529,80.341,9.2567e-05,3.1294e-05,0,0,0,0.3,0.00041039,3.1594
275.67,82.702,194.32,38.594,156.85,-266.22,-109.37,51.924,-20.194,5.5207,82.253,0.00027039,2.5652e-05,0,0,0,0.3,0.00040651,3.2915
273.93,82.18,193.18,38.39,159.14,-265.08,-105.94,39.522,-12.502,7.868,82.314,0.00013032,1.6006e-05,-1.2448e-07,0,0,0.3,0.00040393,3.2232
260.86,78.259,184.07,36.542,163.55,-270.47,-106.92,57.979,-14.716,-0.71292,81.693,0.00011581,2.0319e-05,-1.6255e-06,0,0,0.30001,0.00037025,3.3967
253.41,76.025,178.52,32.691,165.31,-266.5,-101.19,37.887,-5.8431,6.7862,82.341,4.2578e-05,1.0939e-05,-3.516e-06,0,0,0.30008,0.00034506,3.0856
250.82,75.247,177.03,35.079,161.95,-267.06,-105.11,49.977,-9.395,5.135,81.105,0.00014048,1.3301e-05,-1.3663e-06,0,0,0.30005,0.00037142,3.1737
246.36,73.909,173.97,34.539,163.94,-261.33,-97.393,42.075,-16.703,12.926,78.822,5.5572e-05,2.1275e-05,-5.761e-08,0,0,0.3,0.00036661,2.8761
242.53,72.758,171.1,34.037,163.53,-258.87,-95.335,31.765,-13.438,14.173,72.896,0.00010053,1.7209e-05,-1.3903e-07,0,0,0.3,0.00035718,2.6542
241.77,72.531,170.79,33.862,155.13,-266.59,-111.46,79.849,-39.609,1.4736,65.631,0.00020055,5.0315e-05,0,0,0,0.3,0.0003576,2.8088
243.51,73.053,172.04,34.112,150.67,-261.27,-110.6,59.658,-34.568,9.882,60.712,0.00018979,4.4036e-05,-1.24e-07,0,0,0.3,0.00036154,2.4407
240.41,72.123,170.08,33.657,154.12,-261.99,-107.87,60.136,-25.675,8.1537,69.373,0.00011876,3.2614e-05,0,0,0,0.3,0.00035874,2.727
236.11,70.833,166.72,33.065,156.14,-264.29,-108.15,59.052,-20.017,4.1976,67.291,0.00020444,2.5473e-05,-4.5132e-08,0,0,0.3,0.00035038,2.7533
231.16,69.348,162.94,32.277,158.24,-263.68,-105.43,48.435,-11.491,5.661,66.708,0.00020233,1.4618e-05,-2.073e-08,0,0,0.3,0.0003428,2.6646
225.03,67.51,159.21,31.505,156.66,-264.74,-108.08,57.494,-19.236,3.9608,60.161,0.00015552,2.4435e-05,0,0,0,0.3,0.00033475,2.5218
229.9,68.969,162.26,32.186,156.71,-265.84,-109.13,55.649,-17.153,2.8908,60.997,0.00016681,2.1789e-05,0,0,0,0.3,0.00033188,2.5848
